strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M15,21,80,30,cross,1.5,4.0,200,0.3,30.01,134,13.43,0.6316,41.93,-36.59,8,0.0,0.0,8.18,-8.18,-0.6316,-33.75,28.41,94.03,30.41,796,19.35,0.9324,50.02,-45.25,48,25.0,1.2086,11.31,7.28,0.2762,-38.71,52.53,93.97
rsi_low_vol,M1,21,80,20,touch,1.5,4.0,50,0.2,33.05,268,14.18,0.63,64.84,-64.84,1,0.0,0.0,1.45,-1.45,-0.63,-63.39,63.39,99.63,34.33,1421,20.06,0.875,87.15,-85.82,20,35.0,1.1501,9.76,2.62,0.2751,-77.39,88.44,98.59
rsi_low_vol,M1,21,80,20,cross,1.5,3.0,50,0.2,33.05,268,22.39,0.7855,52.4,-42.21,1,0.0,0.0,1.45,-1.45,-0.7855,-50.95,40.76,99.63,34.33,1421,25.19,0.8343,90.45,-89.76,20,40.0,1.1072,7.35,1.53,0.2729,-83.1,91.29,98.59
rsi_low_vol,M5,14,80,20,touch,1.5,2.0,50,0.2,36.77,220,34.09,0.9035,30.83,-16.09,7,28.57,0.6749,5.39,-1.84,-0.2286,-25.44,14.25,96.82,36.46,1230,34.55,0.9182,66.85,-57.06,63,42.86,1.19,7.87,7.46,0.2718,-58.98,64.52,94.88
rsi_low_vol,M5,14,80,20,touch,1.5,2.0,50,0.3,42.97,220,34.09,0.9035,30.83,-16.09,11,18.18,0.3641,8.56,-6.38,-0.5394,-22.27,9.71,95.0,42.75,1230,34.55,0.9182,66.85,-57.06,92,42.39,1.1728,10.88,10.04,0.2546,-55.97,67.1,92.52
rsi_low_vol,M15,21,80,30,touch,1.5,2.0,100,0.3,30.26,134,29.1,0.7792,25.29,-20.55,11,9.09,0.182,8.44,-8.44,-0.5972,-16.85,12.11,91.79,30.47,796,33.42,0.9353,53.91,-35.51,55,40.0,1.1825,8.84,6.11,0.2472,-45.07,41.62,93.09
rsi_low_vol,M15,21,70,20,touch,1.5,3.0,100,0.3,30.26,168,25.0,0.9436,37.96,-9.45,10,10.0,0.3034,6.6,-6.6,-0.6402,-31.36,2.85,94.05,30.47,786,23.41,0.8657,75.22,-61.57,69,28.99,1.1077,16.94,4.66,0.242,-58.28,66.23,91.22
rsi_low_vol,M15,14,80,20,cross,1.5,2.0,100,0.2,22.18,68,30.88,0.8409,14.91,-8.09,0,0.0,0.0,0.0,0.0,-0.8409,-14.91,8.09,100.0,22.66,501,32.93,0.9203,36.16,-28.02,5,40.0,1.1575,2.14,0.47,0.2372,-34.02,28.49,99.0
rsi_low_vol,M1,21,80,20,cross,1.5,3.0,100,0.3,40.4,268,22.39,0.7855,52.4,-42.21,5,20.0,0.4527,5.92,-3.34,-0.3328,-46.48,38.87,98.13,41.84,1421,25.19,0.8343,90.45,-89.76,51,39.22,1.0495,15.84,1.35,0.2152,-74.61,91.11,96.41
rsi_low_vol,M15,14,80,20,cross,1.5,4.0,100,0.3,30.26,68,14.71,0.6559,25.33,-19.64,1,0.0,0.0,1.07,-1.07,-0.6559,-24.26,18.57,98.53,30.47,501,18.36,0.901,47.21,-39.82,17,23.53,1.1114,7.33,1.2,0.2104,-39.88,41.02,96.61
rsi_low_vol,M15,21,70,30,touch,1.5,3.0,100,0.3,30.26,288,22.57,0.8395,41.23,-33.73,20,10.0,0.3049,12.71,-12.71,-0.5346,-28.52,21.02,93.06,30.47,1470,24.29,0.9129,78.34,-70.61,124,29.03,1.1075,13.36,8.52,0.1946,-64.98,79.13,91.56
