tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M5,derivative,64,0.05,-1.0,asian,none,cycle,46.7,1.6,46.7,35.9,15.8,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
M5,derivative,64,0.05,-1.5,asian,none,cycle,48.2,0.1,48.2,35.9,15.8,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
M5,derivative,64,0.08,-1.0,asian,none,cycle,41.6,1.6,41.6,31.2,25.6,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
M5,derivative,64,0.08,-1.5,asian,none,cycle,43.1,0.1,43.1,31.2,25.6,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
M5,derivative,64,0.03,-1.0,asian,cycle,cycle,50.0,1.6,50.0,39.0,9.4,2533,24.32,0.9645,84.44,-64.94,1271,1262,12432,25.39,1.021,90.31,9.51,6183,6249,0.0565,1.0217,94.97,24504,-0.0007
M15,rsi,128,0.03,-1.0,all,noise,noise,26.2,0.8,60.4,26.2,12.6,207,35.75,1.1212,24.29,14.88,91,116,867,33.79,1.0209,43.77,3.38,387,480,-0.1003,0.9928,67.17,3346,0.0281
M15,rsi,128,0.03,-1.5,all,noise,noise,26.2,0.0,61.2,26.2,12.6,207,35.75,1.1212,24.29,14.88,91,116,867,33.79,1.0209,43.77,3.38,387,480,-0.1003,0.9928,67.17,3346,0.0281
M15,derivative,128,0.08,-1.5,asian,cycle,cycle,49.2,0.0,49.2,17.6,33.3,832,23.68,0.9307,64.72,-42.82,415,417,4440,25.34,1.0187,81.3,-4.22,2200,2240,0.088,1.0398,85.25,8464,-0.0211
M1,derivative,64,0.05,-1.5,london,cycle,cycle,49.8,0.2,49.8,34.3,15.7,14010,24.41,0.9903,98.57,-95.17,6994,7016,66075,24.92,1.0187,99.62,-47.51,33049,33026,0.0284,1.0218,99.93,127960,-0.0031
M1,derivative,64,0.03,-1.5,london,cycle,cycle,53.1,0.2,53.1,37.3,9.4,14865,24.42,0.9908,99.3,-95.78,7412,7453,70340,24.9,1.018,99.84,-63.78,35137,35203,0.0272,1.0218,99.93,127960,-0.0038
M1,derivative,64,0.05,-1.0,london,cycle,cycle,47.7,2.3,47.7,34.3,15.7,13408,24.42,0.991,98.08,-94.12,6682,6726,63300,24.89,1.0175,99.38,-68.63,31653,31647,0.0265,1.0218,99.93,127960,-0.0043
M1,derivative,64,0.03,-1.0,london,cycle,cycle,51.0,2.3,51.0,37.3,9.4,14259,24.43,0.9918,99.07,-94.65,7097,7162,67557,24.88,1.017,99.73,-77.45,33737,33820,0.0252,1.0218,99.93,127960,-0.0048
M1,derivative,64,0.03,-1.0,all,cycle,cycle,51.0,2.3,51.0,37.3,9.4,36099,25.0,1.0182,99.84,-38.76,18003,18096,178564,25.0,1.0162,100.0,-99.34,89272,89292,-0.002,1.012,100.0,347232,0.0042
M1,derivative,64,0.08,-1.5,london,cycle,cycle,45.0,0.2,45.0,29.9,25.0,12660,24.3,0.984,98.61,-96.42,6333,6327,59601,24.87,1.016,99.64,-82.52,29820,29781,0.032,1.0218,99.93,127960,-0.0058
M1,derivative,64,0.03,-1.5,all,cycle,cycle,53.1,0.2,53.1,37.3,9.4,37581,25.03,1.0198,99.73,-7.13,18764,18817,185863,25.0,1.0159,100.0,-99.61,92938,92925,-0.0039,1.012,100.0,347232,0.0039
M1,derivative,64,0.05,-1.0,all,cycle,cycle,47.7,2.3,47.7,34.3,15.7,33787,24.97,1.0166,99.79,-56.61,16840,16947,167328,25.0,1.0159,100.0,-99.34,83725,83603,-0.0007,1.012,100.0,347232,0.0039
M1,derivative,64,0.05,-1.5,all,cycle,cycle,49.8,0.2,49.8,34.3,15.7,35264,25.01,1.0184,99.66,-33.5,17597,17667,174604,25.0,1.0157,100.0,-99.62,87380,87224,-0.0027,1.012,100.0,347232,0.0037
M1,derivative,64,0.08,-1.0,london,cycle,cycle,42.9,2.3,42.9,29.9,24.9,12065,24.31,0.985,98.13,-95.42,6025,6040,56845,24.84,1.0145,99.4,-89.89,28434,28411,0.0295,1.0218,99.93,127960,-0.0073
M5,rsi,128,0.03,-1.0,asian,none,noise,25.8,0.4,62.3,25.8,11.5,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M5,rsi,128,0.03,-1.5,asian,none,noise,25.8,0.0,62.6,25.8,11.5,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M5,rsi,128,0.05,-1.0,asian,none,noise,22.5,0.4,58.2,22.5,18.9,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M5,rsi,128,0.05,-1.5,asian,none,noise,22.5,0.0,58.6,22.5,18.9,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M5,rsi,128,0.08,-1.0,asian,none,noise,18.0,0.4,51.7,18.0,29.9,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M5,rsi,128,0.08,-1.5,asian,none,noise,18.0,0.0,52.1,18.0,29.9,791,34.39,1.0482,32.99,18.55,408,383,3834,33.65,1.0142,62.37,-2.24,1934,1900,-0.034,1.0142,62.37,3834,0.0
M1,derivative,64,0.08,-1.0,all,cycle,cycle,42.9,2.3,42.9,29.9,24.9,30322,24.86,1.0111,99.81,-85.94,15140,15182,150362,24.95,1.0133,100.0,-99.93,75241,75121,0.0022,1.012,100.0,347232,0.0013
M1,derivative,64,0.08,-1.5,all,cycle,cycle,45.0,0.2,45.0,29.9,25.0,31786,24.9,1.0131,99.77,-79.86,15889,15897,157594,24.95,1.0131,100.0,-99.96,78870,78724,0.0,1.012,100.0,347232,0.0011
M5,rsi,64,0.03,-1.0,asian,none,noise,39.0,1.6,50.0,39.0,9.4,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M5,rsi,64,0.03,-1.5,asian,none,noise,39.0,0.1,51.5,39.0,9.4,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M5,rsi,64,0.05,-1.0,asian,none,noise,35.9,1.6,46.7,35.9,15.8,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M5,rsi,64,0.05,-1.5,asian,none,noise,35.9,0.1,48.2,35.9,15.8,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M5,rsi,64,0.08,-1.0,asian,none,noise,31.2,1.6,41.6,31.2,25.6,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M5,rsi,64,0.08,-1.5,asian,none,noise,31.2,0.1,43.1,31.2,25.6,792,34.47,1.052,32.99,20.92,409,383,3838,33.61,1.0126,63.86,-6.09,1934,1904,-0.0394,1.0126,63.86,3838,0.0
M1,derivative,64,0.03,-1.0,all,none,cycle,51.0,2.3,51.0,37.3,9.4,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M1,derivative,64,0.03,-1.5,all,none,cycle,53.1,0.2,53.1,37.3,9.4,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M1,derivative,64,0.05,-1.0,all,none,cycle,47.7,2.3,47.7,34.3,15.7,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M1,derivative,64,0.05,-1.5,all,none,cycle,49.8,0.2,49.8,34.3,15.7,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M1,derivative,64,0.08,-1.0,all,none,cycle,42.9,2.3,42.9,29.9,24.9,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M1,derivative,64,0.08,-1.5,all,none,cycle,45.0,0.2,45.0,29.9,25.0,71176,25.02,1.0187,100.0,-51.08,35588,35588,347232,24.91,1.012,100.0,-100.0,173616,173616,-0.0067,1.012,100.0,347232,0.0
M5,rsi,64,0.05,-1.0,all,noise,noise,35.9,1.6,46.7,35.9,15.8,743,31.36,0.9137,43.88,-40.05,348,395,3426,33.57,1.011,63.36,-8.74,1604,1822,0.0973,1.0087,82.32,9659,0.0023
M15,derivative,64,0.08,-1.5,asian,cycle,cycle,40.0,0.2,40.0,33.5,26.2,639,23.47,0.9202,53.66,-38.17,314,325,3506,25.19,1.0107,70.76,-21.46,1739,1767,0.0905,1.0385,85.25,8472,-0.0278
M5,rsi,128,0.08,-1.0,all,noise,noise,18.0,0.4,51.7,18.0,29.9,322,31.99,0.9406,35.63,-14.9,145,177,1719,33.57,1.0105,58.52,-5.01,807,912,0.0699,1.0094,81.59,9655,0.0011
M5,rsi,128,0.08,-1.5,all,noise,noise,18.0,0.0,52.1,18.0,29.9,322,31.99,0.9406,35.63,-14.9,145,177,1719,33.57,1.0105,58.52,-5.01,807,912,0.0699,1.0094,81.59,9655,0.0011
M5,rsi,64,0.05,-1.5,all,noise,noise,35.9,0.1,48.2,35.9,15.8,743,31.36,0.9137,43.88,-40.05,348,395,3427,33.56,1.0105,63.36,-9.66,1605,1822,0.0968,1.0087,82.32,9659,0.0018
M5,rsi,64,0.03,-1.0,london,none,noise,39.0,1.6,50.0,39.0,9.4,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,64,0.03,-1.5,london,none,noise,39.0,0.1,51.5,39.0,9.4,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,64,0.05,-1.0,london,none,noise,35.9,1.6,46.7,35.9,15.8,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,64,0.05,-1.5,london,none,noise,35.9,0.1,48.2,35.9,15.8,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,64,0.08,-1.0,london,none,noise,31.2,1.6,41.6,31.2,25.6,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,64,0.08,-1.5,london,none,noise,31.2,0.1,43.1,31.2,25.6,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.03,-1.0,london,none,noise,25.8,0.4,62.3,25.8,11.5,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.03,-1.5,london,none,noise,25.8,0.0,62.6,25.8,11.5,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.05,-1.0,london,none,noise,22.5,0.4,58.2,22.5,18.9,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.05,-1.5,london,none,noise,22.5,0.0,58.6,22.5,18.9,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.08,-1.0,london,none,noise,18.0,0.4,51.7,18.0,29.9,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.08,-1.5,london,none,noise,18.0,0.0,52.1,18.0,29.9,655,31.3,0.9111,52.05,-37.07,318,337,3460,33.55,1.01,46.69,-10.85,1710,1750,0.0989,1.01,46.69,3460,0.0
M5,rsi,128,0.03,-1.0,all,none,noise,25.8,0.4,62.3,25.8,11.5,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,128,0.03,-1.5,all,none,noise,25.8,0.0,62.6,25.8,11.5,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,128,0.05,-1.0,all,none,noise,22.5,0.4,58.2,22.5,18.9,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,128,0.05,-1.5,all,none,noise,22.5,0.0,58.6,22.5,18.9,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,128,0.08,-1.0,all,none,noise,18.0,0.4,51.7,18.0,29.9,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,128,0.08,-1.5,all,none,noise,18.0,0.0,52.1,18.0,29.9,1910,32.88,0.9797,62.68,-36.14,897,1013,9655,33.54,1.0094,81.59,-30.38,4739,4916,0.0297,1.0094,81.59,9655,0.0
M5,rsi,64,0.03,-1.0,all,none,noise,39.0,1.6,50.0,39.0,9.4,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M5,rsi,64,0.03,-1.5,all,none,noise,39.0,0.1,51.5,39.0,9.4,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M5,rsi,64,0.05,-1.0,all,none,noise,35.9,1.6,46.7,35.9,15.8,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M5,rsi,64,0.05,-1.5,all,none,noise,35.9,0.1,48.2,35.9,15.8,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M5,rsi,64,0.08,-1.0,all,none,noise,31.2,1.6,41.6,31.2,25.6,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M5,rsi,64,0.08,-1.5,all,none,noise,31.2,0.1,43.1,31.2,25.6,1911,32.91,0.9813,62.68,-34.86,898,1013,9659,33.52,1.0087,82.32,-33.12,4739,4920,0.0274,1.0087,82.32,9659,0.0
M15,rsi,128,0.05,-1.0,all,noise,noise,22.3,0.8,55.0,22.3,21.9,179,33.52,1.0169,27.14,0.22,80,99,753,33.47,1.006,40.56,-4.4,339,414,-0.0109,0.9928,67.17,3346,0.0132
M15,rsi,128,0.05,-1.5,all,noise,noise,22.3,0.0,55.7,22.3,21.9,179,33.52,1.0169,27.14,0.22,80,99,753,33.47,1.006,40.56,-4.4,339,414,-0.0109,0.9928,67.17,3346,0.0132
M5,rsi,64,0.05,-1.0,london,noise,noise,35.9,1.6,46.7,35.9,15.8,252,28.97,0.8156,31.82,-29.77,137,115,1115,33.45,1.0054,33.85,-6.85,531,584,0.1898,1.01,46.69,3460,-0.0046
M5,rsi,64,0.05,-1.5,london,noise,noise,35.9,0.1,48.2,35.9,15.8,252,28.97,0.8156,31.82,-29.77,137,115,1115,33.45,1.0054,33.85,-6.85,531,584,0.1898,1.01,46.69,3460,-0.0046
M5,rsi,64,0.03,-1.0,all,noise,noise,39.0,1.6,50.0,39.0,9.4,805,31.93,0.938,40.65,-34.18,381,424,3708,33.39,1.0028,64.52,-25.82,1745,1963,0.0648,1.0087,82.32,9659,-0.0059
M5,rsi,64,0.03,-1.5,all,noise,noise,39.0,0.1,51.5,39.0,9.4,805,31.93,0.938,40.65,-34.18,381,424,3709,33.38,1.0024,64.52,-26.56,1746,1963,0.0644,1.0087,82.32,9659,-0.0063
M5,rsi,128,0.03,-1.0,asian,noise,noise,25.8,0.4,62.3,25.8,11.5,201,37.31,1.1905,14.12,24.47,87,114,995,33.37,1.0015,45.51,-8.51,470,525,-0.189,1.0142,62.37,3834,-0.0127
M5,rsi,128,0.03,-1.5,asian,noise,noise,25.8,0.0,62.6,25.8,11.5,201,37.31,1.1905,14.12,24.47,87,114,995,33.37,1.0015,45.51,-8.51,470,525,-0.189,1.0142,62.37,3834,-0.0127
M15,derivative,64,0.08,-1.0,asian,cycle,cycle,38.4,1.9,38.4,33.5,26.2,622,23.15,0.9038,56.66,-42.17,306,316,3389,24.99,1.0004,76.22,-38.83,1678,1711,0.0966,1.0385,85.25,8472,-0.0381
M5,rsi,128,0.08,-1.0,asian,noise,noise,18.0,0.4,51.7,18.0,29.9,131,34.35,1.0465,12.33,2.72,57,74,711,33.33,1.0,39.12,-6.82,339,372,-0.0465,1.0142,62.37,3834,-0.0142
M5,rsi,128,0.08,-1.5,asian,noise,noise,18.0,0.0,52.1,18.0,29.9,131,34.35,1.0465,12.33,2.72,57,74,711,33.33,1.0,39.12,-6.82,339,372,-0.0465,1.0142,62.37,3834,-0.0142
M5,derivative,128,0.03,-1.0,london,cycle,cycle,62.3,0.4,62.3,25.8,11.5,3705,22.73,0.8838,98.42,-97.84,1867,1838,16718,24.9,0.997,97.98,-94.14,8394,8324,0.1132,0.987,99.92,25604,0.01
M15,rsi,64,0.05,-1.0,london,noise,noise,38.3,1.9,43.5,38.3,16.3,115,35.65,1.1233,12.38,8.14,57,58,478,33.26,0.9969,29.29,-5.58,239,239,-0.1264,1.0476,40.85,1376,-0.0507
M15,rsi,64,0.05,-1.5,london,noise,noise,38.3,0.2,45.2,38.3,16.4,115,35.65,1.1233,12.38,8.14,57,58,478,33.26,0.9969,29.29,-5.58,239,239,-0.1264,1.0476,40.85,1376,-0.0507
M5,derivative,128,0.08,-1.0,london,cycle,cycle,51.7,0.4,51.7,18.0,29.9,3084,23.41,0.919,94.03,-90.44,1546,1538,14272,24.89,0.9968,96.98,-91.33,7150,7122,0.0778,0.987,99.92,25604,0.0098
M5,derivative,128,0.08,-1.5,london,cycle,cycle,52.1,0.0,52.1,18.0,29.9,3100,23.35,0.9165,94.44,-91.1,1555,1545,14384,24.9,0.9968,97.38,-91.48,7203,7181,0.0803,0.987,99.92,25604,0.0098
M5,derivative,128,0.03,-1.5,london,cycle,cycle,62.6,0.0,62.6,25.8,11.5,3721,22.68,0.8819,98.53,-97.99,1876,1845,16834,24.89,0.9967,98.32,-94.46,8449,8385,0.1148,0.987,99.92,25604,0.0097
M5,derivative,128,0.05,-1.0,london,cycle,cycle,58.2,0.4,58.2,22.5,18.9,3474,22.74,0.8847,98.03,-97.19,1746,1728,15799,24.87,0.9957,97.21,-94.15,7925,7874,0.111,0.987,99.92,25604,0.0087
M5,derivative,128,0.05,-1.5,london,cycle,cycle,58.6,0.0,58.6,22.5,18.9,3490,22.69,0.8826,98.17,-97.39,1755,1735,15915,24.86,0.9954,97.68,-94.48,7980,7935,0.1128,0.987,99.92,25604,0.0084
M15,rsi,64,0.03,-1.0,all,none,noise,41.5,1.9,46.9,41.5,9.7,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,rsi,64,0.03,-1.5,all,none,noise,41.5,0.2,48.5,41.5,9.8,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,rsi,64,0.05,-1.0,all,none,noise,38.3,1.9,43.5,38.3,16.3,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,rsi,64,0.05,-1.5,all,none,noise,38.3,0.2,45.2,38.3,16.4,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,rsi,64,0.08,-1.0,all,none,noise,33.5,1.9,38.4,33.5,26.2,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,rsi,64,0.08,-1.5,all,none,noise,33.5,0.2,40.0,33.5,26.2,700,33.29,1.0,46.03,-6.71,316,384,3347,33.19,0.9937,67.17,-37.61,1653,1694,-0.0063,0.9937,67.17,3347,0.0
M15,derivative,128,0.05,-1.0,all,cycle,cycle,55.0,0.8,55.0,22.3,21.9,2714,23.91,0.9429,86.91,-79.2,1357,1357,13738,24.84,0.9937,96.69,-93.1,6874,6864,0.0508,0.9723,100.0,23788,0.0214
M15,derivative,128,0.03,-1.0,all,cycle,cycle,60.4,0.8,60.4,26.2,12.6,3000,24.03,0.9491,88.12,-79.66,1500,1500,14633,24.83,0.9937,97.4,-94.19,7316,7317,0.0446,0.9723,100.0,23788,0.0214
M15,rsi,128,0.03,-1.0,all,none,noise,26.2,0.8,60.4,26.2,12.6,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M15,rsi,128,0.03,-1.5,all,none,noise,26.2,0.0,61.2,26.2,12.6,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M15,rsi,128,0.05,-1.0,all,none,noise,22.3,0.8,55.0,22.3,21.9,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M15,rsi,128,0.05,-1.5,all,none,noise,22.3,0.0,55.7,22.3,21.9,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M15,rsi,128,0.08,-1.0,all,none,noise,17.6,0.8,48.4,17.6,33.3,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M15,rsi,128,0.08,-1.5,all,none,noise,17.6,0.0,49.2,17.6,33.3,699,33.33,1.0022,46.03,-5.77,315,384,3346,33.17,0.9928,67.17,-38.84,1653,1693,-0.0094,0.9928,67.17,3346,0.0
M5,rsi,64,0.03,-1.0,london,noise,noise,39.0,1.6,50.0,39.0,9.4,269,29.37,0.8316,31.25,-29.19,146,123,1218,33.17,0.9926,36.19,-16.53,584,634,0.161,1.01,46.69,3460,-0.0174
M5,rsi,64,0.03,-1.5,london,noise,noise,39.0,0.1,51.5,39.0,9.4,269,29.37,0.8316,31.25,-29.19,146,123,1218,33.17,0.9926,36.19,-16.53,584,634,0.161,1.01,46.69,3460,-0.0174
M5,rsi,128,0.03,-1.0,newyork,noise,noise,25.8,0.4,62.3,25.8,11.5,117,29.91,0.8537,23.41,-12.28,53,64,579,33.16,0.9922,37.95,-8.37,281,298,0.1385,0.986,67.82,2460,0.0062
M5,rsi,128,0.03,-1.5,newyork,noise,noise,25.8,0.0,62.6,25.8,11.5,117,29.91,0.8537,23.41,-12.28,53,64,579,33.16,0.9922,37.95,-8.37,281,298,0.1385,0.986,67.82,2460,0.0062
M15,derivative,128,0.03,-1.5,all,cycle,cycle,61.2,0.0,61.2,26.2,12.6,3034,24.03,0.9488,88.28,-80.16,1516,1518,14754,24.78,0.9908,98.21,-95.88,7377,7377,0.042,0.9723,100.0,23788,0.0185
M15,derivative,128,0.05,-1.5,all,cycle,cycle,55.7,0.0,55.7,22.3,21.9,2748,23.91,0.9426,87.09,-79.71,1373,1375,13859,24.78,0.9906,97.72,-95.11,6935,6924,0.048,0.9723,100.0,23788,0.0183
M5,rsi,64,0.08,-1.0,all,noise,noise,31.2,1.6,41.6,31.2,25.6,638,31.03,0.9,43.76,-39.42,296,342,2997,33.1,0.99,63.36,-39.14,1394,1603,0.09,1.0087,82.32,9659,-0.0187
M5,rsi,64,0.08,-1.5,all,noise,noise,31.2,0.1,43.1,31.2,25.6,638,31.03,0.9,43.76,-39.42,296,342,2998,33.09,0.9895,63.36,-39.75,1395,1603,0.0895,1.0087,82.32,9659,-0.0192
M15,derivative,128,0.08,-1.0,all,cycle,cycle,48.4,0.8,48.4,17.6,33.3,2385,23.77,0.9356,85.23,-77.95,1195,1190,12258,24.74,0.9888,97.24,-94.11,6123,6135,0.0532,0.9723,100.0,23788,0.0165
M15,rsi,128,0.08,-1.0,all,noise,noise,17.6,0.8,48.4,17.6,33.3,150,36.67,1.1579,18.62,14.38,70,80,611,33.06,0.9878,41.3,-10.46,276,335,-0.1701,0.9928,67.17,3346,-0.005
M15,rsi,128,0.08,-1.5,all,noise,noise,17.6,0.0,49.2,17.6,33.3,150,36.67,1.1579,18.62,14.38,70,80,611,33.06,0.9878,41.3,-10.46,276,335,-0.1701,0.9928,67.17,3346,-0.005
M5,derivative,64,0.03,-1.0,london,none,cycle,50.0,1.6,50.0,39.0,9.4,5760,23.33,0.9164,99.34,-98.88,2884,2876,25604,24.7,0.987,99.92,-99.81,12822,12782,0.0706,0.987,99.92,25604,0.0
M5,derivative,64,0.03,-1.5,london,none,cycle,51.5,0.1,51.5,39.0,9.4,5760,23.33,0.9164,99.34,-98.88,2884,2876,25604,24.7,0.987,99.92,-99.81,12822,12782,0.0706,0.987,99.92,25604,0.0
M5,derivative,64,0.05,-1.0,london,none,cycle,46.7,1.6,46.7,35.9,15.8,5760,23.33,0.9164,99.34,-98.88,2884,2876,25604,24.7,0.987,99.92,-99.81,12822,12782,0.0706,0.987,99.92,25604,0.0
M5,derivative,64,0.05,-1.5,london,none,cycle,48.2,0.1,48.2,35.9,15.8,5760,23.33,0.9164,99.34,-98.88,2884,2876,25604,24.7,0.987,99.92,-99.81,12822,12782,0.0706,0.987,99.92,25604,0.0
