tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M5,rsi,64,0.05,-1.0,all,noise,noise,35.9,1.6,46.7,35.9,15.8,743,31.36,0.7967,70.2,-70.11,348,395,3426,33.45,0.8562,98.16,-98.14,1604,1822,0.0595,0.8588,100.0,9659,-0.0026
M5,rsi,64,0.05,-1.5,all,noise,noise,35.9,0.1,48.2,35.9,15.8,743,31.36,0.7967,70.2,-70.11,348,395,3427,33.44,0.8558,98.18,-98.16,1605,1822,0.0591,0.8588,100.0,9659,-0.003
M5,rsi,64,0.03,-1.0,all,noise,noise,39.0,1.6,50.0,39.0,9.4,805,31.93,0.8181,69.76,-68.96,381,424,3708,33.25,0.8485,98.95,-98.93,1745,1963,0.0304,0.8588,100.0,9659,-0.0103
M5,rsi,64,0.03,-1.5,all,noise,noise,39.0,0.1,51.5,39.0,9.4,805,31.93,0.8181,69.76,-68.96,381,424,3709,33.24,0.8482,98.96,-98.94,1746,1963,0.0301,0.8588,100.0,9659,-0.0106
M5,rsi,128,0.08,-1.0,all,noise,noise,18.0,0.4,51.7,18.0,29.9,322,31.99,0.8212,47.18,-36.86,145,177,1719,33.22,0.8459,88.97,-88.23,807,912,0.0247,0.8594,100.0,9655,-0.0135
M5,rsi,128,0.08,-1.5,all,noise,noise,18.0,0.0,52.1,18.0,29.9,322,31.99,0.8212,47.18,-36.86,145,177,1719,33.22,0.8459,88.97,-88.23,807,912,0.0247,0.8594,100.0,9655,-0.0135
M5,rsi,64,0.08,-1.0,all,noise,noise,31.2,1.6,41.6,31.2,25.6,638,31.03,0.7858,67.01,-66.46,296,342,2997,33.0,0.8379,98.08,-98.0,1394,1603,0.0521,0.8588,100.0,9659,-0.0209
M5,rsi,64,0.08,-1.5,all,noise,noise,31.2,0.1,43.1,31.2,25.6,638,31.03,0.7858,67.01,-66.46,296,342,2998,32.99,0.8375,98.1,-98.03,1395,1603,0.0517,0.8588,100.0,9659,-0.0213
M5,derivative,128,0.05,-1.0,all,cycle,cycle,58.2,0.4,58.2,22.5,18.9,8842,23.69,0.8124,100.0,-100.0,4425,4417,42900,24.38,0.8351,100.0,-100.0,21480,21420,0.0227,0.8269,100.0,72260,0.0082
M5,derivative,128,0.05,-1.5,all,cycle,cycle,58.6,0.0,58.6,22.5,18.9,8900,23.69,0.8122,100.0,-100.0,4456,4444,43155,24.37,0.8347,100.0,-100.0,21602,21553,0.0225,0.8269,100.0,72260,0.0078
M5,derivative,128,0.03,-1.0,all,cycle,cycle,62.3,0.4,62.3,25.8,11.5,9493,23.64,0.8095,100.0,-100.0,4747,4746,45735,24.37,0.8345,100.0,-100.0,22887,22848,0.025,0.8269,100.0,72260,0.0076
M5,derivative,128,0.03,-1.5,all,cycle,cycle,62.6,0.0,62.6,25.8,11.5,9551,23.63,0.8094,100.0,-100.0,4778,4773,45990,24.36,0.834,100.0,-100.0,23009,22981,0.0246,0.8269,100.0,72260,0.0071
M5,derivative,64,0.08,-1.5,asian,cycle,cycle,43.1,0.1,43.1,31.2,25.6,2180,23.85,0.7772,99.0,-98.96,1074,1106,10193,25.16,0.8339,100.0,-100.0,5066,5127,0.0567,0.8107,100.0,25102,0.0232
M5,derivative,128,0.08,-1.0,all,cycle,cycle,51.7,0.4,51.7,18.0,29.9,7885,23.87,0.8207,100.0,-100.0,3942,3943,38275,24.34,0.8335,100.0,-100.0,19150,19125,0.0128,0.8269,100.0,72260,0.0066
M5,derivative,128,0.08,-1.5,all,cycle,cycle,52.1,0.0,52.1,18.0,29.9,7943,23.86,0.8204,100.0,-100.0,3973,3970,38526,24.33,0.8331,100.0,-100.0,19270,19256,0.0127,0.8269,100.0,72260,0.0062
M5,derivative,64,0.05,-1.5,asian,cycle,cycle,48.2,0.1,48.2,35.9,15.8,2421,24.25,0.794,99.12,-99.09,1190,1231,11337,25.13,0.8322,100.0,-100.0,5631,5706,0.0382,0.8107,100.0,25102,0.0215
M5,derivative,64,0.08,-1.5,all,cycle,cycle,43.1,0.1,43.1,31.2,25.6,6632,23.37,0.7994,100.0,-100.0,3305,3327,31414,24.21,0.83,100.0,-100.0,15704,15710,0.0306,0.8268,100.0,72272,0.0032
M5,derivative,64,0.05,-1.5,all,cycle,cycle,48.2,0.1,48.2,35.9,15.8,7399,23.44,0.802,100.0,-100.0,3696,3703,34972,24.21,0.8299,100.0,-100.0,17474,17498,0.0279,0.8268,100.0,72272,0.0031
M5,derivative,64,0.05,-1.0,all,cycle,cycle,46.7,1.6,46.7,35.9,15.8,7157,23.53,0.806,100.0,-100.0,3580,3577,33530,24.19,0.8289,100.0,-100.0,16745,16785,0.0229,0.8268,100.0,72272,0.0021
M5,derivative,64,0.08,-1.0,all,cycle,cycle,41.6,1.6,41.6,31.2,25.6,6391,23.49,0.8043,100.0,-100.0,3189,3202,29978,24.18,0.8287,100.0,-100.0,14979,14999,0.0244,0.8268,100.0,72272,0.0019
M5,derivative,64,0.08,-1.0,asian,cycle,cycle,41.6,1.6,41.6,31.2,25.6,2116,23.58,0.7653,99.1,-99.06,1043,1073,9783,25.03,0.8281,100.0,-100.0,4861,4922,0.0628,0.8107,100.0,25102,0.0174
M5,derivative,64,0.03,-1.5,all,cycle,cycle,51.5,0.1,51.5,39.0,9.4,7909,23.48,0.8038,100.0,-100.0,3935,3974,37273,24.17,0.8277,100.0,-100.0,18636,18637,0.0239,0.8268,100.0,72272,0.0009
M5,derivative,64,0.05,-1.0,asian,cycle,cycle,46.7,1.6,46.7,35.9,15.8,2357,24.01,0.7837,99.21,-99.17,1159,1198,10927,25.01,0.8269,100.0,-100.0,5426,5501,0.0432,0.8107,100.0,25102,0.0162
M5,derivative,128,0.03,-1.0,all,none,cycle,62.3,0.4,62.3,25.8,11.5,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,128,0.03,-1.5,all,none,cycle,62.6,0.0,62.6,25.8,11.5,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,128,0.05,-1.0,all,none,cycle,58.2,0.4,58.2,22.5,18.9,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,128,0.05,-1.5,all,none,cycle,58.6,0.0,58.6,22.5,18.9,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,128,0.08,-1.0,all,none,cycle,51.7,0.4,51.7,18.0,29.9,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,128,0.08,-1.5,all,none,cycle,52.1,0.0,52.1,18.0,29.9,15220,24.02,0.8283,100.0,-100.0,7610,7610,72260,24.24,0.8269,100.0,-100.0,36130,36130,-0.0014,0.8269,100.0,72260,0.0
M5,derivative,64,0.03,-1.0,all,none,cycle,50.0,1.6,50.0,39.0,9.4,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.03,-1.5,all,none,cycle,51.5,0.1,51.5,39.0,9.4,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.05,-1.0,all,none,cycle,46.7,1.6,46.7,35.9,15.8,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.05,-1.5,all,none,cycle,48.2,0.1,48.2,35.9,15.8,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.08,-1.0,all,none,cycle,41.6,1.6,41.6,31.2,25.6,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.08,-1.5,all,none,cycle,43.1,0.1,43.1,31.2,25.6,15230,24.02,0.8285,100.0,-100.0,7615,7615,72272,24.24,0.8268,100.0,-100.0,36136,36136,-0.0017,0.8268,100.0,72272,0.0
M5,derivative,64,0.03,-1.0,all,cycle,cycle,50.0,1.6,50.0,39.0,9.4,7666,23.57,0.8077,100.0,-100.0,3819,3847,35827,24.15,0.8267,100.0,-100.0,17905,17922,0.019,0.8268,100.0,72272,-0.0001
M5,derivative,64,0.03,-1.5,asian,cycle,cycle,51.5,0.1,51.5,39.0,9.4,2589,24.6,0.8093,99.09,-99.05,1275,1314,12101,24.95,0.824,100.0,-100.0,6026,6075,0.0147,0.8107,100.0,25102,0.0133
M5,derivative,64,0.03,-1.0,asian,cycle,cycle,50.0,1.6,50.0,39.0,9.4,2525,24.4,0.8,99.18,-99.14,1244,1281,11690,24.83,0.8189,100.0,-100.0,5821,5869,0.0189,0.8107,100.0,25102,0.0082
M5,derivative,128,0.03,-1.5,asian,cycle,cycle,62.6,0.0,62.6,25.8,11.5,3078,24.82,0.8199,99.58,-99.47,1517,1561,15243,24.74,0.8126,100.0,-100.0,7588,7655,-0.0073,0.8108,100.0,25091,0.0018
M5,derivative,128,0.03,-1.0,asian,cycle,cycle,62.3,0.4,62.3,25.8,11.5,3050,24.75,0.8166,99.6,-99.5,1501,1549,15167,24.74,0.8124,100.0,-100.0,7548,7619,-0.0042,0.8108,100.0,25091,0.0016
M5,derivative,128,0.05,-1.5,asian,cycle,cycle,58.6,0.0,58.6,22.5,18.9,2870,25.16,0.8349,99.07,-98.89,1419,1451,14236,24.7,0.8112,100.0,-100.0,7094,7142,-0.0237,0.8108,100.0,25091,0.0004
M5,derivative,128,0.05,-1.0,asian,cycle,cycle,58.2,0.4,58.2,22.5,18.9,2842,25.09,0.8314,99.11,-98.94,1403,1439,14160,24.7,0.811,100.0,-100.0,7054,7106,-0.0204,0.8108,100.0,25091,0.0002
M5,derivative,128,0.03,-1.0,asian,none,cycle,62.3,0.4,62.3,25.8,11.5,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,128,0.03,-1.5,asian,none,cycle,62.6,0.0,62.6,25.8,11.5,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,128,0.05,-1.0,asian,none,cycle,58.2,0.4,58.2,22.5,18.9,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,128,0.05,-1.5,asian,none,cycle,58.6,0.0,58.6,22.5,18.9,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,128,0.08,-1.0,asian,none,cycle,51.7,0.4,51.7,18.0,29.9,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,128,0.08,-1.5,asian,none,cycle,52.1,0.0,52.1,18.0,29.9,5081,25.11,0.8369,99.97,-99.96,2513,2568,25091,24.75,0.8108,100.0,-100.0,12504,12587,-0.0261,0.8108,100.0,25091,0.0
M5,derivative,64,0.03,-1.0,asian,none,cycle,50.0,1.6,50.0,39.0,9.4,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,64,0.03,-1.5,asian,none,cycle,51.5,0.1,51.5,39.0,9.4,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,64,0.05,-1.0,asian,none,cycle,46.7,1.6,46.7,35.9,15.8,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,64,0.05,-1.5,asian,none,cycle,48.2,0.1,48.2,35.9,15.8,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,64,0.08,-1.0,asian,none,cycle,41.6,1.6,41.6,31.2,25.6,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,64,0.08,-1.5,asian,none,cycle,43.1,0.1,43.1,31.2,25.6,5086,25.13,0.8375,99.97,-99.96,2516,2570,25102,24.74,0.8107,100.0,-100.0,12510,12592,-0.0268,0.8107,100.0,25102,0.0
M5,derivative,128,0.08,-1.5,asian,cycle,cycle,52.1,0.0,52.1,18.0,29.9,2567,24.81,0.8205,98.78,-98.72,1268,1299,12564,24.55,0.8044,100.0,-100.0,6256,6308,-0.0161,0.8108,100.0,25091,-0.0064
M5,derivative,128,0.08,-1.0,asian,cycle,cycle,51.7,0.4,51.7,18.0,29.9,2539,24.73,0.8165,98.83,-98.77,1252,1287,12488,24.54,0.8042,100.0,-100.0,6216,6272,-0.0123,0.8108,100.0,25091,-0.0066
M5,rsi,128,0.03,-1.0,asian,none,noise,25.8,0.4,62.3,25.8,11.5,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,128,0.03,-1.5,asian,none,noise,25.8,0.0,62.6,25.8,11.5,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,128,0.05,-1.0,asian,none,noise,22.5,0.4,58.2,22.5,18.9,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,128,0.05,-1.5,asian,none,noise,22.5,0.0,58.6,22.5,18.9,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,128,0.08,-1.0,asian,none,noise,18.0,0.4,51.7,18.0,29.9,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,128,0.08,-1.5,asian,none,noise,18.0,0.0,52.1,18.0,29.9,736,33.29,0.824,71.44,-65.01,321,415,3675,32.87,0.7923,99.81,-99.8,1800,1875,-0.0317,0.7923,99.81,3675,0.0
M5,rsi,64,0.03,-1.0,asian,none,noise,39.0,1.6,50.0,39.0,9.4,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.03,-1.5,asian,none,noise,39.0,0.1,51.5,39.0,9.4,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.05,-1.0,asian,none,noise,35.9,1.6,46.7,35.9,15.8,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.05,-1.5,asian,none,noise,35.9,0.1,48.2,35.9,15.8,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.08,-1.0,asian,none,noise,31.2,1.6,41.6,31.2,25.6,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.08,-1.5,asian,none,noise,31.2,0.1,43.1,31.2,25.6,737,33.38,0.8272,71.44,-64.39,322,415,3676,32.86,0.792,99.81,-99.81,1800,1876,-0.0352,0.792,99.81,3676,0.0
M5,rsi,64,0.05,-1.0,asian,noise,noise,35.9,1.6,46.7,35.9,15.8,285,33.68,0.8457,33.18,-30.08,126,159,1481,32.07,0.7592,94.73,-94.67,694,787,-0.0865,0.792,99.81,3676,-0.0328
M5,rsi,64,0.05,-1.5,asian,noise,noise,35.9,0.1,48.2,35.9,15.8,285,33.68,0.8457,33.18,-30.08,126,159,1482,32.05,0.7585,94.79,-94.73,695,787,-0.0872,0.792,99.81,3676,-0.0335
M5,rsi,64,0.03,-1.0,asian,noise,noise,39.0,1.6,50.0,39.0,9.4,310,33.55,0.8418,36.33,-32.9,139,171,1584,31.94,0.7545,95.97,-95.92,749,835,-0.0873,0.792,99.81,3676,-0.0375
M5,rsi,64,0.03,-1.5,asian,noise,noise,39.0,0.1,51.5,39.0,9.4,310,33.55,0.8418,36.33,-32.9,139,171,1585,31.92,0.7539,96.02,-95.97,750,835,-0.0879,0.792,99.81,3676,-0.0381
M5,rsi,64,0.08,-1.0,asian,noise,noise,31.2,1.6,41.6,31.2,25.6,243,33.33,0.8344,33.65,-27.84,104,139,1302,31.95,0.7536,93.1,-92.86,612,690,-0.0808,0.792,99.81,3676,-0.0384
M5,rsi,64,0.08,-1.5,asian,noise,noise,31.2,0.1,43.1,31.2,25.6,243,33.33,0.8344,33.65,-27.84,104,139,1303,31.93,0.7528,93.18,-92.94,613,690,-0.0816,0.792,99.81,3676,-0.0392
M5,rsi,128,0.03,-1.0,asian,noise,noise,25.8,0.4,62.3,25.8,11.5,212,33.02,0.8239,41.26,-26.05,94,118,997,30.89,0.718,90.77,-90.3,479,518,-0.1059,0.7923,99.81,3675,-0.0743
M5,rsi,128,0.03,-1.5,asian,noise,noise,25.8,0.0,62.6,25.8,11.5,212,33.02,0.8239,41.26,-26.05,94,118,997,30.89,0.718,90.77,-90.3,479,518,-0.1059,0.7923,99.81,3675,-0.0743
M5,rsi,128,0.05,-1.0,asian,noise,noise,22.5,0.4,58.2,22.5,18.9,186,31.72,0.7777,43.6,-28.49,78,108,881,30.65,0.7103,88.88,-88.02,428,453,-0.0674,0.7923,99.81,3675,-0.082
M5,rsi,128,0.05,-1.5,asian,noise,noise,22.5,0.0,58.6,22.5,18.9,186,31.72,0.7777,43.6,-28.49,78,108,881,30.65,0.7103,88.88,-88.02,428,453,-0.0674,0.7923,99.81,3675,-0.082
M5,rsi,128,0.08,-1.0,asian,noise,noise,18.0,0.4,51.7,18.0,29.9,146,28.08,0.6545,41.57,-34.33,66,80,724,30.11,0.6925,84.79,-84.5,352,372,0.038,0.7923,99.81,3675,-0.0998
M5,rsi,128,0.08,-1.5,asian,noise,noise,18.0,0.0,52.1,18.0,29.9,146,28.08,0.6545,41.57,-34.33,66,80,724,30.11,0.6925,84.79,-84.5,352,372,0.038,0.7923,99.81,3675,-0.0998
