tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M15,derivative,64,0.03,-1.5,asian,cycle,cycle,48.5,0.2,48.5,41.5,9.8,796,22.24,0.7807,82.49,-79.13,383,413,4198,24.77,0.8941,99.29,-98.53,2055,2143,0.1134,0.8888,99.99,8331,0.0053
M15,derivative,64,0.03,-1.0,newyork,none,cycle,46.9,1.9,46.9,41.5,9.7,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,64,0.03,-1.5,newyork,none,cycle,48.5,0.2,48.5,41.5,9.8,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,64,0.05,-1.0,newyork,none,cycle,43.5,1.9,43.5,38.3,16.3,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,64,0.05,-1.5,newyork,none,cycle,45.2,0.2,45.2,38.3,16.4,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,64,0.08,-1.0,newyork,none,cycle,38.4,1.9,38.4,33.5,26.2,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,64,0.08,-1.5,newyork,none,cycle,40.0,0.2,40.0,33.5,26.2,1553,24.21,0.9102,81.29,-73.36,778,775,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0165,0.8937,99.95,7225,0.0
M15,derivative,128,0.03,-1.0,newyork,none,cycle,60.4,0.8,60.4,26.2,12.6,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,128,0.03,-1.5,newyork,none,cycle,61.2,0.0,61.2,26.2,12.6,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,128,0.05,-1.0,newyork,none,cycle,55.0,0.8,55.0,22.3,21.9,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,128,0.05,-1.5,newyork,none,cycle,55.7,0.0,55.7,22.3,21.9,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,128,0.08,-1.0,newyork,none,cycle,48.4,0.8,48.4,17.6,33.3,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,128,0.08,-1.5,newyork,none,cycle,49.2,0.0,49.2,17.6,33.3,1551,24.24,0.9118,81.29,-72.79,777,774,7225,23.71,0.8937,99.95,-99.92,3669,3556,-0.0181,0.8937,99.95,7225,0.0
M15,derivative,64,0.08,-1.0,london,cycle,cycle,38.4,1.9,38.4,33.5,26.2,725,24.83,0.9323,61.18,-38.9,359,366,3816,24.06,0.8936,98.33,-97.73,1899,1917,-0.0387,0.9344,99.91,9331,-0.0408
M15,derivative,64,0.08,-1.5,london,cycle,cycle,40.0,0.2,40.0,33.5,26.2,749,25.1,0.946,60.9,-34.79,370,379,4016,24.05,0.8935,98.6,-98.14,2001,2015,-0.0525,0.9344,99.91,9331,-0.0409
M15,derivative,64,0.03,-1.0,all,cycle,cycle,46.9,1.9,46.9,41.5,9.7,2291,23.53,0.859,95.42,-94.69,1149,1142,11691,24.25,0.8935,100.0,-100.0,5842,5849,0.0345,0.8906,100.0,23803,0.0029
M15,derivative,64,0.03,-1.0,asian,cycle,cycle,46.9,1.9,46.9,41.5,9.7,778,21.85,0.7633,83.43,-80.82,372,406,4039,24.73,0.892,99.18,-98.4,1977,2062,0.1287,0.8888,99.99,8331,0.0032
M15,derivative,64,0.03,-1.5,all,cycle,cycle,48.5,0.2,48.5,41.5,9.8,2367,23.83,0.8736,94.54,-93.57,1187,1180,12191,24.19,0.8908,100.0,-100.0,6093,6098,0.0172,0.8906,100.0,23803,0.0002
M15,derivative,128,0.03,-1.0,all,none,cycle,60.4,0.8,60.4,26.2,12.6,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,128,0.03,-1.5,all,none,cycle,61.2,0.0,61.2,26.2,12.6,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,128,0.05,-1.0,all,none,cycle,55.0,0.8,55.0,22.3,21.9,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,128,0.05,-1.5,all,none,cycle,55.7,0.0,55.7,22.3,21.9,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,128,0.08,-1.0,all,none,cycle,48.4,0.8,48.4,17.6,33.3,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,128,0.08,-1.5,all,none,cycle,49.2,0.0,49.2,17.6,33.3,4888,24.16,0.889,99.59,-99.36,2444,2444,23788,24.23,0.8907,100.0,-100.0,11894,11894,0.0017,0.8907,100.0,23788,0.0
M15,derivative,64,0.03,-1.0,all,none,cycle,46.9,1.9,46.9,41.5,9.7,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,64,0.03,-1.5,all,none,cycle,48.5,0.2,48.5,41.5,9.8,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,64,0.05,-1.0,all,none,cycle,43.5,1.9,43.5,38.3,16.3,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,64,0.05,-1.5,all,none,cycle,45.2,0.2,45.2,38.3,16.4,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,64,0.08,-1.0,all,none,cycle,38.4,1.9,38.4,33.5,26.2,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,64,0.08,-1.5,all,none,cycle,40.0,0.2,40.0,33.5,26.2,4900,24.18,0.89,99.59,-99.34,2450,2450,23803,24.23,0.8906,100.0,-100.0,11902,11901,0.0006,0.8906,100.0,23803,0.0
M15,derivative,128,0.03,-1.0,asian,none,cycle,60.4,0.8,60.4,26.2,12.6,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,128,0.03,-1.5,asian,none,cycle,61.2,0.0,61.2,26.2,12.6,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,128,0.05,-1.0,asian,none,cycle,55.0,0.8,55.0,22.3,21.9,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,128,0.05,-1.5,asian,none,cycle,55.7,0.0,55.7,22.3,21.9,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,128,0.08,-1.0,asian,none,cycle,48.4,0.8,48.4,17.6,33.3,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,128,0.08,-1.5,asian,none,cycle,49.2,0.0,49.2,17.6,33.3,1682,23.31,0.829,94.7,-92.63,809,873,8320,24.7,0.8898,99.99,-99.98,4082,4238,0.0608,0.8898,99.99,8320,0.0
M15,derivative,64,0.03,-1.0,asian,none,cycle,46.9,1.9,46.9,41.5,9.7,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.03,-1.5,asian,none,cycle,48.5,0.2,48.5,41.5,9.8,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.05,-1.0,asian,none,cycle,43.5,1.9,43.5,38.3,16.3,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.05,-1.5,asian,none,cycle,45.2,0.2,45.2,38.3,16.4,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.08,-1.0,asian,none,cycle,38.4,1.9,38.4,33.5,26.2,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.08,-1.5,asian,none,cycle,40.0,0.2,40.0,33.5,26.2,1690,23.43,0.8347,94.7,-92.1,813,877,8331,24.68,0.8888,99.99,-99.98,4087,4244,0.0541,0.8888,99.99,8331,0.0
M15,derivative,64,0.05,-1.0,newyork,cycle,cycle,43.5,1.9,43.5,38.3,16.3,701,23.54,0.8778,55.09,-54.15,356,345,3368,23.49,0.887,97.81,-96.95,1703,1665,0.0092,0.8937,99.95,7225,-0.0067
M15,derivative,64,0.05,-1.5,asian,cycle,cycle,45.2,0.2,45.2,38.3,16.4,744,21.64,0.7547,83.18,-80.52,353,391,3937,24.61,0.8864,99.24,-98.52,1928,2009,0.1317,0.8888,99.99,8331,-0.0024
M15,derivative,64,0.05,-1.0,all,cycle,cycle,43.5,1.9,43.5,38.3,16.3,2134,23.34,0.8504,95.16,-94.42,1065,1069,10954,24.1,0.886,100.0,-100.0,5484,5470,0.0356,0.8906,100.0,23803,-0.0046
M15,derivative,64,0.05,-1.0,asian,cycle,cycle,43.5,1.9,43.5,38.3,16.3,726,21.21,0.7357,84.53,-82.09,342,384,3778,24.56,0.8838,99.11,-98.38,1850,1928,0.1481,0.8888,99.99,8331,-0.005
M15,derivative,64,0.05,-1.5,all,cycle,cycle,45.2,0.2,45.2,38.3,16.4,2210,23.67,0.8663,94.14,-93.26,1103,1107,11453,24.05,0.8836,100.0,-100.0,5734,5719,0.0173,0.8906,100.0,23803,-0.007
M15,rsi,64,0.05,-1.0,london,noise,noise,38.3,1.9,43.5,38.3,16.3,137,34.31,0.9751,23.48,-3.66,63,74,689,32.22,0.8829,55.69,-47.39,344,345,-0.0922,0.8971,82.89,1844,-0.0142
M15,rsi,64,0.05,-1.5,london,noise,noise,38.3,0.2,45.2,38.3,16.4,137,34.31,0.9751,23.48,-3.66,63,74,689,32.22,0.8829,55.69,-47.39,344,345,-0.0922,0.8971,82.89,1844,-0.0142
M15,derivative,64,0.08,-1.5,asian,cycle,cycle,40.0,0.2,40.0,33.5,26.2,653,22.21,0.7801,76.95,-72.44,315,338,3564,24.52,0.8822,98.89,-98.05,1743,1821,0.1021,0.8888,99.99,8331,-0.0066
M15,derivative,64,0.05,-1.5,newyork,cycle,cycle,45.2,0.2,45.2,38.3,16.4,737,24.15,0.908,53.5,-47.31,375,362,3569,23.37,0.8814,98.36,-97.89,1799,1770,-0.0266,0.8937,99.95,7225,-0.0123
M15,derivative,64,0.08,-1.0,asian,cycle,cycle,38.4,1.9,38.4,33.5,26.2,635,21.73,0.7589,78.81,-74.66,304,331,3406,24.46,0.8788,98.74,-97.89,1665,1741,0.1199,0.8888,99.99,8331,-0.01
M15,derivative,64,0.03,-1.0,newyork,cycle,cycle,46.9,1.9,46.9,41.5,9.7,749,23.5,0.8757,58.54,-57.1,378,371,3569,23.23,0.8751,98.63,-98.24,1808,1761,-0.0006,0.8937,99.95,7225,-0.0186
M15,rsi,64,0.03,-1.0,all,noise,noise,41.5,1.9,46.9,41.5,9.7,291,36.77,1.0831,27.62,13.83,123,168,1289,32.12,0.8743,77.68,-72.35,641,648,-0.2088,0.9128,93.21,3347,-0.0385
M15,rsi,64,0.03,-1.5,all,noise,noise,41.5,0.2,48.5,41.5,9.8,291,36.77,1.0831,27.62,13.83,123,168,1289,32.12,0.8743,77.68,-72.35,641,648,-0.2088,0.9128,93.21,3347,-0.0385
M15,derivative,64,0.08,-1.0,all,cycle,cycle,38.4,1.9,38.4,33.5,26.2,1884,23.35,0.8515,93.23,-92.04,942,942,9859,23.8,0.8712,100.0,-100.0,4932,4927,0.0197,0.8906,100.0,23803,-0.0194
M15,derivative,64,0.03,-1.5,newyork,cycle,cycle,48.5,0.2,48.5,41.5,9.8,785,24.08,0.9041,54.52,-50.7,397,388,3771,23.12,0.8702,99.0,-98.8,1905,1866,-0.0339,0.8937,99.95,7225,-0.0235
M15,derivative,64,0.08,-1.5,all,cycle,cycle,40.0,0.2,40.0,33.5,26.2,1960,23.72,0.8694,91.81,-90.37,980,980,10355,23.76,0.8696,100.0,-100.0,5181,5174,0.0002,0.8906,100.0,23803,-0.021
M15,derivative,64,0.08,-1.0,newyork,cycle,cycle,38.4,1.9,38.4,33.5,26.2,635,23.78,0.8894,48.71,-47.63,321,314,3017,23.07,0.8665,97.79,-97.34,1530,1487,-0.0229,0.8937,99.95,7225,-0.0272
M15,derivative,64,0.08,-1.5,newyork,cycle,cycle,40.0,0.2,40.0,33.5,26.2,671,24.44,0.9221,46.63,-39.82,340,331,3218,22.96,0.8616,98.39,-98.16,1626,1592,-0.0605,0.8937,99.95,7225,-0.0321
M15,rsi,64,0.05,-1.0,all,noise,noise,38.3,1.9,43.5,38.3,16.3,275,36.36,1.0651,30.83,9.48,117,158,1189,31.71,0.8579,78.66,-73.59,588,601,-0.2072,0.9128,93.21,3347,-0.0549
M15,rsi,64,0.05,-1.5,all,noise,noise,38.3,0.2,45.2,38.3,16.4,275,36.36,1.0651,30.83,9.48,117,158,1189,31.71,0.8579,78.66,-73.59,588,601,-0.2072,0.9128,93.21,3347,-0.0549
M15,rsi,64,0.08,-1.0,london,noise,noise,33.5,1.9,38.4,33.5,26.2,117,33.33,0.9337,22.68,-6.36,54,63,605,31.57,0.8567,56.22,-49.46,291,314,-0.077,0.8971,82.89,1844,-0.0404
M15,rsi,64,0.08,-1.5,london,noise,noise,33.5,0.2,40.0,33.5,26.2,117,33.33,0.9337,22.68,-6.36,54,63,605,31.57,0.8567,56.22,-49.46,291,314,-0.077,0.8971,82.89,1844,-0.0404
M15,rsi,64,0.03,-1.0,asian,noise,noise,41.5,1.9,46.9,41.5,9.7,94,39.36,1.1717,13.63,9.9,31,63,370,32.16,0.8527,43.87,-35.13,182,188,-0.319,0.9066,62.82,948,-0.0539
M15,rsi,64,0.03,-1.5,asian,noise,noise,41.5,0.2,48.5,41.5,9.8,94,39.36,1.1717,13.63,9.9,31,63,370,32.16,0.8527,43.87,-35.13,182,188,-0.319,0.9066,62.82,948,-0.0539
M15,rsi,64,0.08,-1.0,all,noise,noise,33.5,1.9,38.4,33.5,26.2,235,35.32,1.0186,30.96,0.56,97,138,1049,30.79,0.8221,80.41,-76.84,505,544,-0.1965,0.9128,93.21,3347,-0.0907
M15,rsi,64,0.08,-1.5,all,noise,noise,33.5,0.2,40.0,33.5,26.2,235,35.32,1.0186,30.96,0.56,97,138,1049,30.79,0.8221,80.41,-76.84,505,544,-0.1965,0.9128,93.21,3347,-0.0907
M15,rsi,128,0.05,-1.0,asian,noise,noise,22.3,0.8,55.0,22.3,21.9,49,36.73,1.0534,6.25,1.26,21,28,206,31.07,0.8197,29.61,-25.31,81,125,-0.2337,0.9038,62.82,947,-0.0841
M15,rsi,128,0.05,-1.5,asian,noise,noise,22.3,0.0,55.7,22.3,21.9,49,36.73,1.0534,6.25,1.26,21,28,206,31.07,0.8197,29.61,-25.31,81,125,-0.2337,0.9038,62.82,947,-0.0841
M15,rsi,64,0.05,-1.0,asian,noise,noise,38.3,1.9,43.5,38.3,16.3,84,39.29,1.1657,13.82,8.48,27,57,339,31.27,0.818,45.71,-38.59,165,174,-0.3477,0.9066,62.82,948,-0.0886
M15,rsi,64,0.05,-1.5,asian,noise,noise,38.3,0.2,45.2,38.3,16.4,84,39.29,1.1657,13.82,8.48,27,57,339,31.27,0.818,45.71,-38.59,165,174,-0.3477,0.9066,62.82,948,-0.0886
M15,rsi,128,0.03,-1.0,asian,noise,noise,26.2,0.8,60.4,26.2,12.6,54,37.04,1.0685,7.15,1.94,22,32,240,29.58,0.763,40.89,-36.15,97,143,-0.3055,0.9038,62.82,947,-0.1408
M15,rsi,128,0.03,-1.5,asian,noise,noise,26.2,0.0,61.2,26.2,12.6,54,37.04,1.0685,7.15,1.94,22,32,240,29.58,0.763,40.89,-36.15,97,143,-0.3055,0.9038,62.82,947,-0.1408
M15,rsi,64,0.08,-1.0,asian,noise,noise,33.5,1.9,38.4,33.5,26.2,73,41.1,1.2587,11.6,11.74,21,52,297,29.63,0.7572,50.33,-43.57,142,155,-0.5015,0.9066,62.82,948,-0.1494
M15,rsi,64,0.08,-1.5,asian,noise,noise,33.5,0.2,40.0,33.5,26.2,73,41.1,1.2587,11.6,11.74,21,52,297,29.63,0.7572,50.33,-43.57,142,155,-0.5015,0.9066,62.82,948,-0.1494
M15,rsi,128,0.08,-1.0,asian,noise,noise,17.6,0.8,48.4,17.6,33.3,38,42.11,1.311,6.25,7.16,15,23,165,28.48,0.7248,32.42,-30.23,64,101,-0.5862,0.9038,62.82,947,-0.179
M15,rsi,128,0.08,-1.5,asian,noise,noise,17.6,0.0,49.2,17.6,33.3,38,42.11,1.311,6.25,7.16,15,23,165,28.48,0.7248,32.42,-30.23,64,101,-0.5862,0.9038,62.82,947,-0.179
