tf,strategy,fft_n,ratio_thresh,pers_thresh,pers_window,session_label,filter_type,clock_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain
M15,rsi,64,0.1,0.3,20,all,fft_clock,17.384325213692364,577,32.93,0.9166,55.62,-32.57,259,318,2725,32.92,0.9092,89.03,-86.67,1337,1388,-0.0074,0.9119,93.21,3349,-0.0027
M15,derivative,128,0.1,0.5,10,all,fft_clock,5.666359003170272,4626,23.95,0.8788,99.61,-99.43,2310,2316,22202,24.16,0.8876,100.0,-100.0,11104,11098,0.0088,0.8904,100.0,23810,-0.0028
M15,derivative,128,0.08,0.3,20,all,fft_clock,9.117540832296642,4442,24.02,0.8823,99.5,-99.21,2220,2222,21278,24.16,0.8873,100.0,-100.0,10652,10626,0.005,0.8904,100.0,23810,-0.0031
M15,rsi,64,0.06,0.3,20,london,fft_clock,18.748745936835345,294,32.65,0.9086,34.26,-19.58,132,162,1484,32.41,0.8924,76.01,-72.13,729,755,-0.0162,0.8956,82.99,1846,-0.0032
M15,derivative,128,0.06,0.5,10,all,fft_clock,8.656045587704162,4486,24.12,0.8868,99.39,-99.11,2244,2242,21404,24.16,0.8872,100.0,-100.0,10709,10695,0.0004,0.8904,100.0,23810,-0.0032
M15,derivative,128,0.08,0.3,10,newyork,fft_clock,8.856695694048717,1403,23.88,0.8941,78.86,-74.74,699,704,6495,23.6,0.8898,99.91,-99.86,3302,3193,-0.0043,0.8933,99.95,7228,-0.0035
M15,derivative,128,0.06,0.5,10,newyork,fft_clock,8.656045587704162,1408,23.72,0.8864,81.51,-76.98,703,705,6512,23.62,0.8895,99.91,-99.87,3305,3207,0.0031,0.8933,99.95,7228,-0.0038
M15,derivative,128,0.06,0.5,20,all,fft_clock,8.335005417552871,4489,24.13,0.8871,99.38,-99.1,2246,2243,21469,24.15,0.8864,100.0,-100.0,10744,10725,-0.0007,0.8904,100.0,23810,-0.004
M15,rsi,64,0.1,0.3,10,asian,fft_clock,16.5977767968217,163,34.36,0.9475,27.5,-7.35,65,98,780,33.33,0.9023,53.17,-46.26,354,426,-0.0452,0.9066,62.82,948,-0.0043
M15,derivative,128,0.08,0.5,10,all,fft_clock,7.849432160199045,4522,24.08,0.8851,99.44,-99.19,2258,2264,21605,24.13,0.8861,100.0,-100.0,10808,10797,0.001,0.8904,100.0,23810,-0.0043
M15,rsi,128,0.1,0.3,20,asian,fft_clock,6.127854247762751,176,35.8,1.0109,25.66,-0.49,66,110,864,33.33,0.9022,58.65,-49.77,411,453,-0.1087,0.9066,62.82,948,-0.0044
M15,derivative,64,0.06,0.5,10,all,fft_clock,13.250933022994502,4254,24.42,0.9021,98.74,-98.06,2121,2133,20213,24.13,0.886,100.0,-100.0,10114,10099,-0.0161,0.8904,100.0,23810,-0.0044
M15,derivative,64,0.08,0.5,10,all,fft_clock,13.234881014486938,4256,24.41,0.9016,98.76,-98.1,2122,2134,20218,24.13,0.886,100.0,-100.0,10116,10102,-0.0156,0.8904,100.0,23810,-0.0044
M15,derivative,128,0.1,0.5,20,all,fft_clock,5.281110798988724,4635,23.99,0.8807,99.58,-99.39,2315,2320,22317,24.13,0.8857,100.0,-100.0,11168,11149,0.005,0.8904,100.0,23810,-0.0047
M15,derivative,64,0.1,0.5,10,all,fft_clock,13.162646976202897,4260,24.44,0.9028,98.74,-98.03,2123,2137,20244,24.13,0.8856,100.0,-100.0,10127,10117,-0.0172,0.8904,100.0,23810,-0.0048
M15,derivative,128,0.1,0.3,10,all,fft_clock,6.15995826477788,4601,24.02,0.882,99.54,-99.34,2299,2302,22057,24.12,0.8855,100.0,-100.0,11037,11020,0.0035,0.8904,100.0,23810,-0.0049
M15,rsi,128,0.06,0.3,10,asian,fft_clock,9.976323287451343,171,36.84,1.0576,22.42,4.96,63,108,810,33.33,0.9016,55.51,-47.75,396,414,-0.156,0.9066,62.82,948,-0.005
M15,derivative,128,0.06,0.3,10,newyork,fft_clock,9.976323287451343,1381,24.04,0.9022,77.72,-71.78,688,693,6400,23.59,0.8882,99.91,-99.86,3253,3147,-0.014,0.8933,99.95,7228,-0.0051
M15,derivative,128,0.06,0.3,10,all,fft_clock,9.976323287451343,4417,24.27,0.8941,99.15,-98.75,2208,2209,21094,24.12,0.8849,100.0,-100.0,10566,10528,-0.0092,0.8904,100.0,23810,-0.0055
M15,rsi,64,0.1,0.5,10,newyork,fft_clock,13.162646976202897,226,33.19,0.9486,20.38,-9.72,109,117,1045,34.83,1.0094,41.74,-3.91,532,513,0.0608,1.015,46.16,1210,-0.0056
M15,derivative,128,0.06,0.5,10,asian,fft_clock,8.656045587704162,1568,23.6,0.8423,92.31,-89.5,755,813,7445,24.58,0.8833,99.99,-99.97,3662,3783,0.041,0.8889,99.99,8335,-0.0056
M15,derivative,128,0.1,0.5,10,asian,fft_clock,5.666359003170272,1615,23.16,0.8222,94.55,-92.56,777,838,7779,24.57,0.8832,99.99,-99.98,3825,3954,0.061,0.8889,99.99,8335,-0.0057
M15,derivative,64,0.1,0.3,20,all,fft_clock,17.384325213692364,4057,24.72,0.917,97.66,-96.21,2033,2024,19208,24.09,0.8841,100.0,-100.0,9605,9603,-0.0329,0.8904,100.0,23810,-0.0063
M15,derivative,128,0.08,0.3,10,all,fft_clock,8.856695694048717,4466,24.21,0.8911,99.27,-98.93,2232,2234,21360,24.09,0.8839,100.0,-100.0,10693,10667,-0.0072,0.8904,100.0,23810,-0.0065
M15,derivative,128,0.08,0.5,20,all,fft_clock,7.416027930494804,4526,24.11,0.8862,99.42,-99.16,2261,2265,21709,24.09,0.8839,100.0,-100.0,10864,10845,-0.0023,0.8904,100.0,23810,-0.0065
M15,derivative,64,0.06,0.3,20,all,fft_clock,18.748745936835345,3989,24.74,0.9178,97.51,-95.89,1995,1994,18828,24.08,0.8836,100.0,-100.0,9422,9406,-0.0342,0.8904,100.0,23810,-0.0068
M15,derivative,64,0.08,0.3,20,all,fft_clock,18.32738071351178,4010,24.69,0.9152,97.68,-96.29,2007,2003,18967,24.07,0.883,100.0,-100.0,9495,9472,-0.0322,0.8904,100.0,23810,-0.0074
M15,derivative,0,0.0,0.0,0,asian,time_clock,24.99297724627794,1229,23.84,0.8535,86.17,-80.8,599,630,6037,24.53,0.8815,99.93,-99.88,2969,3068,0.028,0.8889,99.99,8335,-0.0074
M15,derivative,128,0.08,0.5,10,asian,fft_clock,7.849432160199045,1579,23.5,0.8377,92.88,-90.28,759,820,7526,24.53,0.8812,99.99,-99.98,3700,3826,0.0435,0.8889,99.99,8335,-0.0077
M15,derivative,128,0.1,0.3,20,asian,fft_clock,6.127854247762751,1611,23.15,0.822,94.52,-92.53,776,835,7728,24.52,0.8811,99.99,-99.98,3805,3923,0.0591,0.8889,99.99,8335,-0.0078
M15,derivative,128,0.1,0.5,20,asian,fft_clock,5.281110798988724,1622,23.24,0.8261,94.31,-92.23,780,842,7818,24.52,0.881,99.99,-99.98,3848,3970,0.0549,0.8889,99.99,8335,-0.0079
M15,rsi,64,0.06,0.5,20,london,fft_clock,11.930655323247322,331,32.93,0.9201,34.43,-19.58,150,181,1610,32.3,0.8873,80.66,-76.48,801,809,-0.0328,0.8956,82.99,1846,-0.0083
M15,rsi,64,0.1,0.5,10,all,fft_clock,13.162646976202897,609,32.84,0.9131,55.81,-35.04,278,331,2858,32.79,0.9035,90.94,-89.29,1405,1453,-0.0096,0.9119,93.21,3349,-0.0084
M15,derivative,64,0.1,0.3,10,asian,fft_clock,16.5977767968217,1410,23.69,0.8471,90.34,-86.03,677,733,6859,24.51,0.8804,99.97,-99.95,3374,3485,0.0333,0.8889,99.99,8335,-0.0085
M15,rsi,64,0.1,0.5,20,all,fft_clock,11.477186082908624,628,32.8,0.9115,59.04,-36.37,284,344,2920,32.77,0.903,92.0,-89.9,1443,1477,-0.0085,0.9119,93.21,3349,-0.0089
M15,derivative,128,0.1,0.3,10,asian,fft_clock,6.15995826477788,1610,23.23,0.8255,94.24,-92.15,774,836,7736,24.5,0.8798,99.99,-99.98,3806,3930,0.0543,0.8889,99.99,8335,-0.0091
M15,derivative,128,0.06,0.3,10,asian,fft_clock,9.976323287451343,1551,23.66,0.8454,91.78,-88.79,745,806,7351,24.5,0.8793,99.99,-99.98,3618,3733,0.0339,0.8889,99.99,8335,-0.0096
M15,rsi,64,0.1,0.5,20,newyork,fft_clock,11.477186082908624,234,32.91,0.9367,23.79,-11.78,112,122,1068,34.74,1.0052,45.84,-6.79,548,520,0.0685,1.015,46.16,1210,-0.0098
M15,rsi,128,0.06,0.5,20,asian,fft_clock,8.335005417552871,171,35.67,1.0063,26.28,-1.01,65,106,834,33.21,0.8968,57.83,-50.24,402,432,-0.1095,0.9066,62.82,948,-0.0098
M15,derivative,128,0.06,0.3,20,asian,fft_clock,10.827079738352262,1543,23.72,0.8484,91.36,-88.21,743,800,7271,24.49,0.8791,99.99,-99.97,3577,3694,0.0307,0.8889,99.99,8335,-0.0098
M15,rsi,64,0.06,0.3,10,all,fft_clock,16.834543922308278,579,32.99,0.9193,53.06,-31.9,262,317,2721,32.75,0.9017,89.98,-88.49,1350,1371,-0.0176,0.9119,93.21,3349,-0.0102
M15,rsi,64,0.08,0.3,20,london,fft_clock,18.32738071351178,294,32.65,0.9086,34.26,-19.58,132,162,1495,32.24,0.8854,78.01,-74.45,737,758,-0.0232,0.8956,82.99,1846,-0.0102
M15,rsi,64,0.06,0.5,10,all,fft_clock,13.250933022994502,609,32.84,0.9131,55.81,-35.04,278,331,2853,32.74,0.9015,91.27,-89.68,1404,1449,-0.0116,0.9119,93.21,3349,-0.0104
M15,rsi,64,0.08,0.5,10,all,fft_clock,13.234881014486938,609,32.84,0.9131,55.81,-35.04,278,331,2853,32.74,0.9015,91.27,-89.68,1404,1449,-0.0116,0.9119,93.21,3349,-0.0104
M15,rsi,64,0.1,0.5,10,london,fft_clock,13.162646976202897,314,32.48,0.9017,38.01,-21.99,146,168,1579,32.24,0.885,79.69,-76.43,786,793,-0.0167,0.8956,82.99,1846,-0.0106
M15,derivative,64,0.06,0.3,10,asian,fft_clock,16.834543922308278,1409,23.63,0.8446,90.61,-86.42,676,733,6831,24.46,0.8782,99.97,-99.96,3362,3469,0.0336,0.8889,99.99,8335,-0.0107
M15,rsi,64,0.08,0.5,20,london,fft_clock,11.822304265821261,331,32.93,0.9201,34.43,-19.58,150,181,1613,32.24,0.8848,81.27,-77.22,804,809,-0.0353,0.8956,82.99,1846,-0.0108
M15,derivative,64,0.08,0.3,10,asian,fft_clock,16.786387896785584,1409,23.63,0.8446,90.61,-86.42,676,733,6836,24.46,0.878,99.98,-99.96,3365,3471,0.0334,0.8889,99.99,8335,-0.0109
M15,rsi,64,0.06,0.5,10,newyork,fft_clock,13.250933022994502,226,33.19,0.9486,20.38,-9.72,109,117,1040,34.71,1.004,42.27,-7.43,531,509,0.0554,1.015,46.16,1210,-0.011
M15,rsi,64,0.08,0.5,10,newyork,fft_clock,13.234881014486938,226,33.19,0.9486,20.38,-9.72,109,117,1040,34.71,1.004,42.27,-7.43,531,509,0.0554,1.015,46.16,1210,-0.011
M15,rsi,64,0.06,0.3,10,london,fft_clock,16.834543922308278,300,32.0,0.8823,37.43,-24.41,137,163,1499,32.22,0.8845,77.41,-74.78,751,748,0.0022,0.8956,82.99,1846,-0.0111
M15,derivative,64,0.06,0.5,10,asian,fft_clock,13.250933022994502,1470,23.61,0.8434,91.79,-87.73,704,766,7104,24.45,0.8776,99.98,-99.97,3485,3619,0.0342,0.8889,99.99,8335,-0.0113
M15,rsi,128,0.08,0.3,10,asian,fft_clock,8.856695694048717,176,36.36,1.0366,23.23,2.58,67,109,820,33.17,0.8951,57.93,-50.17,399,421,-0.1415,0.9066,62.82,948,-0.0115
M15,derivative,64,0.08,0.5,10,asian,fft_clock,13.234881014486938,1470,23.61,0.8434,91.79,-87.73,704,766,7105,24.45,0.8774,99.98,-99.97,3485,3620,0.034,0.8889,99.99,8335,-0.0115
M15,derivative,64,0.1,0.5,10,asian,fft_clock,13.162646976202897,1470,23.61,0.8434,91.79,-87.73,704,766,7114,24.44,0.8773,99.98,-99.97,3490,3624,0.0339,0.8889,99.99,8335,-0.0116
M15,rsi,128,0.1,0.5,20,asian,fft_clock,5.281110798988724,181,34.81,0.9684,27.21,-5.64,70,111,875,33.14,0.8945,60.9,-52.64,418,457,-0.0739,0.9066,62.82,948,-0.0121
M15,rsi,64,0.08,0.3,10,all,fft_clock,16.786387896785584,580,32.93,0.9169,53.57,-32.63,263,317,2725,32.7,0.8997,90.4,-88.97,1353,1372,-0.0172,0.9119,93.21,3349,-0.0122
M15,derivative,128,0.08,0.3,10,asian,fft_clock,8.856695694048717,1566,23.63,0.844,92.11,-89.23,753,813,7448,24.44,0.8767,99.99,-99.98,3663,3785,0.0327,0.8889,99.99,8335,-0.0122
M15,derivative,64,0.1,0.5,20,asian,fft_clock,11.477186082908624,1486,23.96,0.8598,90.2,-85.26,713,773,7216,24.43,0.8766,99.98,-99.98,3546,3670,0.0168,0.8889,99.99,8335,-0.0123
M15,rsi,64,0.06,0.5,10,london,fft_clock,13.250933022994502,314,32.48,0.9017,38.01,-21.99,146,168,1575,32.19,0.8832,80.05,-76.85,785,790,-0.0185,0.8956,82.99,1846,-0.0124
M15,rsi,64,0.08,0.5,10,london,fft_clock,13.234881014486938,314,32.48,0.9017,38.01,-21.99,146,168,1575,32.19,0.8832,80.05,-76.85,785,790,-0.0185,0.8956,82.99,1846,-0.0124
M15,rsi,64,0.1,0.3,10,all,fft_clock,16.5977767968217,580,32.93,0.9169,53.57,-32.63,263,317,2738,32.69,0.8994,90.74,-89.16,1357,1381,-0.0175,0.9119,93.21,3349,-0.0125
M15,derivative,128,0.06,0.5,20,asian,fft_clock,8.335005417552871,1577,23.72,0.848,91.81,-88.82,758,819,7467,24.43,0.8763,99.99,-99.98,3671,3796,0.0283,0.8889,99.99,8335,-0.0126
M15,derivative,64,0.06,0.5,20,asian,fft_clock,11.930655323247322,1483,23.87,0.8557,90.66,-85.95,711,772,7161,24.41,0.8755,99.98,-99.98,3523,3638,0.0198,0.8889,99.99,8335,-0.0134
M15,rsi,64,0.06,0.3,10,newyork,fft_clock,16.834543922308278,216,33.8,0.9754,20.29,-5.61,105,111,990,34.65,1.0013,44.23,-8.75,509,481,0.0259,1.015,46.16,1210,-0.0137
M15,derivative,64,0.1,0.3,20,asian,fft_clock,17.384325213692364,1390,24.17,0.8701,87.0,-81.2,667,723,6742,24.4,0.8751,99.98,-99.96,3311,3431,0.005,0.8889,99.99,8335,-0.0138
M15,derivative,128,0.08,0.3,20,asian,fft_clock,9.117540832296642,1562,23.62,0.8439,92.06,-89.17,753,809,7401,24.4,0.8751,99.99,-99.98,3639,3762,0.0312,0.8889,99.99,8335,-0.0138
M15,rsi,64,0.06,0.5,10,asian,fft_clock,13.250933022994502,170,34.12,0.938,28.42,-8.7,68,102,807,33.09,0.8924,57.19,-50.4,365,442,-0.0456,0.9066,62.82,948,-0.0142
M15,rsi,64,0.08,0.5,10,asian,fft_clock,13.234881014486938,170,34.12,0.938,28.42,-8.7,68,102,807,33.09,0.8924,57.19,-50.4,365,442,-0.0456,0.9066,62.82,948,-0.0142
M15,rsi,64,0.1,0.5,10,asian,fft_clock,13.162646976202897,170,34.12,0.938,28.42,-8.7,68,102,807,33.09,0.8924,57.19,-50.4,365,442,-0.0456,0.9066,62.82,948,-0.0142
M15,rsi,64,0.1,0.3,10,newyork,fft_clock,16.5977767968217,216,33.8,0.9754,20.29,-5.61,105,111,999,34.63,1.0007,44.87,-9.17,513,486,0.0253,1.015,46.16,1210,-0.0143
M15,derivative,128,0.08,0.5,20,asian,fft_clock,7.416027930494804,1584,23.67,0.8461,92.08,-89.2,762,822,7558,24.38,0.8744,99.99,-99.99,3715,3843,0.0283,0.8889,99.99,8335,-0.0145
M15,rsi,64,0.08,0.3,10,london,fft_clock,16.786387896785584,300,32.0,0.8823,37.43,-24.41,137,163,1503,32.14,0.881,78.36,-75.84,754,749,-0.0013,0.8956,82.99,1846,-0.0146
M15,derivative,64,0.08,0.5,20,asian,fft_clock,11.822304265821261,1484,23.92,0.8582,90.38,-85.53,711,773,7175,24.38,0.8739,99.99,-99.98,3531,3644,0.0157,0.8889,99.99,8335,-0.015
M15,rsi,64,0.1,0.3,10,london,fft_clock,16.5977767968217,300,32.0,0.8823,37.43,-24.41,137,163,1513,32.12,0.8805,79.08,-76.2,757,756,-0.0018,0.8956,82.99,1846,-0.0151
M15,derivative,64,0.06,0.3,20,asian,fft_clock,18.748745936835345,1379,24.15,0.8688,87.03,-81.24,658,721,6606,24.36,0.8731,99.98,-99.96,3247,3359,0.0043,0.8889,99.99,8335,-0.0158
M15,rsi,128,0.08,0.3,20,asian,fft_clock,9.117540832296642,171,36.84,1.0592,24.06,5.15,66,105,826,33.05,0.8904,59.66,-51.85,399,427,-0.1688,0.9066,62.82,948,-0.0162
M15,rsi,64,0.08,0.3,10,newyork,fft_clock,16.786387896785584,216,33.8,0.9754,20.29,-5.61,105,111,992,34.58,0.9982,44.23,-10.66,511,481,0.0228,1.015,46.16,1210,-0.0168
M15,rsi,64,0.1,0.5,20,london,fft_clock,11.477186082908624,331,32.93,0.9201,34.43,-19.58,150,181,1621,32.08,0.8784,82.77,-79.05,807,814,-0.0417,0.8956,82.99,1846,-0.0172
M15,rsi,64,0.1,0.3,20,london,fft_clock,17.384325213692364,295,32.88,0.9181,32.97,-18.0,133,162,1516,32.06,0.8781,80.5,-76.9,749,767,-0.04,0.8956,82.99,1846,-0.0175
M15,derivative,64,0.08,0.3,20,asian,fft_clock,18.32738071351178,1383,24.15,0.869,87.06,-81.28,660,723,6651,24.28,0.8696,99.98,-99.97,3270,3381,0.0006,0.8889,99.99,8335,-0.0193
M15,rsi,128,0.08,0.5,20,asian,fft_clock,7.416027930494804,176,35.8,1.0126,25.64,-0.3,70,106,845,32.9,0.8843,61.3,-54.42,407,438,-0.1283,0.9066,62.82,948,-0.0223
