tf,strategy,fft_n,ratio_thresh,pers_thresh,pers_window,session_label,filter_type,clock_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain
M5,derivative,64,0.08,0.5,20,london,fft_clock,6.654714759713154,5338,23.27,0.9126,99.01,-98.67,2675,2663,23424,24.62,0.9828,99.93,-99.84,11744,11680,0.0702,0.987,99.92,25604,-0.0042
M5,derivative,64,0.1,0.5,20,london,fft_clock,6.444664454671948,5353,23.26,0.9121,99.04,-98.72,2682,2671,23497,24.62,0.9828,99.93,-99.85,11782,11715,0.0707,0.987,99.92,25604,-0.0042
M5,derivative,64,0.08,0.3,10,all,fft_clock,10.42224125013379,13658,24.1,0.9535,99.95,-99.89,6820,6838,63480,24.31,0.9645,100.0,-100.0,31733,31747,0.011,0.9689,100.0,72293,-0.0044
M5,derivative,64,0.06,0.3,10,all,fft_clock,10.463716151129187,13650,24.1,0.9535,99.95,-99.89,6816,6834,63452,24.3,0.9644,100.0,-100.0,31721,31731,0.0109,0.9689,100.0,72293,-0.0045
M5,rsi,128,0.1,0.3,10,london,fft_clock,2.360055656641336,638,31.35,0.9132,52.3,-35.69,312,326,3348,33.45,1.0054,42.72,-19.2,1655,1693,0.0922,1.01,46.69,3460,-0.0046
M5,derivative,64,0.1,0.3,10,all,fft_clock,10.255003746120089,13677,24.1,0.9537,99.95,-99.89,6827,6850,63625,24.3,0.9642,100.0,-100.0,31812,31813,0.0105,0.9689,100.0,72293,-0.0047
M5,rsi,64,0.06,0.3,20,asian,fft_clock,11.622337578936103,704,35.23,1.0877,25.07,38.83,367,337,3283,33.51,1.0078,62.17,-14.53,1645,1638,-0.0799,1.0126,63.86,3838,-0.0048
M5,rsi,128,0.06,0.3,20,asian,fft_clock,4.718773413250562,753,34.79,1.0672,32.27,28.86,393,360,3606,33.5,1.0075,58.86,-16.4,1813,1793,-0.0597,1.0126,63.86,3838,-0.0051
M5,rsi,128,0.1,0.3,20,london,fft_clock,2.366745156801884,640,31.41,0.9157,51.83,-35.06,313,327,3344,33.43,1.0045,43.86,-20.76,1653,1691,0.0888,1.01,46.69,3460,-0.0055
M5,rsi,128,0.1,0.5,20,london,fft_clock,1.8837632452103177,644,31.52,0.9206,50.89,-33.79,315,329,3365,33.43,1.0045,43.89,-20.93,1666,1699,0.0839,1.01,46.69,3460,-0.0055
M5,rsi,64,0.1,0.3,10,london,fft_clock,10.255003746120089,577,30.68,0.885,50.26,-40.25,284,293,3036,33.43,1.0045,44.33,-19.11,1491,1545,0.1195,1.01,46.69,3460,-0.0055
M5,rsi,128,0.06,0.3,20,newyork,fft_clock,4.718773413250562,433,33.26,0.9965,37.38,-5.16,189,244,2303,32.87,0.9799,64.83,-41.56,1070,1233,-0.0166,0.9854,67.82,2461,-0.0055
M5,derivative,64,0.06,0.5,20,asian,fft_clock,6.730975061543401,4750,25.52,1.028,86.41,31.95,2381,2369,22366,25.29,1.0159,95.83,-49.17,11139,11227,-0.0121,1.0217,94.97,24504,-0.0058
M5,rsi,64,0.06,0.5,20,london,fft_clock,6.730975061543401,615,31.54,0.9216,47.37,-32.26,301,314,3189,33.43,1.0042,45.85,-20.33,1564,1625,0.0826,1.01,46.69,3460,-0.0058
M5,rsi,64,0.06,0.5,20,newyork,fft_clock,6.730975061543401,439,33.94,1.0276,33.53,3.66,178,261,2270,32.86,0.9796,65.57,-41.37,1068,1202,-0.048,0.9854,67.82,2461,-0.0058
M5,derivative,64,0.08,0.5,20,asian,fft_clock,6.654714759713154,4762,25.51,1.0279,86.02,31.71,2388,2374,22388,25.29,1.0158,95.83,-50.33,11151,11237,-0.0121,1.0217,94.97,24504,-0.0059
M5,rsi,64,0.06,0.3,20,all,fft_clock,11.622337578936103,1706,32.88,0.9799,64.66,-32.86,802,904,8356,33.39,1.0027,81.77,-49.38,4062,4294,0.0228,1.0086,82.5,9660,-0.0059
M5,rsi,64,0.06,0.5,20,all,fft_clock,6.730975061543401,1799,33.13,0.9909,56.72,-25.04,844,955,8889,33.39,1.0027,82.05,-51.51,4352,4537,0.0118,1.0086,82.5,9660,-0.0059
M5,derivative,64,0.08,0.5,10,london,fft_clock,7.860162688643904,5259,23.08,0.9035,99.37,-99.02,2630,2629,23175,24.59,0.9811,99.96,-99.87,11596,11579,0.0776,0.987,99.92,25604,-0.0059
M5,derivative,64,0.1,0.5,10,london,fft_clock,7.811998287487959,5261,23.09,0.904,99.37,-99.0,2631,2630,23207,24.59,0.9811,99.96,-99.88,11610,11597,0.0771,0.987,99.92,25604,-0.0059
M5,rsi,64,0.08,0.3,10,london,fft_clock,10.42224125013379,576,30.56,0.88,51.23,-41.43,284,292,3028,33.42,1.004,44.3,-19.85,1488,1540,0.124,1.01,46.69,3460,-0.006
M5,derivative,64,0.06,0.5,10,london,fft_clock,7.8681900888365615,5259,23.08,0.9035,99.37,-99.02,2630,2629,23173,24.59,0.981,99.96,-99.88,11595,11578,0.0775,0.987,99.92,25604,-0.006
M5,derivative,64,0.08,0.3,20,all,fft_clock,11.277159370651825,13491,24.07,0.952,99.95,-99.89,6750,6741,62703,24.27,0.9625,100.0,-100.0,31346,31357,0.0105,0.9689,100.0,72293,-0.0064
M5,derivative,64,0.1,0.3,20,all,fft_clock,10.69249705661993,13585,24.13,0.9553,99.94,-99.86,6795,6790,63180,24.27,0.9625,100.0,-100.0,31590,31590,0.0072,0.9689,100.0,72293,-0.0064
M5,rsi,64,0.06,0.3,10,london,fft_clock,10.463716151129187,576,30.56,0.88,51.23,-41.43,284,292,3026,33.41,1.0035,44.3,-20.62,1486,1540,0.1235,1.01,46.69,3460,-0.0065
M5,rsi,64,0.06,0.3,20,london,fft_clock,11.622337578936103,579,30.92,0.895,50.26,-37.84,283,296,2996,33.41,1.0035,47.19,-20.39,1450,1546,0.1085,1.01,46.69,3460,-0.0065
M5,derivative,64,0.1,0.5,20,asian,fft_clock,6.444664454671948,4774,25.53,1.029,85.62,36.79,2393,2381,22450,25.28,1.0151,96.27,-55.42,11176,11274,-0.0139,1.0217,94.97,24504,-0.0066
M5,rsi,64,0.08,0.5,20,london,fft_clock,6.654714759713154,615,31.54,0.9216,47.37,-32.26,301,314,3194,33.41,1.0033,46.4,-21.94,1568,1626,0.0817,1.01,46.69,3460,-0.0067
M5,rsi,64,0.1,0.5,20,london,fft_clock,6.444664454671948,615,31.54,0.9216,47.37,-32.26,301,314,3203,33.41,1.0033,47.47,-22.01,1573,1630,0.0817,1.01,46.69,3460,-0.0067
M5,rsi,64,0.08,0.5,20,all,fft_clock,6.654714759713154,1799,33.13,0.9909,56.72,-25.04,844,955,8906,33.37,1.0019,82.59,-53.94,4357,4549,0.011,1.0086,82.5,9660,-0.0067
M5,derivative,64,0.06,0.3,20,all,fft_clock,11.622337578936103,13441,24.1,0.9535,99.94,-99.87,6728,6713,62451,24.26,0.9621,100.0,-100.0,31232,31219,0.0086,0.9689,100.0,72293,-0.0068
M5,derivative,64,0.1,0.3,10,london,fft_clock,10.255003746120089,5117,23.22,0.9096,99.14,-98.59,2560,2557,22467,24.57,0.9801,99.94,-99.87,11241,11226,0.0705,0.987,99.92,25604,-0.0069
M5,derivative,64,0.06,0.5,20,newyork,fft_clock,6.730975061543401,4721,22.33,0.8639,99.7,-99.64,2380,2341,22373,23.04,0.8986,100.0,-100.0,11198,11175,0.0347,0.9055,100.0,24295,-0.0069
M5,derivative,64,0.08,0.5,20,newyork,fft_clock,6.654714759713154,4726,22.3,0.8628,99.71,-99.66,2381,2345,22411,23.03,0.8984,100.0,-100.0,11213,11198,0.0356,0.9055,100.0,24295,-0.0071
M5,derivative,64,0.06,0.3,10,london,fft_clock,10.463716151129187,5109,23.21,0.9095,99.12,-98.59,2557,2552,22403,24.56,0.9798,99.94,-99.88,11210,11193,0.0703,0.987,99.92,25604,-0.0072
M5,derivative,64,0.08,0.3,10,london,fft_clock,10.42224125013379,5110,23.21,0.9093,99.13,-98.6,2558,2552,22408,24.56,0.9797,99.94,-99.88,11213,11195,0.0704,0.987,99.92,25604,-0.0073
M5,rsi,64,0.1,0.3,20,london,fft_clock,10.69249705661993,585,30.94,0.896,50.29,-37.88,284,301,3031,33.39,1.0025,50.31,-22.23,1475,1556,0.1065,1.01,46.69,3460,-0.0075
M5,rsi,64,0.08,0.3,20,asian,fft_clock,11.277159370651825,707,35.22,1.0873,25.82,38.79,368,339,3301,33.44,1.005,63.67,-19.63,1651,1650,-0.0823,1.0126,63.86,3838,-0.0076
M5,derivative,64,0.06,0.3,20,asian,fft_clock,11.622337578936103,4504,25.62,1.0337,85.96,57.19,2254,2250,20984,25.26,1.014,97.29,-60.85,10465,10519,-0.0197,1.0217,94.97,24504,-0.0077
M5,rsi,64,0.08,0.5,20,asian,fft_clock,6.654714759713154,738,35.09,1.0814,27.66,36.99,383,355,3517,33.44,1.0047,65.46,-21.33,1766,1751,-0.0767,1.0126,63.86,3838,-0.0079
M5,derivative,64,0.1,0.5,20,newyork,fft_clock,6.444664454671948,4741,22.32,0.8634,99.71,-99.66,2388,2353,22484,23.02,0.8976,100.0,-100.0,11257,11227,0.0342,0.9055,100.0,24295,-0.0079
M5,rsi,64,0.1,0.3,20,asian,fft_clock,10.69249705661993,709,35.26,1.0893,25.82,40.15,368,341,3332,33.43,1.0045,65.83,-20.67,1670,1662,-0.0848,1.0126,63.86,3838,-0.0081
M5,rsi,64,0.08,0.5,20,newyork,fft_clock,6.654714759713154,439,33.94,1.0276,33.53,3.66,178,261,2274,32.81,0.9771,66.59,-43.68,1068,1206,-0.0505,0.9854,67.82,2461,-0.0083
M5,rsi,64,0.08,0.3,20,all,fft_clock,11.277159370651825,1710,32.87,0.9791,65.71,-33.55,804,906,8397,33.33,1.0002,83.37,-56.14,4083,4314,0.0211,1.0086,82.5,9660,-0.0084
M5,derivative,64,0.08,0.3,20,london,fft_clock,11.277159370651825,5015,23.13,0.9051,99.03,-98.72,2517,2498,22104,24.54,0.9786,99.95,-99.89,11061,11043,0.0735,0.987,99.92,25604,-0.0084
M5,derivative,64,0.1,0.3,20,london,fft_clock,10.69249705661993,5057,23.25,0.9116,98.82,-98.4,2537,2520,22262,24.54,0.9786,99.95,-99.89,11141,11121,0.067,0.987,99.92,25604,-0.0084
M5,derivative,64,0.08,0.3,20,asian,fft_clock,11.277159370651825,4523,25.58,1.0315,86.4,46.25,2265,2258,21063,25.24,1.0132,97.33,-65.29,10504,10559,-0.0183,1.0217,94.97,24504,-0.0085
M5,rsi,64,0.08,0.3,20,london,fft_clock,11.277159370651825,580,31.03,0.9,49.26,-36.6,283,297,3009,33.37,1.0015,48.27,-23.59,1461,1548,0.1015,1.01,46.69,3460,-0.0085
M5,derivative,64,0.1,0.3,20,asian,fft_clock,10.69249705661993,4551,25.6,1.0325,86.57,51.53,2278,2273,21240,25.24,1.013,97.47,-66.53,10589,10651,-0.0195,1.0217,94.97,24504,-0.0087
M5,rsi,64,0.06,0.5,20,asian,fft_clock,6.730975061543401,738,35.09,1.0814,27.66,36.99,383,355,3510,33.42,1.0039,65.45,-22.83,1765,1745,-0.0775,1.0126,63.86,3838,-0.0087
M5,derivative,64,0.06,0.3,20,london,fft_clock,11.622337578936103,4999,23.14,0.9056,99.02,-98.67,2511,2488,22009,24.54,0.9782,99.95,-99.89,11014,10995,0.0726,0.987,99.92,25604,-0.0088
M5,rsi,128,0.06,0.3,10,newyork,fft_clock,4.300010703200257,435,33.56,1.0104,36.76,-1.33,189,246,2315,32.79,0.9762,66.23,-45.01,1076,1239,-0.0342,0.9854,67.82,2461,-0.0092
M5,derivative,64,0.06,0.5,10,newyork,fft_clock,7.8681900888365615,4679,22.48,0.8718,99.64,-99.49,2357,2322,22192,22.99,0.896,100.0,-100.0,11103,11089,0.0242,0.9055,100.0,24295,-0.0095
M5,derivative,64,0.08,0.3,20,newyork,fft_clock,11.277159370651825,4497,22.41,0.868,99.61,-99.46,2264,2233,21256,22.99,0.896,100.0,-100.0,10630,10626,0.028,0.9055,100.0,24295,-0.0095
M5,derivative,64,0.08,0.5,10,newyork,fft_clock,7.860162688643904,4680,22.48,0.8716,99.64,-99.5,2357,2323,22194,22.98,0.8959,100.0,-100.0,11103,11091,0.0243,0.9055,100.0,24295,-0.0096
M5,rsi,64,0.1,0.5,20,all,fft_clock,6.444664454671948,1800,33.11,0.99,57.15,-25.79,844,956,8942,33.3,0.9988,83.79,-61.63,4381,4561,0.0088,1.0086,82.5,9660,-0.0098
M5,derivative,64,0.1,0.3,20,newyork,fft_clock,10.69249705661993,4537,22.5,0.8726,99.58,-99.39,2285,2252,21436,22.98,0.8957,100.0,-100.0,10725,10711,0.0231,0.9055,100.0,24295,-0.0098
M5,derivative,64,0.1,0.5,10,newyork,fft_clock,7.811998287487959,4683,22.49,0.8719,99.64,-99.49,2359,2324,22221,22.97,0.8952,100.0,-100.0,11118,11103,0.0233,0.9055,100.0,24295,-0.0103
M5,rsi,64,0.1,0.3,20,all,fft_clock,10.69249705661993,1719,32.87,0.9792,64.69,-33.61,805,914,8468,33.29,0.9982,84.69,-60.96,4129,4339,0.019,1.0086,82.5,9660,-0.0104
M5,derivative,64,0.06,0.3,20,newyork,fft_clock,11.622337578936103,4475,22.5,0.8721,99.56,-99.36,2256,2219,21149,22.96,0.8947,100.0,-100.0,10583,10566,0.0226,0.9055,100.0,24295,-0.0108
M5,rsi,128,0.06,0.5,20,newyork,fft_clock,3.4317135823611262,442,33.71,1.0171,35.5,0.59,191,251,2346,32.74,0.974,67.32,-47.32,1091,1255,-0.0431,0.9854,67.82,2461,-0.0114
M5,derivative,64,0.06,0.3,10,newyork,fft_clock,10.463716151129187,4560,22.57,0.8757,99.56,-99.33,2290,2270,21524,22.95,0.894,100.0,-100.0,10767,10757,0.0183,0.9055,100.0,24295,-0.0115
M5,derivative,64,0.08,0.3,10,newyork,fft_clock,10.42224125013379,4563,22.55,0.875,99.58,-99.35,2291,2272,21537,22.95,0.894,100.0,-100.0,10771,10766,0.019,0.9055,100.0,24295,-0.0115
M5,rsi,64,0.1,0.5,20,asian,fft_clock,6.444664454671948,739,35.05,1.0792,27.66,35.62,383,356,3532,33.35,1.0008,67.49,-28.18,1775,1757,-0.0784,1.0126,63.86,3838,-0.0118
M5,rsi,128,0.08,0.3,20,newyork,fft_clock,3.877234293053623,436,33.49,1.0069,36.13,-2.31,190,246,2332,32.72,0.9732,66.26,-47.77,1084,1248,-0.0337,0.9854,67.82,2461,-0.0122
M5,rsi,128,0.06,0.5,10,newyork,fft_clock,3.621695386920689,438,33.33,1.0,36.76,-4.26,190,248,2335,32.72,0.9732,67.26,-47.79,1083,1252,-0.0268,0.9854,67.82,2461,-0.0122
M5,derivative,64,0.1,0.3,10,newyork,fft_clock,10.255003746120089,4571,22.56,0.8752,99.59,-99.35,2295,2276,21594,22.93,0.8933,100.0,-100.0,10804,10790,0.0181,0.9055,100.0,24295,-0.0122
M5,rsi,128,0.08,0.3,10,newyork,fft_clock,3.739430589746334,436,33.49,1.0069,36.76,-2.31,189,247,2336,32.71,0.9726,66.94,-48.31,1088,1248,-0.0343,0.9854,67.82,2461,-0.0128
M5,rsi,64,0.1,0.5,20,newyork,fft_clock,6.444664454671948,439,33.94,1.0276,33.53,3.66,178,261,2286,32.68,0.9714,67.59,-48.57,1077,1209,-0.0562,0.9854,67.82,2461,-0.014
M5,rsi,128,0.08,0.5,10,newyork,fft_clock,3.227014877448357,438,33.33,1.0,36.76,-4.26,190,248,2354,32.67,0.971,67.3,-49.92,1094,1260,-0.029,0.9854,67.82,2461,-0.0144
M5,rsi,128,0.1,0.3,20,newyork,fft_clock,2.366745156801884,441,33.56,1.0102,36.15,-1.39,190,251,2379,32.66,0.9706,67.69,-50.54,1111,1268,-0.0396,0.9854,67.82,2461,-0.0148
M5,rsi,128,0.08,0.5,20,newyork,fft_clock,2.9366905704805735,443,33.63,1.0136,35.5,-0.42,191,252,2367,32.66,0.9705,67.99,-50.48,1103,1264,-0.0431,0.9854,67.82,2461,-0.0149
M5,rsi,64,0.06,0.3,20,newyork,fft_clock,11.622337578936103,419,33.41,1.0036,31.14,-3.12,170,249,2129,32.64,0.97,67.94,-47.23,991,1138,-0.0336,0.9854,67.82,2461,-0.0154
M5,rsi,64,0.06,0.3,10,newyork,fft_clock,10.463716151129187,423,32.62,0.9684,32.81,-12.33,170,253,2163,32.64,0.9698,66.65,-47.93,1007,1156,0.0014,0.9854,67.82,2461,-0.0156
M5,rsi,128,0.1,0.5,20,newyork,fft_clock,1.8837632452103177,447,33.78,1.0203,34.87,1.54,191,256,2401,32.61,0.9685,69.9,-52.57,1124,1277,-0.0518,0.9854,67.82,2461,-0.0169
M5,rsi,128,0.1,0.5,10,newyork,fft_clock,2.1005030504120734,442,33.48,1.0068,36.15,-2.37,190,252,2389,32.61,0.9683,67.71,-52.51,1115,1274,-0.0385,0.9854,67.82,2461,-0.0171
M5,rsi,64,0.08,0.3,10,newyork,fft_clock,10.42224125013379,423,32.62,0.9684,32.81,-12.33,170,253,2166,32.59,0.9678,67.31,-49.48,1008,1158,-0.0006,0.9854,67.82,2461,-0.0176
M5,rsi,64,0.06,0.5,10,newyork,fft_clock,7.8681900888365615,437,33.41,1.0034,32.89,-3.29,177,260,2247,32.58,0.967,69.93,-51.36,1052,1195,-0.0364,0.9854,67.82,2461,-0.0184
M5,rsi,64,0.08,0.5,10,newyork,fft_clock,7.860162688643904,437,33.41,1.0034,32.89,-3.29,177,260,2247,32.58,0.967,69.93,-51.36,1052,1195,-0.0364,0.9854,67.82,2461,-0.0184
M5,rsi,64,0.08,0.3,20,newyork,fft_clock,11.277159370651825,420,33.33,1.0,31.83,-4.09,171,249,2140,32.57,0.9667,69.82,-49.85,997,1143,-0.0333,0.9854,67.82,2461,-0.0187
M5,rsi,64,0.1,0.3,10,newyork,fft_clock,10.255003746120089,423,32.62,0.9684,32.81,-12.33,170,253,2177,32.57,0.9666,67.65,-50.53,1013,1164,-0.0018,0.9854,67.82,2461,-0.0188
M5,rsi,128,0.1,0.3,10,newyork,fft_clock,2.360055656641336,441,33.56,1.0102,36.15,-1.39,189,252,2382,32.54,0.9651,69.26,-54.79,1114,1268,-0.0451,0.9854,67.82,2461,-0.0203
M5,rsi,64,0.1,0.5,10,newyork,fft_clock,7.811998287487959,437,33.41,1.0034,32.89,-3.29,177,260,2251,32.52,0.9644,70.28,-53.27,1053,1198,-0.039,0.9854,67.82,2461,-0.021
M5,rsi,64,0.1,0.3,20,newyork,fft_clock,10.69249705661993,422,33.18,0.9929,31.83,-6.0,172,250,2161,32.44,0.9609,70.15,-54.24,1012,1149,-0.032,0.9854,67.82,2461,-0.0245
