tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M5,5,0.5,30,3.0,asian,fft_cycle,128,0.05,5,58.6,1042,25.72,0.8848,73.13,-68.88,456,586,4731,25.39,0.8772,99.74,-99.63,2306,2425,-0.0076,0.8263,100.0,24676,0.0509,0.26,True
M5,5,1.0,70,2.0,all,full_confl,64,0.05,5,48.3,6257,31.4,0.836,99.97,-99.97,2976,3281,31334,31.88,0.8769,100.0,-100.0,15492,15842,0.0409,0.8491,100.0,227006,0.0278,0.0,True
M5,5,1.0,30,2.0,london,full_confl,64,0.05,10,48.3,569,32.86,0.9049,53.42,-35.58,268,301,3206,32.6,0.8768,96.8,-95.73,1681,1525,-0.0281,0.8869,100.0,53382,-0.0101,3.2,True
M5,5,1.0,70,3.0,london,full_confl,128,0.03,10,62.6,1040,22.31,0.8638,78.36,-71.94,540,500,5408,22.82,0.8768,99.8,-99.77,2801,2607,0.013,0.9132,100.0,83724,-0.0364,0.2,True
M5,5,0.5,70,2.0,all,fft_cycle,64,0.03,10,51.6,2043,29.86,0.7929,96.99,-96.39,947,1096,11132,31.89,0.8763,100.0,-100.0,5614,5518,0.0834,0.8499,100.0,124607,0.0264,0.0,True
M5,5,0.5,70,2.0,all,fft_cycle,64,0.05,10,48.3,2043,29.86,0.7929,96.99,-96.39,947,1096,11132,31.89,0.8763,100.0,-100.0,5614,5518,0.0834,0.8499,100.0,124607,0.0264,0.0,True
M5,5,1.0,30,3.0,newyork,fft_cycle,128,0.03,10,62.6,998,13.73,0.8998,70.52,-55.2,512,486,4290,15.1,0.8762,99.08,-98.55,2201,2089,-0.0236,0.8801,100.0,48754,-0.0039,0.92,True
M5,5,1.0,30,3.0,newyork,fft_cycle,128,0.05,10,58.6,998,13.73,0.8998,70.52,-55.2,512,486,4290,15.1,0.8762,99.08,-98.55,2201,2089,-0.0236,0.8801,100.0,48754,-0.0039,0.92,True
M5,5,0.3,30,2.0,london,full_confl,64,0.03,5,51.6,446,39.01,1.153,25.02,48.8,237,209,2466,32.36,0.876,95.16,-91.22,1184,1282,-0.277,0.8498,100.0,15909,0.0262,4.84,True
M5,5,0.5,70,2.0,newyork,fft_cycle,64,0.03,10,51.6,689,25.98,0.7909,75.42,-65.47,333,356,4002,27.71,0.8758,98.81,-97.55,2033,1969,0.0849,0.882,100.0,40310,-0.0062,1.19,True
M5,5,0.5,70,2.0,newyork,fft_cycle,64,0.05,10,48.3,689,25.98,0.7909,75.42,-65.47,333,356,4002,27.71,0.8758,98.81,-97.55,2033,1969,0.0849,0.882,100.0,40310,-0.0062,1.19,True
M5,5,0.5,30,3.0,asian,full_confl,128,0.05,5,58.6,753,24.7,0.8279,76.17,-70.6,325,428,3375,25.39,0.8757,99.09,-98.24,1620,1755,0.0478,0.8263,100.0,24676,0.0494,0.91,True
M5,5,1.0,70,2.0,all,full_confl,64,0.03,5,51.6,6605,31.39,0.8394,99.98,-99.98,3149,3456,32899,31.86,0.8757,100.0,-100.0,16288,16611,0.0363,0.8491,100.0,227006,0.0266,0.0,True
M5,5,1.0,70,2.0,newyork,fft_cycle,128,0.03,5,62.6,3352,27.33,0.8403,98.22,-98.15,1690,1662,15910,27.47,0.8757,100.0,-100.0,7922,7988,0.0354,0.8799,100.0,73639,-0.0042,0.0,True
M5,5,1.0,70,2.0,newyork,fft_cycle,128,0.05,5,58.6,3352,27.33,0.8403,98.22,-98.15,1690,1662,15910,27.47,0.8757,100.0,-100.0,7922,7988,0.0354,0.8799,100.0,73639,-0.0042,0.0,True
M5,5,1.0,70,2.0,newyork,full_confl,64,0.05,5,48.3,2154,28.6,0.8675,90.66,-88.42,1052,1102,10964,27.25,0.8755,100.0,-100.0,5431,5533,0.008,0.8799,100.0,73639,-0.0044,0.0,True
M5,5,0.5,70,3.0,newyork,fft_cycle,64,0.03,5,51.6,1752,16.72,0.9151,89.89,-72.27,878,874,9097,14.79,0.8753,99.99,-99.99,4510,4587,-0.0398,0.8781,100.0,40310,-0.0028,0.01,True
M5,5,0.5,70,3.0,newyork,fft_cycle,64,0.05,5,48.3,1752,16.72,0.9151,89.89,-72.27,878,874,9097,14.79,0.8753,99.99,-99.99,4510,4587,-0.0398,0.8781,100.0,40310,-0.0028,0.01,True
M5,5,1.0,30,3.0,london,full_confl,64,0.03,10,51.6,607,22.73,0.9208,54.22,-36.98,280,327,3401,22.79,0.8751,99.09,-97.9,1780,1621,-0.0457,0.9171,100.0,53382,-0.042,0.91,True
M5,5,1.0,30,2.0,london,fft_cycle,64,0.03,5,51.6,2253,32.93,0.91,83.61,-80.93,1178,1075,11799,32.29,0.8751,100.0,-100.0,5857,5942,-0.0349,0.8869,100.0,53382,-0.0118,0.0,True
M5,5,1.0,30,2.0,london,fft_cycle,64,0.05,5,48.3,2253,32.93,0.91,83.61,-80.93,1178,1075,11799,32.29,0.8751,100.0,-100.0,5857,5942,-0.0349,0.8869,100.0,53382,-0.0118,0.0,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.03,10,51.6,460,13.48,0.8956,58.51,-32.32,212,248,2437,14.57,0.875,93.99,-90.91,1254,1183,-0.0206,0.8796,100.0,24100,-0.0046,6.01,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.05,10,48.3,460,13.48,0.8956,58.51,-32.32,212,248,2437,14.57,0.875,93.99,-90.91,1254,1183,-0.0206,0.8796,100.0,24100,-0.0046,6.01,True
M5,5,0.5,70,2.0,london,full_confl,128,0.05,10,58.6,558,33.51,0.927,47.98,-28.96,268,290,2837,32.22,0.8744,94.53,-94.08,1464,1373,-0.0526,0.8786,100.0,46601,-0.0042,5.47,True
M5,5,0.5,70,2.0,newyork,full_confl,64,0.03,10,51.6,467,28.69,0.9073,45.4,-28.21,218,249,2727,27.69,0.8741,96.27,-92.29,1329,1398,-0.0332,0.882,100.0,40310,-0.0079,3.73,True
M5,5,0.5,30,2.0,london,fft_cycle,64,0.03,5,51.6,1078,33.67,0.9368,61.99,-44.31,567,511,5833,32.25,0.8738,99.85,-99.71,2854,2979,-0.063,0.8699,100.0,26525,0.0039,0.15,True
M5,5,0.5,30,2.0,london,fft_cycle,64,0.05,5,48.3,1078,33.67,0.9368,61.99,-44.31,567,511,5833,32.25,0.8738,99.85,-99.71,2854,2979,-0.063,0.8699,100.0,26525,0.0039,0.15,True
M5,5,1.0,70,2.0,newyork,fft_cycle,128,0.03,10,62.6,1463,27.2,0.8463,85.06,-81.25,769,694,6487,27.55,0.8736,99.9,-99.77,3307,3180,0.0273,0.8799,100.0,73639,-0.0063,0.1,True
M5,5,1.0,70,2.0,newyork,fft_cycle,128,0.05,10,58.6,1463,27.2,0.8463,85.06,-81.25,769,694,6487,27.55,0.8736,99.9,-99.77,3307,3180,0.0273,0.8799,100.0,73639,-0.0063,0.1,True
M5,5,1.0,70,3.0,newyork,full_confl,128,0.05,5,58.6,2438,15.34,0.8916,95.27,-88.66,1224,1214,12052,15.15,0.8733,100.0,-100.0,5990,6062,-0.0183,0.8785,100.0,73639,-0.0052,0.0,True
M5,5,1.0,70,2.0,newyork,full_confl,64,0.03,5,51.6,2259,28.64,0.8756,90.48,-88.06,1120,1139,11497,27.21,0.8725,100.0,-100.0,5698,5799,-0.0031,0.8799,100.0,73639,-0.0074,0.0,True
M5,5,0.5,30,3.0,london,full_confl,128,0.05,10,58.6,330,22.12,0.8371,49.46,-37.94,160,170,1626,23.06,0.8723,87.87,-84.93,861,765,0.0352,0.9026,100.0,26525,-0.0303,12.13,True
M5,5,0.3,30,2.0,newyork,baseline,0,0.0,0,0.0,3141,28.4,0.8778,97.83,-94.4,1573,1568,14339,27.31,0.8723,100.0,-100.0,7300,7039,-0.0055,0.8723,100.0,14339,0.0,0.0,True
M5,5,1.0,30,3.0,all,full_confl,64,0.05,5,48.3,4245,20.64,0.8511,99.78,-99.62,1969,2276,21208,21.03,0.8717,100.0,-100.0,10521,10687,0.0206,0.86,100.0,150830,0.0117,0.0,True
M5,5,1.0,70,2.0,all,full_confl,64,0.03,10,51.6,2437,30.9,0.8382,96.3,-95.42,1100,1337,13415,31.67,0.8714,100.0,-100.0,6779,6636,0.0332,0.8491,100.0,227006,0.0223,0.0,True
M5,5,0.5,70,2.0,london,full_confl,128,0.03,10,62.6,577,33.62,0.9305,48.42,-28.77,276,301,2989,32.18,0.8713,95.57,-95.26,1552,1437,-0.0592,0.8786,100.0,46601,-0.0073,4.43,True
M5,5,0.3,70,3.0,all,full_confl,128,0.05,10,58.6,877,21.32,0.8908,69.6,-57.69,429,448,4586,21.11,0.8713,99.53,-99.48,2216,2370,-0.0195,0.8695,100.0,79018,0.0018,0.47,True
M5,5,1.0,30,3.0,all,full_confl,128,0.05,10,58.6,1750,19.43,0.8447,92.53,-90.57,879,871,8699,21.26,0.8713,100.0,-100.0,4429,4270,0.0266,0.86,100.0,150830,0.0113,0.0,True
M5,5,1.0,70,2.0,all,full_confl,64,0.05,10,48.3,2309,31.05,0.8428,95.35,-94.18,1040,1269,12688,31.64,0.8713,100.0,-100.0,6419,6269,0.0285,0.8491,100.0,227006,0.0222,0.0,True
M5,5,0.5,70,3.0,newyork,fft_cycle,128,0.03,5,62.6,1794,13.94,0.8068,94.14,-93.62,918,876,8791,14.74,0.8711,99.99,-99.99,4364,4427,0.0643,0.8781,100.0,40310,-0.007,0.01,True
M5,5,0.5,70,3.0,newyork,fft_cycle,128,0.05,5,58.6,1794,13.94,0.8068,94.14,-93.62,918,876,8791,14.74,0.8711,99.99,-99.99,4364,4427,0.0643,0.8781,100.0,40310,-0.007,0.01,True
M5,5,0.3,70,2.0,london,baseline,0,0.0,0,0.0,5931,32.68,0.892,99.5,-99.42,3034,2897,29651,32.15,0.8707,100.0,-100.0,14935,14716,-0.0213,0.8707,100.0,29651,0.0,0.0,True
M5,5,1.0,30,3.0,all,full_confl,64,0.03,5,51.6,4469,20.5,0.846,99.86,-99.76,2078,2391,22289,21.03,0.8705,100.0,-100.0,11053,11236,0.0245,0.86,100.0,150830,0.0105,0.0,True
M5,5,0.3,30,2.0,asian,full_confl,64,0.05,10,48.3,123,28.46,0.6439,34.52,-31.17,42,81,752,35.11,0.8704,59.96,-55.37,384,368,0.2265,0.7951,100.0,15104,0.0753,40.04,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.03,5,62.6,5440,20.57,0.8422,99.95,-99.95,2561,2879,25862,21.21,0.8703,100.0,-100.0,12704,13158,0.0281,0.8612,100.0,124607,0.0091,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.05,5,58.6,5440,20.57,0.8422,99.95,-99.95,2561,2879,25862,21.21,0.8703,100.0,-100.0,12704,13158,0.0281,0.8612,100.0,124607,0.0091,0.0,True
M5,5,0.3,30,3.0,london,full_confl,128,0.03,10,62.6,202,23.76,0.9312,32.3,-12.86,100,102,1039,23.1,0.8699,75.12,-70.73,533,506,-0.0613,0.8923,100.0,15909,-0.0224,24.88,True
M5,5,0.3,70,2.0,all,fft_cycle,64,0.03,5,51.6,3393,31.45,0.835,98.98,-98.8,1615,1778,16674,31.85,0.8699,100.0,-100.0,8224,8450,0.0349,0.8512,100.0,79018,0.0187,0.0,True
M5,5,0.3,70,2.0,all,fft_cycle,64,0.05,5,48.3,3393,31.45,0.835,98.98,-98.8,1615,1778,16674,31.85,0.8699,100.0,-100.0,8224,8450,0.0349,0.8512,100.0,79018,0.0187,0.0,True
M5,5,0.5,30,2.0,london,baseline,0,0.0,0,0.0,5318,32.19,0.8791,99.49,-99.4,2724,2594,26525,32.21,0.8699,100.0,-100.0,13420,13105,-0.0092,0.8699,100.0,26525,0.0,0.0,True
M5,5,1.0,70,3.0,all,full_confl,64,0.05,5,48.3,6257,21.37,0.8669,99.96,-99.94,2976,3281,31334,21.01,0.8698,100.0,-100.0,15492,15842,0.0029,0.8591,100.0,227006,0.0107,0.0,True
M5,5,0.3,70,3.0,all,baseline,0,0.0,0,0.0,16513,21.87,0.8943,100.0,-100.0,8116,8397,79018,21.53,0.8695,100.0,-100.0,39056,39962,-0.0248,0.8695,100.0,79018,0.0,0.0,True
M5,5,0.3,70,3.0,newyork,full_confl,128,0.03,10,62.6,347,16.14,0.8944,49.14,-25.92,185,162,1750,14.91,0.8692,92.73,-83.64,896,854,-0.0252,0.8814,100.0,25352,-0.0122,7.27,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.03,5,51.6,5343,21.58,0.8732,99.84,-99.78,2571,2772,26227,21.05,0.8687,100.0,-100.0,12981,13246,-0.0045,0.8612,100.0,124607,0.0075,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.05,5,48.3,5343,21.58,0.8732,99.84,-99.78,2571,2772,26227,21.05,0.8687,100.0,-100.0,12981,13246,-0.0045,0.8612,100.0,124607,0.0075,0.0,True
M5,5,0.3,30,3.0,asian,fft_cycle,128,0.03,5,62.6,669,26.16,0.9059,59.01,-46.65,287,382,2908,25.17,0.8685,97.98,-97.44,1403,1505,-0.0374,0.8371,100.0,15104,0.0314,2.02,True
M5,5,0.3,30,3.0,asian,fft_cycle,128,0.05,5,58.6,669,26.16,0.9059,59.01,-46.65,287,382,2908,25.17,0.8685,97.98,-97.44,1403,1505,-0.0374,0.8371,100.0,15104,0.0314,2.02,True
M5,5,0.3,30,3.0,all,baseline,0,0.0,0,0.0,9228,21.22,0.8653,100.0,-100.0,4433,4795,44934,21.46,0.8684,100.0,-100.0,21990,22944,0.0031,0.8684,100.0,44934,0.0,0.0,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.03,5,51.6,1114,15.71,0.907,85.03,-58.42,539,575,5485,14.35,0.8682,99.77,-99.65,2746,2739,-0.0388,0.8796,100.0,24100,-0.0114,0.23,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.05,5,48.3,1114,15.71,0.907,85.03,-58.42,539,575,5485,14.35,0.8682,99.77,-99.65,2746,2739,-0.0388,0.8796,100.0,24100,-0.0114,0.23,True
M5,5,1.0,30,2.0,newyork,fft_cycle,128,0.03,10,62.6,998,28.76,0.9413,56.0,-37.8,512,486,4290,27.37,0.8681,99.03,-98.46,2201,2089,-0.0732,0.8815,100.0,48754,-0.0134,0.97,True
M5,5,1.0,30,2.0,newyork,fft_cycle,128,0.05,10,58.6,998,28.76,0.9413,56.0,-37.8,512,486,4290,27.37,0.8681,99.03,-98.46,2201,2089,-0.0732,0.8815,100.0,48754,-0.0134,0.97,True
M5,5,1.0,70,3.0,all,full_confl,64,0.03,5,51.6,6605,21.32,0.867,99.97,-99.96,3149,3456,32899,21.01,0.8681,100.0,-100.0,16288,16611,0.0011,0.8591,100.0,227006,0.009,0.0,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.03,5,62.6,3407,20.78,0.8315,99.46,-99.38,1577,1830,16423,21.26,0.868,100.0,-100.0,7968,8455,0.0365,0.8695,100.0,79018,-0.0015,0.0,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.05,5,58.6,3407,20.78,0.8315,99.46,-99.38,1577,1830,16423,21.26,0.868,100.0,-100.0,7968,8455,0.0365,0.8695,100.0,79018,-0.0015,0.0,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.05,5,48.3,1179,17.13,0.967,69.77,-34.42,568,611,6122,14.59,0.8678,99.94,-99.83,3039,3083,-0.0992,0.8781,100.0,40310,-0.0103,0.06,True
M5,5,0.5,30,3.0,asian,full_confl,64,0.05,10,48.3,213,26.29,0.9424,35.32,-12.48,69,144,1193,24.81,0.8676,80.2,-77.95,613,580,-0.0748,0.8263,100.0,24676,0.0413,19.8,True
M5,5,1.0,30,2.0,newyork,full_confl,64,0.03,5,51.6,1610,27.08,0.8201,92.02,-88.44,766,844,7709,26.77,0.8675,99.97,-99.94,3887,3822,0.0474,0.8815,100.0,48754,-0.014,0.03,True
M5,5,0.3,70,2.0,london,fft_cycle,128,0.03,10,62.6,481,32.02,0.8513,44.24,-43.3,227,254,2591,32.27,0.8671,93.65,-93.53,1305,1286,0.0158,0.8707,100.0,29651,-0.0036,6.35,True
M5,5,0.3,70,2.0,london,fft_cycle,128,0.05,10,58.6,481,32.02,0.8513,44.24,-43.3,227,254,2591,32.27,0.8671,93.65,-93.53,1305,1286,0.0158,0.8707,100.0,29651,-0.0036,6.35,True
M5,5,0.5,30,3.0,all,fft_cycle,64,0.03,5,51.6,3171,21.16,0.8723,98.56,-97.37,1479,1692,16066,20.94,0.867,100.0,-100.0,7901,8165,-0.0053,0.8591,100.0,74625,0.0079,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,64,0.05,5,48.3,3171,21.16,0.8723,98.56,-97.37,1479,1692,16066,20.94,0.867,100.0,-100.0,7901,8165,-0.0053,0.8591,100.0,74625,0.0079,0.0,True
M5,5,1.0,70,2.0,newyork,full_confl,128,0.03,10,62.6,1103,28.29,0.8719,73.09,-65.52,590,513,4881,27.45,0.8669,99.59,-99.16,2499,2382,-0.005,0.8799,100.0,73639,-0.013,0.41,True
M5,5,0.5,70,3.0,newyork,full_confl,128,0.05,10,58.6,573,15.71,0.9118,58.91,-34.4,299,274,2607,14.65,0.8668,96.87,-93.48,1352,1255,-0.045,0.8781,100.0,40310,-0.0113,3.13,True
M5,5,0.5,70,2.0,london,fft_cycle,128,0.03,10,62.6,770,31.3,0.8368,70.53,-62.82,371,399,4090,32.2,0.8668,98.72,-98.67,2115,1975,0.03,0.8786,100.0,46601,-0.0118,1.28,True
M5,5,0.5,70,2.0,london,fft_cycle,128,0.05,10,58.6,770,31.3,0.8368,70.53,-62.82,371,399,4090,32.2,0.8668,98.72,-98.67,2115,1975,0.03,0.8786,100.0,46601,-0.0118,1.28,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.03,5,51.6,1234,17.5,0.9822,70.25,-26.58,608,626,6399,14.63,0.8668,99.95,-99.88,3177,3222,-0.1154,0.8781,100.0,40310,-0.0113,0.05,True
M5,5,0.5,70,2.0,all,fft_cycle,64,0.03,5,51.6,5343,31.01,0.8219,99.95,-99.94,2571,2772,26227,31.7,0.8666,100.0,-100.0,12981,13246,0.0447,0.8499,100.0,124607,0.0167,0.0,True
M5,5,0.5,70,2.0,all,fft_cycle,64,0.05,5,48.3,5343,31.01,0.8219,99.95,-99.94,2571,2772,26227,31.7,0.8666,100.0,-100.0,12981,13246,0.0447,0.8499,100.0,124607,0.0167,0.0,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.03,5,51.6,1901,21.62,0.8967,92.94,-83.72,862,1039,9670,20.97,0.8665,100.0,-100.0,4754,4916,-0.0302,0.8684,100.0,44934,-0.0019,0.0,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.05,5,48.3,1901,21.62,0.8967,92.94,-83.72,862,1039,9670,20.97,0.8665,100.0,-100.0,4754,4916,-0.0302,0.8684,100.0,44934,-0.0019,0.0,True
M5,5,1.0,70,2.0,newyork,fft_cycle,64,0.03,5,51.6,3294,27.87,0.8649,97.64,-96.43,1672,1622,16514,27.13,0.8664,100.0,-100.0,8234,8280,0.0015,0.8799,100.0,73639,-0.0135,0.0,True
M5,5,1.0,70,2.0,newyork,fft_cycle,64,0.05,5,48.3,3294,27.87,0.8649,97.64,-96.43,1672,1622,16514,27.13,0.8664,100.0,-100.0,8234,8280,0.0015,0.8799,100.0,73639,-0.0135,0.0,True
M5,5,0.3,70,3.0,newyork,fft_cycle,128,0.03,5,62.6,1065,14.18,0.7734,88.25,-85.41,546,519,5562,14.85,0.8663,99.85,-99.73,2713,2849,0.0929,0.8814,100.0,25352,-0.0151,0.15,True
M5,5,0.3,70,3.0,newyork,fft_cycle,128,0.05,5,58.6,1065,14.18,0.7734,88.25,-85.41,546,519,5562,14.85,0.8663,99.85,-99.73,2713,2849,0.0929,0.8814,100.0,25352,-0.0151,0.15,True
M5,5,0.3,70,3.0,newyork,fft_cycle,64,0.03,5,51.6,1082,18.11,1.012,68.96,-4.62,531,551,5726,14.67,0.8663,99.87,-99.76,2811,2915,-0.1457,0.8814,100.0,25352,-0.0151,0.13,True
M5,5,0.3,70,3.0,newyork,fft_cycle,64,0.05,5,48.3,1082,18.11,1.012,68.96,-4.62,531,551,5726,14.67,0.8663,99.87,-99.76,2811,2915,-0.1457,0.8814,100.0,25352,-0.0151,0.13,True
M5,5,0.3,30,2.0,london,fft_cycle,64,0.03,5,51.6,659,36.12,1.0306,33.79,7.16,352,307,3461,32.1,0.8661,98.4,-97.47,1697,1764,-0.1645,0.8498,100.0,15909,0.0163,1.6,True
M5,5,0.3,30,2.0,london,fft_cycle,64,0.05,5,48.3,659,36.12,1.0306,33.79,7.16,352,307,3461,32.1,0.8661,98.4,-97.47,1697,1764,-0.1645,0.8498,100.0,15909,0.0163,1.6,True
M5,5,1.0,30,2.0,newyork,full_confl,64,0.05,5,48.3,1547,27.21,0.8196,91.71,-87.54,723,824,7332,26.73,0.8661,99.96,-99.92,3707,3625,0.0465,0.8815,100.0,48754,-0.0154,0.04,True
M5,5,1.0,30,2.0,all,fft_cycle,128,0.03,10,62.6,2449,30.95,0.8701,92.75,-91.68,1232,1217,12596,31.85,0.866,100.0,-100.0,6383,6213,-0.0041,0.8514,100.0,150830,0.0146,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,128,0.05,10,58.6,2449,30.95,0.8701,92.75,-91.68,1232,1217,12596,31.85,0.866,100.0,-100.0,6383,6213,-0.0041,0.8514,100.0,150830,0.0146,0.0,True
M5,5,0.3,70,2.0,newyork,full_confl,128,0.05,10,58.6,333,31.83,0.9868,32.25,-5.82,180,153,1678,27.71,0.8656,87.58,-81.02,852,826,-0.1212,0.8814,100.0,25352,-0.0158,12.42,True
M5,5,0.3,70,3.0,newyork,full_confl,128,0.05,5,58.6,780,15.38,0.8667,69.67,-56.93,401,379,4257,14.87,0.8656,99.34,-98.93,2087,2170,-0.0011,0.8814,100.0,25352,-0.0158,0.66,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.03,10,62.6,2449,18.95,0.8407,97.2,-96.47,1232,1217,12596,21.19,0.8653,100.0,-100.0,6383,6213,0.0246,0.86,100.0,150830,0.0053,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.05,10,58.6,2449,18.95,0.8407,97.2,-96.47,1232,1217,12596,21.19,0.8653,100.0,-100.0,6383,6213,0.0246,0.86,100.0,150830,0.0053,0.0,True
M5,5,0.3,30,2.0,london,full_confl,128,0.03,10,62.6,202,39.11,1.1548,20.72,20.03,100,102,1039,31.95,0.8651,69.83,-67.06,533,506,-0.2897,0.8498,100.0,15909,0.0153,30.17,True
M5,5,1.0,70,3.0,london,full_confl,64,0.03,10,51.6,909,25.08,1.0262,54.72,4.57,431,478,5281,22.36,0.8651,99.88,-99.84,2726,2555,-0.1611,0.9132,100.0,83724,-0.0481,0.12,True
M5,5,0.5,70,3.0,london,full_confl,128,0.05,10,58.6,558,21.51,0.8329,63.41,-55.97,268,290,2837,22.49,0.8646,97.24,-96.85,1464,1373,0.0317,0.9045,100.0,46601,-0.0399,2.76,True
M5,5,0.3,70,3.0,asian,fft_cycle,128,0.03,5,62.6,1178,25.72,0.8908,77.53,-71.59,497,681,5211,25.27,0.8645,99.89,-99.88,2526,2685,-0.0263,0.8507,100.0,27242,0.0138,0.11,True
M5,5,0.3,70,3.0,asian,fft_cycle,128,0.05,5,58.6,1178,25.72,0.8908,77.53,-71.59,497,681,5211,25.27,0.8645,99.89,-99.88,2526,2685,-0.0263,0.8507,100.0,27242,0.0138,0.11,True
M5,5,0.5,30,3.0,london,fft_cycle,128,0.03,5,62.6,1087,23.64,0.9703,69.52,-33.4,510,577,5666,22.31,0.8645,99.94,-99.9,2851,2815,-0.1058,0.9026,100.0,26525,-0.0381,0.06,True
M5,5,0.5,30,3.0,london,fft_cycle,128,0.05,5,58.6,1087,23.64,0.9703,69.52,-33.4,510,577,5666,22.31,0.8645,99.94,-99.9,2851,2815,-0.1058,0.9026,100.0,26525,-0.0381,0.06,True
M5,5,0.3,70,3.0,all,full_confl,128,0.03,10,62.6,914,21.23,0.8793,72.13,-62.54,446,468,4816,20.93,0.8644,99.7,-99.69,2341,2475,-0.0149,0.8695,100.0,79018,-0.0051,0.3,True
M5,5,1.0,70,3.0,newyork,full_confl,128,0.03,5,62.6,2557,15.13,0.8849,95.59,-90.96,1281,1276,12597,15.07,0.8644,100.0,-100.0,6272,6325,-0.0205,0.8785,100.0,73639,-0.0141,0.0,True
M5,5,0.3,70,2.0,all,full_confl,128,0.05,10,58.6,877,33.3,0.9172,48.33,-44.79,429,448,4586,31.79,0.8636,99.51,-99.27,2216,2370,-0.0536,0.8512,100.0,79018,0.0124,0.49,True
M5,5,0.3,70,2.0,all,full_confl,128,0.03,10,62.6,914,32.82,0.8944,55.87,-53.74,446,468,4816,31.79,0.8636,99.59,-99.43,2341,2475,-0.0308,0.8512,100.0,79018,0.0124,0.41,True
M5,5,0.3,30,3.0,london,full_confl,128,0.05,5,58.6,470,25.11,1.076,32.36,21.64,225,245,2505,22.59,0.8631,97.08,-95.46,1197,1308,-0.2129,0.8923,100.0,15909,-0.0292,2.92,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.03,10,62.6,3604,19.62,0.8352,99.55,-99.41,1832,1772,18629,21.05,0.8631,100.0,-100.0,9365,9264,0.0279,0.8591,100.0,227006,0.004,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.05,10,58.6,3604,19.62,0.8352,99.55,-99.41,1832,1772,18629,21.05,0.8631,100.0,-100.0,9365,9264,0.0279,0.8591,100.0,227006,0.004,0.0,True
M5,5,0.3,30,2.0,london,full_confl,128,0.05,10,58.6,192,38.54,1.1289,20.72,15.33,94,98,989,31.85,0.8629,67.47,-65.8,505,484,-0.266,0.8498,100.0,15909,0.0131,32.53,True
M5,5,0.5,30,3.0,newyork,full_confl,64,0.03,5,51.6,812,15.39,0.921,75.15,-42.37,385,427,3894,14.1,0.8628,99.05,-98.41,1944,1950,-0.0582,0.8796,100.0,24100,-0.0168,0.95,True
M5,5,1.0,70,2.0,london,full_confl,128,0.03,10,62.6,1040,31.92,0.8626,71.37,-67.74,540,500,5408,31.97,0.8628,99.74,-99.72,2801,2607,0.0002,0.8859,100.0,83724,-0.0231,0.26,True
M5,5,0.3,70,3.0,all,fft_cycle,64,0.03,10,51.6,1291,20.14,0.8426,86.6,-83.36,605,686,7020,20.91,0.8628,99.99,-99.98,3515,3505,0.0202,0.8695,100.0,79018,-0.0067,0.01,True
M5,5,0.3,70,3.0,all,fft_cycle,64,0.05,10,48.3,1291,20.14,0.8426,86.6,-83.36,605,686,7020,20.91,0.8628,99.99,-99.98,3515,3505,0.0202,0.8695,100.0,79018,-0.0067,0.01,True
M5,5,1.0,30,3.0,all,full_confl,128,0.03,10,62.6,1838,19.48,0.8583,91.8,-89.65,927,911,9174,21.12,0.8628,100.0,-100.0,4694,4480,0.0045,0.86,100.0,150830,0.0028,0.0,True
M5,5,0.3,30,3.0,asian,full_confl,128,0.05,5,58.6,480,25.83,0.8758,58.47,-43.91,203,277,2084,25.1,0.8627,96.16,-93.45,983,1101,-0.0131,0.8371,100.0,15104,0.0256,3.84,True
M5,5,0.3,70,2.0,newyork,fft_cycle,64,0.03,5,51.6,1082,30.22,0.9302,76.77,-45.37,531,551,5726,26.98,0.8622,99.83,-99.7,2811,2915,-0.068,0.8814,100.0,25352,-0.0192,0.17,True
