tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M1,5,0.3,70,3.0,asian,fft_cycle,64,0.05,5,50.0,5754,15.48,0.7502,99.99,-99.99,2853,2901,28328,15.96,0.773,100.0,-100.0,14221,14107,0.0228,0.7556,100.0,127536,0.0174,0.0,True
M1,5,0.5,30,3.0,newyork,baseline,0,0.0,0,0.0,24217,14.3,0.7322,100.0,-100.0,11612,12605,114186,15.0,0.7726,100.0,-100.0,55180,59006,0.0404,0.7726,100.0,114186,0.0,0.0,True
M1,5,0.5,70,3.0,asian,fft_cycle,64,0.03,5,53.2,8962,15.15,0.7359,100.0,-100.0,4478,4484,43600,15.91,0.7681,100.0,-100.0,21877,21723,0.0322,0.7537,100.0,195824,0.0144,0.0,True
M1,5,0.5,70,3.0,asian,fft_cycle,64,0.05,5,50.0,8962,15.15,0.7359,100.0,-100.0,4478,4484,43600,15.91,0.7681,100.0,-100.0,21877,21723,0.0322,0.7537,100.0,195824,0.0144,0.0,True
M1,5,0.3,30,3.0,newyork,full_confl,64,0.03,10,53.2,845,13.14,0.6331,88.95,-86.54,403,442,4430,15.33,0.7667,99.87,-99.87,2266,2164,0.1336,0.7778,100.0,72753,-0.0111,0.13,True
M1,5,0.3,30,3.0,newyork,full_confl,64,0.03,5,53.2,2179,13.08,0.6381,99.53,-99.35,1034,1145,10426,15.08,0.766,100.0,-100.0,5257,5169,0.1279,0.7778,100.0,72753,-0.0118,0.0,True
M1,5,0.3,70,3.0,asian,full_confl,64,0.03,5,53.2,4120,15.29,0.7432,99.92,-99.9,2063,2057,19899,15.94,0.7656,100.0,-100.0,10005,9894,0.0224,0.7556,100.0,127536,0.01,0.0,True
M1,5,0.3,70,3.0,newyork,full_confl,64,0.03,10,53.2,1427,14.93,0.7345,95.33,-91.35,695,732,7703,15.33,0.7647,100.0,-100.0,3882,3821,0.0302,0.7504,100.0,128504,0.0143,0.0,True
M1,5,0.5,70,3.0,asian,full_confl,64,0.03,5,53.2,6411,15.05,0.7322,100.0,-100.0,3229,3182,30601,15.91,0.7631,100.0,-100.0,15391,15210,0.0309,0.7537,100.0,195824,0.0094,0.0,True
M1,5,0.3,70,3.0,asian,full_confl,64,0.05,5,50.0,3935,15.25,0.742,99.89,-99.87,1968,1967,18929,15.9,0.7623,100.0,-100.0,9532,9397,0.0203,0.7556,100.0,127536,0.0067,0.0,True
M1,5,0.3,30,3.0,newyork,fft_cycle,64,0.03,5,53.2,3166,13.61,0.6763,99.91,-99.85,1533,1633,15163,15.0,0.7622,100.0,-100.0,7600,7563,0.0859,0.7778,100.0,72753,-0.0156,0.0,True
M1,5,0.3,30,3.0,newyork,fft_cycle,64,0.05,5,50.0,3166,13.61,0.6763,99.91,-99.85,1533,1633,15163,15.0,0.7622,100.0,-100.0,7600,7563,0.0859,0.7778,100.0,72753,-0.0156,0.0,True
M1,5,0.3,30,3.0,newyork,fft_cycle,64,0.03,10,53.2,1323,12.93,0.6256,96.7,-95.87,648,675,6624,15.17,0.7612,100.0,-100.0,3396,3228,0.1356,0.7778,100.0,72753,-0.0166,0.0,True
M1,5,0.3,30,3.0,newyork,fft_cycle,64,0.05,10,50.0,1323,12.93,0.6256,96.7,-95.87,648,675,6624,15.17,0.7612,100.0,-100.0,3396,3228,0.1356,0.7778,100.0,72753,-0.0166,0.0,True
M1,5,0.5,30,3.0,newyork,full_confl,64,0.05,5,50.0,3276,13.77,0.69,99.87,-99.83,1547,1729,15452,14.95,0.7611,100.0,-100.0,7775,7677,0.0711,0.7726,100.0,114186,-0.0115,0.0,True
M1,5,1.0,30,3.0,newyork,baseline,0,0.0,0,0.0,46511,14.33,0.7398,100.0,-100.0,22355,24156,220033,14.75,0.7599,100.0,-100.0,106271,113762,0.0201,0.7599,100.0,220033,0.0,0.0,True
M1,5,0.5,30,3.0,asian,full_confl,64,0.03,10,53.2,1609,16.35,0.8193,87.48,-85.11,791,818,7697,15.81,0.7595,100.0,-100.0,3936,3761,-0.0598,0.7511,100.0,113973,0.0084,0.0,True
M1,5,0.5,70,3.0,asian,full_confl,64,0.05,5,50.0,6133,15.1,0.7343,100.0,-100.0,3087,3046,29158,15.87,0.7595,100.0,-100.0,14674,14484,0.0252,0.7537,100.0,195824,0.0058,0.0,True
M1,5,0.3,30,3.0,asian,full_confl,64,0.03,10,53.2,957,16.61,0.8428,67.94,-62.79,459,498,4781,15.77,0.7593,99.96,-99.95,2444,2337,-0.0835,0.7554,100.0,71276,0.0039,0.04,True
M1,5,1.0,30,3.0,newyork,full_confl,64,0.05,5,50.0,6281,14.81,0.7555,100.0,-99.99,2996,3285,29700,14.78,0.7587,100.0,-100.0,14765,14935,0.0032,0.7599,100.0,220033,-0.0012,0.0,True
M1,5,0.5,30,3.0,asian,full_confl,64,0.03,5,53.2,3695,15.72,0.7771,99.62,-99.53,1836,1859,17832,15.74,0.7575,100.0,-100.0,8911,8921,-0.0196,0.7511,100.0,113973,0.0064,0.0,True
M1,5,0.3,30,3.0,asian,full_confl,64,0.03,5,53.2,2259,16.02,0.7933,95.82,-95.3,1120,1139,11101,15.71,0.7574,100.0,-100.0,5537,5564,-0.0359,0.7554,100.0,71276,0.002,0.0,True
M1,5,1.0,70,3.0,asian,fft_cycle,64,0.03,5,53.2,16193,15.03,0.7309,100.0,-100.0,8116,8077,78279,15.67,0.7572,100.0,-100.0,39331,38948,0.0263,0.7482,100.0,350401,0.009,0.0,True
M1,5,1.0,70,3.0,asian,fft_cycle,64,0.05,5,50.0,16193,15.03,0.7309,100.0,-100.0,8116,8077,78279,15.67,0.7572,100.0,-100.0,39331,38948,0.0263,0.7482,100.0,350401,0.009,0.0,True
M1,5,1.0,70,3.0,newyork,full_confl,64,0.05,10,50.0,3769,15.92,0.8075,99.74,-99.06,1829,1940,19737,14.95,0.7569,100.0,-100.0,9866,9871,-0.0506,0.7405,100.0,340144,0.0164,0.0,True
M1,5,0.5,30,3.0,asian,full_confl,64,0.05,10,50.0,1535,16.61,0.827,86.23,-82.78,752,783,7276,15.76,0.7564,100.0,-100.0,3735,3541,-0.0706,0.7511,100.0,113973,0.0053,0.0,True
M1,5,0.3,70,3.0,newyork,full_confl,64,0.05,5,50.0,3578,13.16,0.6497,99.98,-99.96,1712,1866,17304,14.84,0.7563,100.0,-100.0,8617,8687,0.1066,0.7504,100.0,128504,0.0059,0.0,True
M1,5,1.0,30,3.0,newyork,fft_cycle,64,0.03,5,53.2,9520,15.0,0.7697,100.0,-100.0,4584,4936,45879,14.71,0.7561,100.0,-100.0,22730,23149,-0.0136,0.7599,100.0,220033,-0.0038,0.0,True
M1,5,1.0,30,3.0,newyork,fft_cycle,64,0.05,5,50.0,9520,15.0,0.7697,100.0,-100.0,4584,4936,45879,14.71,0.7561,100.0,-100.0,22730,23149,-0.0136,0.7599,100.0,220033,-0.0038,0.0,True
M1,5,0.5,30,3.0,asian,fft_cycle,64,0.03,5,53.2,5144,15.69,0.775,99.96,-99.95,2511,2633,25465,15.65,0.7559,100.0,-100.0,12736,12729,-0.0191,0.7511,100.0,113973,0.0048,0.0,True
M1,5,0.5,30,3.0,asian,fft_cycle,64,0.05,5,50.0,5144,15.69,0.775,99.96,-99.95,2511,2633,25465,15.65,0.7559,100.0,-100.0,12736,12729,-0.0191,0.7511,100.0,113973,0.0048,0.0,True
M1,5,0.3,70,3.0,asian,baseline,0,0.0,0,0.0,25410,15.08,0.7273,100.0,-100.0,12528,12882,127536,15.75,0.7556,100.0,-100.0,63731,63805,0.0283,0.7556,100.0,127536,0.0,0.0,True
M1,5,0.3,30,3.0,asian,baseline,0,0.0,0,0.0,14181,15.27,0.7453,100.0,-100.0,6917,7264,71276,15.74,0.7554,100.0,-100.0,35417,35859,0.0101,0.7554,100.0,71276,0.0,0.0,True
M1,5,0.5,30,3.0,newyork,fft_cycle,64,0.03,5,53.2,4976,14.05,0.7113,99.99,-99.99,2383,2593,23759,14.8,0.7553,100.0,-100.0,11890,11869,0.044,0.7726,100.0,114186,-0.0173,0.0,True
M1,5,0.5,30,3.0,newyork,fft_cycle,64,0.05,5,50.0,4976,14.05,0.7113,99.99,-99.99,2383,2593,23759,14.8,0.7553,100.0,-100.0,11890,11869,0.044,0.7726,100.0,114186,-0.0173,0.0,True
M1,5,1.0,30,3.0,newyork,full_confl,64,0.03,5,53.2,6587,14.79,0.7539,100.0,-100.0,3146,3441,31296,14.7,0.7553,100.0,-100.0,15537,15759,0.0014,0.7599,100.0,220033,-0.0046,0.0,True
M1,5,0.3,30,3.0,asian,fft_cycle,64,0.03,5,53.2,3158,15.93,0.7863,98.98,-98.79,1551,1607,15851,15.61,0.7545,100.0,-100.0,7907,7944,-0.0318,0.7554,100.0,71276,-0.0009,0.0,True
M1,5,0.3,30,3.0,asian,fft_cycle,64,0.05,5,50.0,3158,15.93,0.7863,98.98,-98.79,1551,1607,15851,15.61,0.7545,100.0,-100.0,7907,7944,-0.0318,0.7554,100.0,71276,-0.0009,0.0,True
M1,5,0.5,30,3.0,newyork,full_confl,64,0.03,5,53.2,3432,13.67,0.683,99.93,-99.89,1631,1801,16307,14.81,0.7538,100.0,-100.0,8200,8107,0.0708,0.7726,100.0,114186,-0.0188,0.0,True
M1,5,0.5,70,3.0,asian,baseline,0,0.0,0,0.0,39227,15.12,0.7302,100.0,-100.0,19446,19781,195824,15.7,0.7537,100.0,-100.0,97697,98127,0.0235,0.7537,100.0,195824,0.0,0.0,True
M1,5,0.3,30,3.0,asian,full_confl,64,0.05,10,50.0,916,16.7,0.8407,69.4,-61.9,436,480,4510,15.65,0.7529,99.95,-99.94,2316,2194,-0.0878,0.7554,100.0,71276,-0.0025,0.05,True
M1,5,0.3,30,3.0,asian,full_confl,64,0.05,5,50.0,2151,15.9,0.7862,95.73,-95.05,1062,1089,10562,15.64,0.7528,100.0,-100.0,5279,5283,-0.0334,0.7554,100.0,71276,-0.0026,0.0,True
M1,5,0.5,30,3.0,asian,full_confl,64,0.05,5,50.0,3529,15.78,0.7797,99.5,-99.37,1746,1783,16981,15.67,0.7525,100.0,-100.0,8494,8487,-0.0272,0.7511,100.0,113973,0.0014,0.0,True
M1,5,0.5,30,3.0,asian,baseline,0,0.0,0,0.0,22803,15.1,0.7378,100.0,-100.0,11133,11670,113973,15.64,0.7511,100.0,-100.0,56698,57275,0.0133,0.7511,100.0,113973,0.0,0.0,True
M1,5,0.3,70,3.0,newyork,baseline,0,0.0,0,0.0,27490,13.91,0.7034,100.0,-100.0,13085,14405,128504,14.73,0.7504,100.0,-100.0,61732,66772,0.047,0.7504,100.0,128504,0.0,0.0,True
M1,5,1.0,30,3.0,newyork,full_confl,64,0.05,10,50.0,2457,16.28,0.8403,97.41,-92.02,1194,1263,12701,14.66,0.7499,100.0,-100.0,6343,6358,-0.0904,0.7599,100.0,220033,-0.01,0.0,True
M1,5,1.0,70,3.0,newyork,full_confl,64,0.03,10,53.2,4009,16.04,0.8184,99.8,-99.07,1958,2051,20797,14.81,0.7498,100.0,-100.0,10384,10413,-0.0686,0.7405,100.0,340144,0.0093,0.0,True
M1,5,1.0,70,3.0,asian,full_confl,64,0.03,5,53.2,11527,14.87,0.7267,100.0,-100.0,5818,5709,54920,15.59,0.7497,100.0,-100.0,27707,27213,0.023,0.7482,100.0,350401,0.0015,0.0,True
M1,5,1.0,30,3.0,asian,fft_cycle,64,0.03,5,53.2,10270,15.38,0.7611,100.0,-100.0,5048,5222,50213,15.51,0.7489,100.0,-100.0,25151,25062,-0.0122,0.7485,100.0,223224,0.0004,0.0,True
M1,5,1.0,30,3.0,asian,fft_cycle,64,0.05,5,50.0,10270,15.38,0.7611,100.0,-100.0,5048,5222,50213,15.51,0.7489,100.0,-100.0,25151,25062,-0.0122,0.7485,100.0,223224,0.0004,0.0,True
M1,5,0.5,70,3.0,newyork,baseline,0,0.0,0,0.0,41587,13.84,0.7036,100.0,-100.0,19922,21665,193388,14.67,0.7488,100.0,-100.0,93252,100136,0.0452,0.7488,100.0,193388,0.0,0.0,True
M1,5,1.0,30,3.0,asian,baseline,0,0.0,0,0.0,45398,14.95,0.7284,100.0,-100.0,22227,23171,223224,15.54,0.7485,100.0,-100.0,111469,111755,0.0201,0.7485,100.0,223224,0.0,0.0,True
M1,5,0.3,70,3.0,newyork,full_confl,64,0.03,5,53.2,3736,13.28,0.6558,99.98,-99.97,1805,1931,18253,14.7,0.7482,100.0,-100.0,9095,9158,0.0924,0.7504,100.0,128504,-0.0022,0.0,True
M1,5,1.0,70,3.0,asian,baseline,0,0.0,0,0.0,71282,15.15,0.7331,100.0,-100.0,35428,35854,350401,15.57,0.7482,100.0,-100.0,175121,175280,0.0151,0.7482,100.0,350401,0.0,0.0,True
M1,5,0.5,70,3.0,newyork,full_confl,64,0.05,10,50.0,2071,14.82,0.7344,98.54,-97.07,1020,1051,11143,15.0,0.748,100.0,-100.0,5608,5535,0.0136,0.7488,100.0,193388,-0.0008,0.0,True
M1,5,0.5,30,3.0,asian,fft_cycle,64,0.03,10,53.2,2361,15.84,0.7941,96.24,-95.7,1152,1209,11619,15.51,0.7475,100.0,-100.0,5945,5674,-0.0466,0.7511,100.0,113973,-0.0036,0.0,True
M1,5,0.5,30,3.0,asian,fft_cycle,64,0.05,10,50.0,2361,15.84,0.7941,96.24,-95.7,1152,1209,11619,15.51,0.7475,100.0,-100.0,5945,5674,-0.0466,0.7511,100.0,113973,-0.0036,0.0,True
M1,5,1.0,70,3.0,newyork,full_confl,64,0.05,5,50.0,9633,14.44,0.7311,100.0,-100.0,4633,5000,46060,14.64,0.7471,100.0,-100.0,22852,23208,0.016,0.7405,100.0,340144,0.0066,0.0,True
M1,5,1.0,70,3.0,asian,full_confl,64,0.05,5,50.0,11026,14.86,0.7258,100.0,-100.0,5558,5468,52337,15.54,0.7465,100.0,-100.0,26447,25890,0.0207,0.7482,100.0,350401,-0.0017,0.0,True
M1,5,0.5,30,3.0,newyork,full_confl,64,0.05,10,50.0,1251,13.75,0.6781,94.3,-92.3,607,644,6633,14.85,0.746,100.0,-100.0,3363,3270,0.0679,0.7726,100.0,114186,-0.0266,0.0,True
M1,5,1.0,30,3.0,newyork,full_confl,64,0.03,10,53.2,2611,16.2,0.8404,97.84,-93.09,1268,1343,13409,14.56,0.7458,100.0,-100.0,6691,6718,-0.0946,0.7599,100.0,220033,-0.0141,0.0,True
M1,5,0.5,70,3.0,newyork,full_confl,64,0.05,5,50.0,5439,13.84,0.6927,100.0,-100.0,2620,2819,26090,14.68,0.7449,100.0,-100.0,12973,13117,0.0522,0.7488,100.0,193388,-0.0039,0.0,True
M1,5,1.0,30,3.0,newyork,fft_cycle,64,0.03,10,53.2,4045,15.62,0.8051,99.79,-99.32,1985,2060,20251,14.59,0.7446,100.0,-100.0,10205,10046,-0.0605,0.7599,100.0,220033,-0.0153,0.0,True
M1,5,1.0,30,3.0,newyork,fft_cycle,64,0.05,10,50.0,4045,15.62,0.8051,99.79,-99.32,1985,2060,20251,14.59,0.7446,100.0,-100.0,10205,10046,-0.0605,0.7599,100.0,220033,-0.0153,0.0,True
M1,5,1.0,70,3.0,newyork,full_confl,64,0.03,5,53.2,10103,14.47,0.7331,100.0,-100.0,4882,5221,48481,14.56,0.7432,100.0,-100.0,24044,24437,0.0101,0.7405,100.0,340144,0.0027,0.0,True
M1,5,1.0,70,3.0,asian,fft_cycle,64,0.03,10,53.2,7475,15.69,0.7766,100.0,-100.0,3743,3732,36166,15.45,0.7424,100.0,-100.0,18484,17682,-0.0342,0.7482,100.0,350401,-0.0058,0.0,True
M1,5,1.0,70,3.0,asian,fft_cycle,64,0.05,10,50.0,7475,15.69,0.7766,100.0,-100.0,3743,3732,36166,15.45,0.7424,100.0,-100.0,18484,17682,-0.0342,0.7482,100.0,350401,-0.0058,0.0,True
M1,5,0.5,30,3.0,newyork,fft_cycle,64,0.03,10,53.2,2088,13.41,0.6683,99.07,-98.72,1016,1072,10448,14.75,0.7422,100.0,-100.0,5316,5132,0.0739,0.7726,100.0,114186,-0.0304,0.0,True
M1,5,0.5,30,3.0,newyork,fft_cycle,64,0.05,10,50.0,2088,13.41,0.6683,99.07,-98.72,1016,1072,10448,14.75,0.7422,100.0,-100.0,5316,5132,0.0739,0.7726,100.0,114186,-0.0304,0.0,True
M1,5,1.0,30,3.0,asian,fft_cycle,64,0.03,10,53.2,4772,15.67,0.7868,99.87,-99.86,2306,2466,22972,15.38,0.7409,100.0,-100.0,11740,11232,-0.0459,0.7485,100.0,223224,-0.0076,0.0,True
M1,5,1.0,30,3.0,asian,fft_cycle,64,0.05,10,50.0,4772,15.67,0.7868,99.87,-99.86,2306,2466,22972,15.38,0.7409,100.0,-100.0,11740,11232,-0.0459,0.7485,100.0,223224,-0.0076,0.0,True
M1,5,0.5,70,3.0,asian,fft_cycle,64,0.03,10,53.2,4088,15.88,0.7892,99.69,-99.63,2060,2028,20008,15.5,0.7408,100.0,-100.0,10228,9780,-0.0484,0.7537,100.0,195824,-0.0129,0.0,True
M1,5,0.5,70,3.0,asian,fft_cycle,64,0.05,10,50.0,4088,15.88,0.7892,99.69,-99.63,2060,2028,20008,15.5,0.7408,100.0,-100.0,10228,9780,-0.0484,0.7537,100.0,195824,-0.0129,0.0,True
M1,5,1.0,70,3.0,newyork,baseline,0,0.0,0,0.0,73371,13.96,0.7134,100.0,-100.0,35245,38126,340144,14.5,0.7405,100.0,-100.0,164902,175242,0.0271,0.7405,100.0,340144,0.0,0.0,True
M1,5,0.3,30,3.0,asian,fft_cycle,64,0.03,10,53.2,1412,15.79,0.7945,86.16,-84.6,687,725,7176,15.4,0.7398,100.0,-100.0,3697,3479,-0.0547,0.7554,100.0,71276,-0.0156,0.0,True
M1,5,0.3,30,3.0,asian,fft_cycle,64,0.05,10,50.0,1412,15.79,0.7945,86.16,-84.6,687,725,7176,15.4,0.7398,100.0,-100.0,3697,3479,-0.0547,0.7554,100.0,71276,-0.0156,0.0,True
M1,5,0.5,30,3.0,newyork,full_confl,64,0.03,10,53.2,1339,13.59,0.6708,95.63,-93.93,654,685,7010,14.71,0.7398,100.0,-100.0,3560,3450,0.069,0.7726,100.0,114186,-0.0328,0.0,True
M1,5,0.3,30,3.0,all,baseline,0,0.0,0,0.0,44295,13.94,0.7046,100.0,-100.0,21455,22840,214969,14.79,0.7392,100.0,-100.0,105552,109417,0.0346,0.7392,100.0,214969,0.0,0.0,True
M1,5,0.3,70,3.0,asian,fft_cycle,64,0.03,10,53.2,2598,16.01,0.801,96.93,-96.53,1284,1314,12958,15.52,0.7386,100.0,-100.0,6675,6283,-0.0624,0.7556,100.0,127536,-0.017,0.0,True
M1,5,0.3,70,3.0,asian,fft_cycle,64,0.05,10,50.0,2598,16.01,0.801,96.93,-96.53,1284,1314,12958,15.52,0.7386,100.0,-100.0,6675,6283,-0.0624,0.7556,100.0,127536,-0.017,0.0,True
M1,5,0.5,70,3.0,newyork,full_confl,64,0.03,5,53.2,5693,13.84,0.6928,100.0,-100.0,2763,2930,27502,14.55,0.7378,100.0,-100.0,13678,13824,0.045,0.7488,100.0,193388,-0.011,0.0,True
M1,5,0.3,30,3.0,all,full_confl,64,0.05,10,50.0,2631,13.34,0.6716,99.64,-99.54,1260,1371,13496,14.77,0.7375,100.0,-100.0,6818,6678,0.0659,0.7392,100.0,214969,-0.0017,0.0,True
M1,5,0.5,70,3.0,newyork,full_confl,64,0.03,10,53.2,2210,14.98,0.7449,98.79,-97.3,1096,1114,11757,14.81,0.7374,100.0,-100.0,5918,5839,-0.0075,0.7488,100.0,193388,-0.0114,0.0,True
M1,5,1.0,70,3.0,newyork,fft_cycle,64,0.03,5,53.2,14671,14.71,0.749,100.0,-100.0,7089,7582,70867,14.48,0.7368,100.0,-100.0,35000,35867,-0.0122,0.7405,100.0,340144,-0.0037,0.0,True
M1,5,1.0,70,3.0,newyork,fft_cycle,64,0.05,5,50.0,14671,14.71,0.749,100.0,-100.0,7089,7582,70867,14.48,0.7368,100.0,-100.0,35000,35867,-0.0122,0.7405,100.0,340144,-0.0037,0.0,True
M1,5,1.0,30,3.0,asian,full_confl,64,0.03,5,53.2,7326,15.21,0.7544,100.0,-100.0,3669,3657,35132,15.32,0.7364,100.0,-100.0,17644,17488,-0.018,0.7485,100.0,223224,-0.0121,0.0,True
M1,5,0.3,30,3.0,all,full_confl,64,0.03,10,53.2,2775,13.23,0.6673,99.75,-99.68,1338,1437,14298,14.75,0.7356,100.0,-100.0,7207,7091,0.0683,0.7392,100.0,214969,-0.0036,0.0,True
M1,5,0.3,30,3.0,all,full_confl,64,0.05,5,50.0,6429,13.52,0.6761,100.0,-100.0,3082,3347,31283,14.73,0.7353,100.0,-100.0,15593,15690,0.0592,0.7392,100.0,214969,-0.0039,0.0,True
M1,5,0.5,30,3.0,all,baseline,0,0.0,0,0.0,70742,13.95,0.7067,100.0,-100.0,34402,36340,342639,14.67,0.7336,100.0,-100.0,168478,174161,0.0269,0.7336,100.0,342639,0.0,0.0,True
M1,5,0.3,30,3.0,all,full_confl,64,0.03,5,53.2,6750,13.44,0.6712,100.0,-100.0,3252,3498,32933,14.68,0.7328,100.0,-100.0,16396,16537,0.0616,0.7392,100.0,214969,-0.0064,0.0,True
M1,5,0.5,70,3.0,newyork,fft_cycle,64,0.03,5,53.2,8310,14.16,0.7152,100.0,-100.0,4027,4283,40045,14.46,0.7324,100.0,-100.0,19790,20255,0.0172,0.7488,100.0,193388,-0.0164,0.0,True
M1,5,0.5,70,3.0,newyork,fft_cycle,64,0.05,5,50.0,8310,14.16,0.7152,100.0,-100.0,4027,4283,40045,14.46,0.7324,100.0,-100.0,19790,20255,0.0172,0.7488,100.0,193388,-0.0164,0.0,True
M1,5,1.0,70,3.0,newyork,fft_cycle,64,0.03,10,53.2,6182,15.71,0.8014,99.99,-99.96,3018,3164,31198,14.53,0.7316,100.0,-100.0,15635,15563,-0.0698,0.7405,100.0,340144,-0.0089,0.0,True
M1,5,1.0,70,3.0,newyork,fft_cycle,64,0.05,10,50.0,6182,15.71,0.8014,99.99,-99.96,3018,3164,31198,14.53,0.7316,100.0,-100.0,15635,15563,-0.0698,0.7405,100.0,340144,-0.0089,0.0,True
M1,5,1.0,30,3.0,asian,full_confl,64,0.05,5,50.0,6988,15.14,0.7488,100.0,-100.0,3495,3493,33447,15.25,0.7315,100.0,-100.0,16838,16609,-0.0173,0.7485,100.0,223224,-0.017,0.0,True
M1,5,0.5,30,3.0,all,full_confl,64,0.05,10,50.0,4312,13.73,0.6865,99.99,-99.98,2118,2194,21617,14.62,0.7307,100.0,-100.0,10911,10706,0.0442,0.7336,100.0,342639,-0.0029,0.0,True
M1,5,0.3,70,3.0,newyork,fft_cycle,64,0.03,5,53.2,5468,13.88,0.6955,100.0,-100.0,2649,2819,26546,14.44,0.7306,100.0,-100.0,13146,13400,0.0351,0.7504,100.0,128504,-0.0198,0.0,True
M1,5,0.3,70,3.0,newyork,fft_cycle,64,0.05,5,50.0,5468,13.88,0.6955,100.0,-100.0,2649,2819,26546,14.44,0.7306,100.0,-100.0,13146,13400,0.0351,0.7504,100.0,128504,-0.0198,0.0,True
M1,5,0.3,70,3.0,asian,full_confl,64,0.03,10,53.2,1767,15.85,0.8046,91.67,-89.1,869,898,8664,15.5,0.7298,100.0,-100.0,4452,4212,-0.0748,0.7556,100.0,127536,-0.0258,0.0,True
M1,5,0.5,70,3.0,asian,full_confl,64,0.03,10,53.2,2773,15.83,0.791,98.25,-97.67,1398,1375,13290,15.43,0.7293,100.0,-100.0,6826,6464,-0.0617,0.7537,100.0,195824,-0.0244,0.0,True
M1,5,0.5,30,3.0,all,full_confl,64,0.05,5,50.0,10406,13.87,0.6969,100.0,-100.0,5037,5369,49798,14.62,0.7286,100.0,-100.0,24828,24970,0.0317,0.7336,100.0,342639,-0.005,0.0,True
M1,5,1.0,30,3.0,asian,full_confl,64,0.03,10,53.2,3212,15.44,0.7782,98.99,-98.95,1576,1636,15150,15.25,0.7286,100.0,-100.0,7783,7367,-0.0496,0.7485,100.0,223224,-0.0199,0.0,True
M1,5,0.3,70,3.0,newyork,fft_cycle,64,0.03,10,53.2,2255,14.86,0.7363,98.6,-97.8,1101,1154,11478,14.71,0.7284,100.0,-100.0,5788,5690,-0.0079,0.7504,100.0,128504,-0.022,0.0,True
M1,5,0.3,70,3.0,newyork,fft_cycle,64,0.05,10,50.0,2255,14.86,0.7363,98.6,-97.8,1101,1154,11478,14.71,0.7284,100.0,-100.0,5788,5690,-0.0079,0.7504,100.0,128504,-0.022,0.0,True
M1,5,0.5,30,3.0,all,full_confl,64,0.03,10,53.2,4564,13.61,0.6819,99.99,-99.99,2249,2315,22849,14.56,0.7277,100.0,-100.0,11526,11323,0.0458,0.7336,100.0,342639,-0.0059,0.0,True
M1,5,0.3,30,3.0,all,fft_cycle,64,0.03,5,53.2,9613,13.67,0.6854,100.0,-100.0,4651,4962,47072,14.58,0.7274,100.0,-100.0,23448,23624,0.042,0.7392,100.0,214969,-0.0118,0.0,True
M1,5,0.3,30,3.0,all,fft_cycle,64,0.05,5,50.0,9613,13.67,0.6854,100.0,-100.0,4651,4962,47072,14.58,0.7274,100.0,-100.0,23448,23624,0.042,0.7392,100.0,214969,-0.0118,0.0,True
M1,5,1.0,30,3.0,all,baseline,0,0.0,0,0.0,139616,13.91,0.7047,100.0,-100.0,67912,71704,668607,14.53,0.7273,100.0,-100.0,329404,339203,0.0226,0.7273,100.0,668607,0.0,0.0,True
M1,5,0.3,70,3.0,all,baseline,0,0.0,0,0.0,78959,13.77,0.6892,100.0,-100.0,38372,40587,381042,14.61,0.7268,100.0,-100.0,187868,193174,0.0376,0.7268,100.0,381042,0.0,0.0,True
M1,5,0.5,30,3.0,all,full_confl,64,0.03,5,53.2,10940,13.75,0.69,100.0,-100.0,5313,5627,52373,14.57,0.7267,100.0,-100.0,26107,26266,0.0367,0.7336,100.0,342639,-0.0069,0.0,True
M1,5,0.5,30,3.0,all,fft_cycle,64,0.03,5,53.2,15474,13.94,0.7028,100.0,-100.0,7521,7953,75031,14.52,0.7252,100.0,-100.0,37397,37634,0.0224,0.7336,100.0,342639,-0.0084,0.0,True
M1,5,0.5,30,3.0,all,fft_cycle,64,0.05,5,50.0,15474,13.94,0.7028,100.0,-100.0,7521,7953,75031,14.52,0.7252,100.0,-100.0,37397,37634,0.0224,0.7336,100.0,342639,-0.0084,0.0,True
M1,5,0.5,70,3.0,asian,full_confl,64,0.05,10,50.0,2635,15.94,0.795,98.02,-97.03,1325,1310,12584,15.38,0.7248,100.0,-100.0,6491,6093,-0.0702,0.7537,100.0,195824,-0.0289,0.0,True
M1,5,1.0,30,3.0,all,fft_cycle,64,0.03,5,53.2,30352,14.38,0.7285,100.0,-100.0,14778,15574,147223,14.49,0.7247,100.0,-100.0,73188,74035,-0.0038,0.7273,100.0,668607,-0.0026,0.0,True
M1,5,1.0,30,3.0,all,fft_cycle,64,0.05,5,50.0,30352,14.38,0.7285,100.0,-100.0,14778,15574,147223,14.49,0.7247,100.0,-100.0,73188,74035,-0.0038,0.7273,100.0,668607,-0.0026,0.0,True
M1,5,0.5,70,3.0,all,baseline,0,0.0,0,0.0,121099,13.81,0.6924,100.0,-100.0,59087,62012,582658,14.54,0.7236,100.0,-100.0,287690,294968,0.0312,0.7236,100.0,582658,0.0,0.0,True
