tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,10,2,4,0.1,0.02,2.0,4.0,1653,18.69328493647913,0.799340927508165,92.55295362183195,-86.5035723023099,201,24.378109452736318,1.2042827060187613,18.884543302770535,38.37431145519095,1854,951,903,48.45631067961165
M15,20,4,4,0.05,0.05,1.5,4.0,20,25.0,1.2171787222120143,6.234073728356008,3.577942259267042,71,25.352112676056336,1.2039981529421304,14.232723182634674,12.748443036044875,91,48,43,35.67032967032967
M15,5,8,2,0.1,0.0,1.5,2.0,37,40.54054054054054,1.2443368488090312,8.023372169389587,5.949442223272672,172,38.95348837209303,1.2033962227722226,12.792468483042176,26.09230756436094,209,96,113,20.148325358851675
M15,5,8,2,0.1,0.02,1.5,2.0,37,40.54054054054054,1.2443368488090312,8.023372169389587,5.949442223272672,172,38.95348837209303,1.2033962227722226,12.792468483042176,26.09230756436094,209,96,113,20.148325358851675
M15,5,8,2,0.1,0.05,1.5,2.0,37,43.24324324324324,1.3834749227802008,6.046061589463423,9.036563767386397,172,38.95348837209303,1.2033962227722226,12.792468483042176,26.09230756436094,209,97,112,20.076555023923444
M15,10,2,2,0.05,0.05,2.0,3.0,2048,24.21875,0.8868410948782063,86.18414146174554,-76.94359720042841,264,30.303030303030305,1.1978831335086395,23.45323268038391,50.90562465844963,2312,1180,1132,37.351643598615915
M15,10,2,2,0.05,0.05,2.0,4.0,1562,20.486555697823302,0.9574129899010981,77.30456179681138,-32.33651164786361,202,24.752475247524753,1.1970842118756766,15.595913750486663,41.24233666302555,1764,910,854,51.954081632653065
M15,20,4,2,0.1,0.0,1.5,4.0,29,20.689655172413794,0.944523019981558,13.198740421482805,-1.427352887635347,81,24.691358024691358,1.196282937375731,17.295964567883733,13.605355849444845,110,58,52,31.054545454545455
M15,20,4,2,0.05,0.05,1.5,4.0,23,26.08695652173913,1.2820183356332433,8.320430198829982,5.399046078068226,76,25.0,1.1955570439383019,16.100125907270474,12.974864464220005,99,49,50,33.656565656565654
M15,20,8,2,0.1,0.02,2.0,3.0,1774,22.66065388951522,0.842387274853362,93.47827759846894,-92.07000081573999,222,29.72972972972973,1.1932312122493032,24.849791416170536,38.21992220225543,1996,982,1014,36.03857715430862
M15,10,2,2,0.05,0.02,2.0,4.0,1566,19.54022988505747,0.8749560842214712,85.98750924591113,-68.47858760501431,208,24.519230769230766,1.186469425025839,15.595914041321379,39.67581197927499,1774,930,844,51.76662908680947
M15,20,2,4,0.1,0.0,2.0,4.0,1644,19.099756690997566,0.8751028081732339,90.3352407271411,-80.83879713008693,137,24.087591240875913,1.1844048485502356,21.896646013143314,22.941609955536023,1781,854,927,46.35036496350365
M15,20,4,4,0.05,0.02,1.5,4.0,21,23.809523809523807,1.1367568053366905,7.294116000953828,2.406972150919229,72,25.0,1.183308332344574,15.142906598861439,11.551924802325676,93,49,44,35.02150537634409
