tf,filter_mode,fft_n,delta,min_period,pwr_thresh,ema_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,trade_reduction_pct,regime_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,statistically_valid
M5,fft_cycle_only,128,0.08,3,0.0,20,1.5,4.0,all,4257,18.25,0.7912,99.99,-99.99,2089,2168,75.5,52.1,20005,19.46,0.8447,100.0,-100.0,9999,10006,0.0535,0.8211,100.0,51569,0.0236,0.0,True
M5,full_confluence,128,0.05,10,0.08,10,1.0,4.0,newyork,41,31.71,1.596,10.77,19.4,22,19,99.3,58.6,295,19.66,0.8445,54.36,-37.58,139,156,-0.7515,0.8453,100.0,22571,-0.0008,45.64,True
M5,full_confluence,64,0.05,5,0.12,10,1.5,3.0,all,704,23.72,0.8094,72.57,-71.03,362,342,95.4,48.3,3861,24.55,0.8444,99.7,-99.64,1966,1895,0.035,0.8267,100.0,72293,0.0177,0.3,True
M5,full_confluence,128,0.03,5,0.0,10,1.5,4.0,all,2387,18.48,0.8021,99.18,-99.1,1182,1205,84.3,62.6,11524,19.39,0.8444,100.0,-100.0,5755,5769,0.0423,0.831,100.0,72293,0.0134,0.0,True
M5,full_confluence,64,0.03,3,0.12,20,1.5,2.0,newyork,329,30.7,0.7978,44.71,-40.95,169,160,91.8,51.6,1605,32.21,0.8443,87.78,-86.33,829,776,0.0465,0.86,100.0,15670,-0.0157,12.22,True
M5,fft_cycle_only,64,0.03,5,0.12,10,1.5,3.0,asian,286,25.52,0.853,42.59,-33.09,143,143,95.2,51.6,1500,25.4,0.8443,89.88,-89.23,771,729,-0.0087,0.8104,100.0,25123,0.0339,10.12,True
M5,fft_cycle_only,64,0.05,5,0.12,10,1.5,3.0,asian,286,25.52,0.853,42.59,-33.09,143,143,95.4,48.3,1500,25.4,0.8443,89.88,-89.23,771,729,-0.0087,0.8104,100.0,25123,0.0339,10.12,True
M5,fft_cycle_only,64,0.08,5,0.12,10,1.5,3.0,asian,286,25.52,0.853,42.59,-33.09,143,143,95.6,43.2,1500,25.4,0.8443,89.88,-89.23,771,729,-0.0087,0.8104,100.0,25123,0.0339,10.12,True
M5,full_confluence,64,0.05,5,0.08,10,1.5,3.0,asian,638,22.73,0.7317,82.26,-80.0,310,328,87.9,48.3,2905,25.37,0.8443,98.66,-98.66,1456,1449,0.1126,0.8104,100.0,25123,0.0339,1.34,True
M5,full_confluence,64,0.03,3,0.0,20,1.5,2.0,newyork,894,32.1,0.8464,68.67,-66.45,458,436,76.5,51.6,4058,32.21,0.8443,99.43,-99.35,2107,1951,-0.0021,0.86,100.0,15670,-0.0157,0.57,True
M5,fft_cycle_only,64,0.03,3,0.08,10,1.0,2.0,london,1911,34.54,0.8984,82.58,-79.93,935,976,78.1,51.6,9325,33.53,0.8442,100.0,-100.0,4690,4635,-0.0542,0.8441,100.0,26794,0.0001,0.0,True
M5,fft_cycle_only,64,0.05,3,0.08,10,1.0,2.0,london,1911,34.54,0.8984,82.58,-79.93,935,976,79.3,48.3,9325,33.53,0.8442,100.0,-100.0,4690,4635,-0.0542,0.8441,100.0,26794,0.0001,0.0,True
M5,fft_cycle_only,64,0.08,3,0.08,10,1.0,2.0,london,1911,34.54,0.8984,82.58,-79.93,935,976,81.0,43.2,9325,33.53,0.8442,100.0,-100.0,4690,4635,-0.0542,0.8441,100.0,26794,0.0001,0.0,True
M5,fft_cycle_only,64,0.03,10,0.0,10,1.5,4.0,all,1318,19.04,0.8318,89.65,-89.26,672,646,94.4,51.6,7047,19.3,0.8442,100.0,-100.0,3586,3461,0.0124,0.831,100.0,72293,0.0132,0.0,True
M5,fft_cycle_only,64,0.05,10,0.0,10,1.5,4.0,all,1318,19.04,0.8318,89.65,-89.26,672,646,94.8,48.3,7047,19.3,0.8442,100.0,-100.0,3586,3461,0.0124,0.831,100.0,72293,0.0132,0.0,True
M5,fft_cycle_only,64,0.08,10,0.0,10,1.5,4.0,all,1318,19.04,0.8318,89.65,-89.26,672,646,95.3,43.2,7047,19.3,0.8442,100.0,-100.0,3586,3461,0.0124,0.831,100.0,72293,0.0132,0.0,True
M5,full_confluence,64,0.08,10,0.08,10,1.5,2.0,all,652,29.91,0.736,76.01,-75.16,327,325,95.7,43.2,3530,33.2,0.8441,98.97,-98.82,1833,1697,0.1081,0.8137,100.0,72293,0.0304,1.03,True
M5,baseline,0,0.0,0,0.0,10,1.0,2.0,london,5651,33.82,0.8688,99.81,-99.76,2816,2835,0.0,0.0,26794,33.54,0.8441,100.0,-100.0,13411,13383,-0.0247,0.8441,100.0,26794,0.0,0.0,True
M5,full_confluence,64,0.05,3,0.0,10,1.5,3.0,all,3439,23.84,0.8211,99.7,-99.66,1726,1713,77.4,48.3,16475,24.54,0.8439,100.0,-100.0,8371,8104,0.0228,0.8267,100.0,72293,0.0172,0.0,True
M5,fft_cycle_only,128,0.03,5,0.0,10,1.5,3.0,all,3117,24.54,0.8545,98.61,-98.56,1557,1560,84.3,62.6,14978,24.58,0.8439,100.0,-100.0,7450,7528,-0.0106,0.8267,100.0,72293,0.0172,0.0,True
M5,fft_cycle_only,128,0.05,5,0.0,10,1.5,3.0,all,3117,24.54,0.8545,98.61,-98.56,1557,1560,85.1,58.6,14978,24.58,0.8439,100.0,-100.0,7450,7528,-0.0106,0.8267,100.0,72293,0.0172,0.0,True
M5,fft_cycle_only,128,0.08,5,0.0,10,1.5,3.0,all,3117,24.54,0.8545,98.61,-98.56,1557,1560,86.3,52.1,14978,24.58,0.8439,100.0,-100.0,7450,7528,-0.0106,0.8267,100.0,72293,0.0172,0.0,True
M5,full_confluence,128,0.03,5,0.0,10,1.5,3.0,all,2387,24.38,0.8408,97.19,-97.1,1182,1205,84.3,62.6,11524,24.56,0.8438,100.0,-100.0,5755,5769,0.003,0.8267,100.0,72293,0.0171,0.0,True
M5,full_confluence,64,0.03,5,0.12,10,1.5,3.0,asian,256,23.05,0.7427,51.54,-46.07,126,130,95.2,51.6,1238,25.36,0.8437,84.91,-84.21,632,606,0.101,0.8104,100.0,25123,0.0333,15.09,True
M5,fft_cycle_only,128,0.03,3,0.0,20,1.5,3.0,asian,1416,25.71,0.8629,86.02,-84.48,693,723,71.7,62.6,6988,25.5,0.8437,100.0,-100.0,3443,3545,-0.0192,0.8142,100.0,18164,0.0295,0.0,True
M5,fft_cycle_only,128,0.05,3,0.0,20,1.5,3.0,asian,1416,25.71,0.8629,86.02,-84.48,693,723,73.1,58.6,6988,25.5,0.8437,100.0,-100.0,3443,3545,-0.0192,0.8142,100.0,18164,0.0295,0.0,True
M5,fft_cycle_only,128,0.08,3,0.0,20,1.5,3.0,asian,1416,25.71,0.8629,86.02,-84.48,693,723,75.5,52.1,6988,25.5,0.8437,100.0,-100.0,3443,3545,-0.0192,0.8142,100.0,18164,0.0295,0.0,True
M5,full_confluence,128,0.03,3,0.08,20,1.5,3.0,asian,186,23.66,0.77,37.96,-33.05,93,93,95.4,62.6,903,25.58,0.8435,76.09,-74.25,456,447,0.0735,0.8142,100.0,18164,0.0293,23.91,True
M5,full_confluence,64,0.03,10,0.08,10,1.5,2.0,all,759,29.78,0.7316,81.43,-80.76,388,371,95.0,51.6,4066,33.18,0.8433,99.49,-99.41,2106,1960,0.1117,0.8137,100.0,72293,0.0296,0.51,True
M5,fft_cycle_only,64,0.03,5,0.0,20,1.5,4.0,newyork,688,18.17,0.8254,70.84,-69.25,351,337,86.4,51.6,3578,18.53,0.8433,99.7,-99.62,1844,1734,0.0179,0.8701,100.0,15670,-0.0268,0.3,True
M5,fft_cycle_only,64,0.05,5,0.0,20,1.5,4.0,newyork,688,18.17,0.8254,70.84,-69.25,351,337,87.2,48.3,3578,18.53,0.8433,99.7,-99.62,1844,1734,0.0179,0.8701,100.0,15670,-0.0268,0.3,True
M5,fft_cycle_only,64,0.08,5,0.0,20,1.5,4.0,newyork,688,18.17,0.8254,70.84,-69.25,351,337,88.3,43.2,3578,18.53,0.8433,99.7,-99.62,1844,1734,0.0179,0.8701,100.0,15670,-0.0268,0.3,True
M5,fft_cycle_only,64,0.03,5,0.08,10,1.0,2.0,london,977,32.96,0.8353,73.48,-72.68,489,488,87.2,51.6,5133,33.49,0.8433,99.89,-99.85,2580,2553,0.008,0.8441,100.0,26794,-0.0008,0.11,True
M5,fft_cycle_only,64,0.05,5,0.08,10,1.0,2.0,london,977,32.96,0.8353,73.48,-72.68,489,488,87.9,48.3,5133,33.49,0.8433,99.89,-99.85,2580,2553,0.008,0.8441,100.0,26794,-0.0008,0.11,True
M5,fft_cycle_only,64,0.08,5,0.08,10,1.0,2.0,london,977,32.96,0.8353,73.48,-72.68,489,488,88.8,43.2,5133,33.49,0.8433,99.89,-99.85,2580,2553,0.008,0.8441,100.0,26794,-0.0008,0.11,True
M5,fft_cycle_only,128,0.03,3,0.0,10,1.0,2.0,london,2227,33.05,0.841,95.34,-94.22,1108,1119,71.8,62.6,10433,33.53,0.8433,100.0,-100.0,5189,5244,0.0023,0.8441,100.0,26794,-0.0008,0.0,True
M5,fft_cycle_only,128,0.05,3,0.0,10,1.0,2.0,london,2227,33.05,0.841,95.34,-94.22,1108,1119,73.3,58.6,10433,33.53,0.8433,100.0,-100.0,5189,5244,0.0023,0.8441,100.0,26794,-0.0008,0.0,True
M5,fft_cycle_only,128,0.08,3,0.0,10,1.0,2.0,london,2227,33.05,0.841,95.34,-94.22,1108,1119,75.7,52.1,10433,33.53,0.8433,100.0,-100.0,5189,5244,0.0023,0.8441,100.0,26794,-0.0008,0.0,True
M5,full_confluence,64,0.08,5,0.08,10,1.5,3.0,asian,593,22.43,0.7198,81.32,-79.06,287,306,88.8,43.2,2686,25.32,0.8431,98.2,-98.2,1344,1342,0.1233,0.8104,100.0,25123,0.0327,1.8,True
M5,full_confluence,64,0.08,5,0.08,10,1.5,3.0,all,1712,23.95,0.8241,94.33,-93.84,865,847,88.8,43.2,8487,24.51,0.843,100.0,-100.0,4328,4159,0.0189,0.8267,100.0,72293,0.0163,0.0,True
M5,full_confluence,128,0.05,3,0.08,20,1.5,3.0,asian,179,24.58,0.8097,35.76,-27.44,90,89,95.5,58.6,881,25.54,0.8429,75.36,-73.47,447,434,0.0332,0.8142,100.0,18164,0.0287,24.64,True
M5,full_confluence,64,0.03,5,0.12,10,1.0,2.0,london,255,29.02,0.6889,50.13,-47.91,132,123,95.2,51.6,1553,33.48,0.8429,89.38,-86.14,778,775,0.154,0.8441,100.0,26794,-0.0012,10.62,True
M5,full_confluence,64,0.03,3,0.08,10,1.5,2.0,asian,1104,34.15,0.8357,80.77,-77.29,547,557,78.1,51.6,5205,34.37,0.8428,99.88,-99.88,2606,2599,0.0071,0.7911,100.0,25123,0.0517,0.12,True
M5,fft_cycle_only,64,0.03,10,0.0,20,1.5,3.0,all,942,23.46,0.8028,82.44,-81.84,482,460,94.6,51.6,5059,24.49,0.8428,99.95,-99.94,2566,2493,0.04,0.8162,100.0,51569,0.0266,0.05,True
M5,fft_cycle_only,64,0.05,10,0.0,20,1.5,3.0,all,942,23.46,0.8028,82.44,-81.84,482,460,95.0,48.3,5059,24.49,0.8428,99.95,-99.94,2566,2493,0.04,0.8162,100.0,51569,0.0266,0.05,True
M5,fft_cycle_only,64,0.08,10,0.0,20,1.5,3.0,all,942,23.46,0.8028,82.44,-81.84,482,460,95.4,43.2,5059,24.49,0.8428,99.95,-99.94,2566,2493,0.04,0.8162,100.0,51569,0.0266,0.05,True
M5,full_confluence,64,0.05,3,0.08,20,1.0,3.0,asian,751,25.57,0.7768,81.31,-80.71,371,380,79.7,48.3,3554,27.15,0.8426,99.68,-99.61,1767,1787,0.0658,0.7694,100.0,18164,0.0732,0.32,True
M5,full_confluence,128,0.05,10,0.08,10,1.5,4.0,all,100,16.0,0.6756,31.25,-27.25,50,50,99.3,58.6,819,19.41,0.8424,79.87,-73.07,423,396,0.1668,0.831,100.0,72293,0.0114,20.13,True
M5,full_confluence,64,0.08,3,0.12,10,1.5,3.0,all,1170,24.02,0.827,86.04,-84.58,598,572,92.3,43.2,6071,24.54,0.8424,99.99,-99.99,3061,3010,0.0154,0.8267,100.0,72293,0.0157,0.01,True
M5,fft_cycle_only,64,0.03,3,0.0,10,1.5,4.0,all,6067,19.0,0.829,100.0,-100.0,3036,3031,75.9,51.6,29082,19.37,0.8421,100.0,-100.0,14655,14427,0.0131,0.831,100.0,72293,0.0111,0.0,True
M5,fft_cycle_only,64,0.05,3,0.0,10,1.5,4.0,all,6067,19.0,0.829,100.0,-100.0,3036,3031,77.4,48.3,29082,19.37,0.8421,100.0,-100.0,14655,14427,0.0131,0.831,100.0,72293,0.0111,0.0,True
M5,fft_cycle_only,64,0.08,3,0.0,10,1.5,4.0,all,6067,19.0,0.829,100.0,-100.0,3036,3031,79.5,43.2,29082,19.37,0.8421,100.0,-100.0,14655,14427,0.0131,0.831,100.0,72293,0.0111,0.0,True
M5,full_confluence,128,0.05,5,0.08,10,1.5,4.0,all,388,17.27,0.7298,67.36,-64.51,194,194,97.5,58.6,2139,19.35,0.842,97.56,-96.78,1074,1065,0.1122,0.831,100.0,72293,0.011,2.44,True
M5,fft_cycle_only,64,0.03,3,0.08,10,1.5,3.0,asian,1673,25.4,0.8481,95.07,-91.16,834,839,78.1,51.6,8265,25.41,0.842,100.0,-100.0,4130,4135,-0.0061,0.8104,100.0,25123,0.0316,0.0,True
M5,fft_cycle_only,64,0.05,3,0.08,10,1.5,3.0,asian,1673,25.4,0.8481,95.07,-91.16,834,839,79.3,48.3,8265,25.41,0.842,100.0,-100.0,4130,4135,-0.0061,0.8104,100.0,25123,0.0316,0.0,True
M5,fft_cycle_only,64,0.08,3,0.08,10,1.5,3.0,asian,1673,25.4,0.8481,95.07,-91.16,834,839,81.0,43.2,8265,25.41,0.842,100.0,-100.0,4130,4135,-0.0061,0.8104,100.0,25123,0.0316,0.0,True
M5,full_confluence,128,0.05,10,0.08,10,1.5,2.0,newyork,41,39.02,1.1316,10.5,3.19,22,19,99.3,58.6,295,32.2,0.8419,41.41,-31.04,139,156,-0.2897,0.8742,100.0,22571,-0.0323,58.59,True
M5,full_confluence,64,0.05,5,0.08,10,1.0,2.0,london,697,33.0,0.8384,63.67,-59.67,355,342,87.9,48.3,3573,33.45,0.8418,99.28,-98.97,1809,1764,0.0034,0.8441,100.0,26794,-0.0023,0.72,True
M5,fft_cycle_only,128,0.03,5,0.0,10,1.0,2.0,newyork,1052,30.51,0.7441,89.03,-88.79,529,523,84.3,62.6,4849,33.51,0.8418,99.82,-99.8,2404,2445,0.0977,0.8202,100.0,22571,0.0216,0.18,True
M5,fft_cycle_only,128,0.05,5,0.0,10,1.0,2.0,newyork,1052,30.51,0.7441,89.03,-88.79,529,523,85.1,58.6,4849,33.51,0.8418,99.82,-99.8,2404,2445,0.0977,0.8202,100.0,22571,0.0216,0.18,True
M5,fft_cycle_only,128,0.08,5,0.0,10,1.0,2.0,newyork,1052,30.51,0.7441,89.03,-88.79,529,523,86.3,52.1,4849,33.51,0.8418,99.82,-99.8,2404,2445,0.0977,0.8202,100.0,22571,0.0216,0.18,True
M5,fft_cycle_only,64,0.03,10,0.08,20,1.5,2.0,newyork,239,24.69,0.5915,56.13,-55.45,128,111,95.2,51.6,1388,32.13,0.8417,83.61,-82.51,707,681,0.2502,0.86,100.0,15670,-0.0183,16.39,True
M5,fft_cycle_only,64,0.05,10,0.08,20,1.5,2.0,newyork,239,24.69,0.5915,56.13,-55.45,128,111,95.5,48.3,1388,32.13,0.8417,83.61,-82.51,707,681,0.2502,0.86,100.0,15670,-0.0183,16.39,True
M5,fft_cycle_only,64,0.08,10,0.08,20,1.5,2.0,newyork,239,24.69,0.5915,56.13,-55.45,128,111,95.9,43.2,1388,32.13,0.8417,83.61,-82.51,707,681,0.2502,0.86,100.0,15670,-0.0183,16.39,True
M5,full_confluence,64,0.08,5,0.12,10,1.5,3.0,newyork,230,26.52,0.9815,31.11,-6.67,113,117,95.6,43.2,1237,23.77,0.8417,87.03,-83.37,640,597,-0.1398,0.8824,100.0,22571,-0.0407,12.97,True
M5,full_confluence,64,0.03,3,0.08,10,1.0,4.0,newyork,1213,18.55,0.7962,93.37,-91.5,603,610,78.1,51.6,5401,19.57,0.8417,99.99,-99.98,2780,2621,0.0455,0.8453,100.0,22571,-0.0036,0.01,True
M5,full_confluence,64,0.05,3,0.12,10,1.5,3.0,all,1239,24.21,0.8347,86.42,-84.99,637,602,91.9,48.3,6451,24.51,0.8417,99.99,-99.99,3251,3200,0.007,0.8267,100.0,72293,0.015,0.01,True
M5,fft_cycle_only,64,0.03,3,0.08,10,1.5,3.0,all,5065,23.75,0.815,99.98,-99.98,2525,2540,78.1,51.6,24551,24.54,0.8416,100.0,-100.0,12369,12182,0.0266,0.8267,100.0,72293,0.0149,0.0,True
M5,fft_cycle_only,64,0.05,3,0.08,10,1.5,3.0,all,5065,23.75,0.815,99.98,-99.98,2525,2540,79.3,48.3,24551,24.54,0.8416,100.0,-100.0,12369,12182,0.0266,0.8267,100.0,72293,0.0149,0.0,True
M5,fft_cycle_only,64,0.08,3,0.08,10,1.5,3.0,all,5065,23.75,0.815,99.98,-99.98,2525,2540,81.0,43.2,24551,24.54,0.8416,100.0,-100.0,12369,12182,0.0266,0.8267,100.0,72293,0.0149,0.0,True
M5,full_confluence,128,0.05,3,0.0,20,1.5,4.0,all,2941,18.23,0.7889,99.82,-99.79,1438,1503,73.1,58.6,13835,19.36,0.8415,100.0,-100.0,6930,6905,0.0526,0.8211,100.0,51569,0.0204,0.0,True
M5,fft_cycle_only,64,0.03,10,0.0,20,1.0,4.0,london,373,20.91,0.923,49.86,-28.04,185,188,94.6,51.6,2068,19.63,0.8414,97.42,-96.55,1043,1025,-0.0816,0.8707,100.0,19493,-0.0293,2.58,True
M5,fft_cycle_only,64,0.05,10,0.0,20,1.0,4.0,london,373,20.91,0.923,49.86,-28.04,185,188,95.0,48.3,2068,19.63,0.8414,97.42,-96.55,1043,1025,-0.0816,0.8707,100.0,19493,-0.0293,2.58,True
M5,fft_cycle_only,64,0.08,10,0.0,20,1.0,4.0,london,373,20.91,0.923,49.86,-28.04,185,188,95.4,43.2,2068,19.63,0.8414,97.42,-96.55,1043,1025,-0.0816,0.8707,100.0,19493,-0.0293,2.58,True
M5,full_confluence,128,0.03,3,0.0,20,1.5,4.0,all,3091,17.76,0.764,99.94,-99.92,1513,1578,71.7,62.6,14610,19.36,0.8414,100.0,-100.0,7305,7305,0.0774,0.8211,100.0,51569,0.0203,0.0,True
M5,fft_cycle_only,128,0.03,3,0.08,10,1.0,3.0,london,272,27.94,1.0043,33.41,-3.33,134,138,95.2,62.6,1736,24.71,0.8413,93.27,-92.48,841,895,-0.163,0.88,100.0,26794,-0.0387,6.73,True
M5,fft_cycle_only,128,0.05,3,0.08,10,1.0,3.0,london,272,27.94,1.0043,33.41,-3.33,134,138,95.4,58.6,1736,24.71,0.8413,93.27,-92.48,841,895,-0.163,0.88,100.0,26794,-0.0387,6.73,True
M5,fft_cycle_only,128,0.08,3,0.08,10,1.0,3.0,london,272,27.94,1.0043,33.41,-3.33,134,138,95.7,52.1,1736,24.71,0.8413,93.27,-92.48,841,895,-0.163,0.88,100.0,26794,-0.0387,6.73,True
M5,full_confluence,128,0.08,3,0.12,20,1.5,4.0,all,19,10.53,0.4055,11.09,-11.02,11,8,99.8,52.1,133,19.55,0.8412,28.16,-19.49,65,68,0.4357,0.8211,100.0,51569,0.0201,71.84,True
M5,fft_cycle_only,128,0.03,3,0.08,10,1.0,4.0,london,272,23.16,1.0513,31.25,6.19,134,138,95.2,62.6,1736,19.59,0.8412,95.21,-94.09,841,895,-0.2101,0.886,100.0,26794,-0.0448,4.79,True
M5,fft_cycle_only,128,0.05,3,0.08,10,1.0,4.0,london,272,23.16,1.0513,31.25,6.19,134,138,95.4,58.6,1736,19.59,0.8412,95.21,-94.09,841,895,-0.2101,0.886,100.0,26794,-0.0448,4.79,True
M5,fft_cycle_only,128,0.08,3,0.08,10,1.0,4.0,london,272,23.16,1.0513,31.25,6.19,134,138,95.7,52.1,1736,19.59,0.8412,95.21,-94.09,841,895,-0.2101,0.886,100.0,26794,-0.0448,4.79,True
M5,fft_cycle_only,64,0.03,5,0.08,10,1.5,4.0,all,2627,18.61,0.8061,99.41,-99.38,1330,1297,87.2,51.6,13084,19.31,0.8412,100.0,-100.0,6619,6465,0.0351,0.831,100.0,72293,0.0102,0.0,True
M5,fft_cycle_only,64,0.05,5,0.08,10,1.5,4.0,all,2627,18.61,0.8061,99.41,-99.38,1330,1297,87.9,48.3,13084,19.31,0.8412,100.0,-100.0,6619,6465,0.0351,0.831,100.0,72293,0.0102,0.0,True
M5,fft_cycle_only,64,0.08,5,0.08,10,1.5,4.0,all,2627,18.61,0.8061,99.41,-99.38,1330,1297,88.8,43.2,13084,19.31,0.8412,100.0,-100.0,6619,6465,0.0351,0.831,100.0,72293,0.0102,0.0,True
M5,fft_cycle_only,128,0.03,3,0.0,20,1.5,2.0,newyork,1413,28.59,0.7185,95.92,-95.89,686,727,71.7,62.6,6138,32.19,0.8411,99.96,-99.96,3066,3072,0.1226,0.86,100.0,15670,-0.0189,0.04,True
M5,fft_cycle_only,128,0.05,3,0.0,20,1.5,2.0,newyork,1413,28.59,0.7185,95.92,-95.89,686,727,73.1,58.6,6138,32.19,0.8411,99.96,-99.96,3066,3072,0.1226,0.86,100.0,15670,-0.0189,0.04,True
M5,fft_cycle_only,128,0.08,3,0.0,20,1.5,2.0,newyork,1413,28.59,0.7185,95.92,-95.89,686,727,75.5,52.1,6138,32.19,0.8411,99.96,-99.96,3066,3072,0.1226,0.86,100.0,15670,-0.0189,0.04,True
M5,full_confluence,64,0.08,3,0.0,20,1.5,3.0,all,2189,24.03,0.8255,97.14,-97.09,1112,1077,80.0,43.2,10724,24.51,0.841,100.0,-100.0,5443,5281,0.0155,0.8162,100.0,51569,0.0248,0.0,True
M5,fft_cycle_only,64,0.03,3,0.08,20,1.5,4.0,all,3597,18.24,0.7874,99.95,-99.95,1803,1794,78.5,51.6,17643,19.38,0.841,100.0,-100.0,8875,8768,0.0536,0.8211,100.0,51569,0.0199,0.0,True
M5,fft_cycle_only,64,0.05,3,0.08,20,1.5,4.0,all,3597,18.24,0.7874,99.95,-99.95,1803,1794,79.7,48.3,17643,19.38,0.841,100.0,-100.0,8875,8768,0.0536,0.8211,100.0,51569,0.0199,0.0,True
M5,fft_cycle_only,64,0.08,3,0.08,20,1.5,4.0,all,3597,18.24,0.7874,99.95,-99.95,1803,1794,81.4,43.2,17643,19.38,0.841,100.0,-100.0,8875,8768,0.0536,0.8211,100.0,51569,0.0199,0.0,True
M5,full_confluence,128,0.03,5,0.08,10,1.5,4.0,asian,161,16.15,0.6471,43.77,-43.77,81,80,97.4,62.6,697,20.09,0.8409,70.62,-68.5,349,348,0.1938,0.8122,100.0,25123,0.0287,29.38,True
M5,full_confluence,64,0.05,10,0.0,20,1.5,4.0,asian,183,19.13,0.8039,39.57,-30.61,88,95,95.0,48.3,908,20.04,0.8408,80.71,-77.84,459,449,0.0369,0.8161,100.0,18164,0.0247,19.29,True
M5,full_confluence,64,0.05,5,0.12,20,1.5,4.0,newyork,170,21.18,0.9827,23.99,-5.81,92,78,95.4,48.3,947,18.69,0.8408,81.56,-77.64,498,449,-0.1419,0.8701,100.0,15670,-0.0293,18.44,True
M5,full_confluence,64,0.08,5,0.12,20,1.0,3.0,london,176,24.43,0.8296,27.18,-24.42,95,81,95.6,43.2,1063,24.74,0.8408,85.24,-79.62,541,522,0.0112,0.8601,100.0,19493,-0.0193,14.76,True
M5,fft_cycle_only,64,0.03,5,0.08,10,1.5,3.0,all,2627,23.68,0.8101,99.06,-99.0,1330,1297,87.2,51.6,13084,24.49,0.8408,100.0,-100.0,6619,6465,0.0307,0.8267,100.0,72293,0.0141,0.0,True
M5,fft_cycle_only,64,0.05,5,0.08,10,1.5,3.0,all,2627,23.68,0.8101,99.06,-99.0,1330,1297,87.9,48.3,13084,24.49,0.8408,100.0,-100.0,6619,6465,0.0307,0.8267,100.0,72293,0.0141,0.0,True
M5,fft_cycle_only,64,0.08,5,0.08,10,1.5,3.0,all,2627,23.68,0.8101,99.06,-99.0,1330,1297,88.8,43.2,13084,24.49,0.8408,100.0,-100.0,6619,6465,0.0307,0.8267,100.0,72293,0.0141,0.0,True
M5,fft_cycle_only,128,0.03,3,0.0,20,1.5,4.0,asian,1416,19.92,0.8374,92.79,-90.81,693,723,71.7,62.6,6988,20.15,0.8408,100.0,-100.0,3443,3545,0.0034,0.8161,100.0,18164,0.0247,0.0,True
M5,fft_cycle_only,128,0.05,3,0.0,20,1.5,4.0,asian,1416,19.92,0.8374,92.79,-90.81,693,723,73.1,58.6,6988,20.15,0.8408,100.0,-100.0,3443,3545,0.0034,0.8161,100.0,18164,0.0247,0.0,True
M5,fft_cycle_only,128,0.08,3,0.0,20,1.5,4.0,asian,1416,19.92,0.8374,92.79,-90.81,693,723,75.5,52.1,6988,20.15,0.8408,100.0,-100.0,3443,3545,0.0034,0.8161,100.0,18164,0.0247,0.0,True
M5,full_confluence,64,0.08,5,0.0,20,1.5,4.0,newyork,423,20.09,0.9271,32.21,-29.39,218,205,88.3,43.2,2142,18.49,0.8406,97.94,-96.6,1106,1036,-0.0865,0.8701,100.0,15670,-0.0295,2.06,True
M5,full_confluence,64,0.05,10,0.0,10,1.5,2.0,all,786,29.26,0.7144,84.4,-83.84,401,385,94.8,48.3,4152,33.09,0.8405,99.56,-99.52,2170,1982,0.1261,0.8137,100.0,72293,0.0268,0.44,True
M5,full_confluence,64,0.03,5,0.12,10,1.5,4.0,all,729,19.07,0.829,72.66,-71.63,375,354,95.2,51.6,3979,19.28,0.8405,99.88,-99.84,2035,1944,0.0115,0.831,100.0,72293,0.0095,0.12,True
M5,full_confluence,128,0.05,5,0.08,10,1.5,2.0,asian,155,29.03,0.662,36.43,-35.57,79,76,97.5,58.6,682,34.31,0.8404,61.65,-58.96,342,340,0.1784,0.7911,100.0,25123,0.0493,38.35,True
M5,full_confluence,128,0.05,3,0.12,20,1.5,3.0,all,19,10.53,0.3013,12.72,-12.72,11,8,99.8,58.6,134,24.63,0.8403,24.29,-18.21,65,69,0.539,0.8162,100.0,51569,0.0241,75.71,True
M5,full_confluence,128,0.05,3,0.08,20,1.0,4.0,london,179,24.02,1.091,20.98,10.39,91,88,95.5,58.6,1036,19.59,0.8403,84.47,-81.72,526,510,-0.2507,0.8707,100.0,19493,-0.0304,15.53,True
M5,fft_cycle_only,64,0.03,3,0.0,10,1.0,2.0,london,2259,34.4,0.8945,88.98,-85.97,1113,1146,75.9,51.6,10858,33.42,0.8403,100.0,-100.0,5462,5396,-0.0542,0.8441,100.0,26794,-0.0038,0.0,True
M5,fft_cycle_only,64,0.05,3,0.0,10,1.0,2.0,london,2259,34.4,0.8945,88.98,-85.97,1113,1146,77.4,48.3,10858,33.42,0.8403,100.0,-100.0,5462,5396,-0.0542,0.8441,100.0,26794,-0.0038,0.0,True
M5,fft_cycle_only,64,0.08,3,0.0,10,1.0,2.0,london,2259,34.4,0.8945,88.98,-85.97,1113,1146,79.5,43.2,10858,33.42,0.8403,100.0,-100.0,5462,5396,-0.0542,0.8441,100.0,26794,-0.0038,0.0,True
M5,full_confluence,64,0.03,3,0.08,20,1.5,3.0,all,2349,23.46,0.7998,98.71,-98.68,1189,1160,78.5,51.6,11602,24.5,0.8403,100.0,-100.0,5876,5726,0.0405,0.8162,100.0,51569,0.0241,0.0,True
