tf,filter_mode,fft_n,delta,min_period,pwr_thresh,ema_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,trade_reduction_pct,regime_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,statistically_valid
M15,fft_cycle_only,128,0.03,10,0.08,20,1.5,4.0,newyork,5,40.0,2.6667,1.99,4.95,2,3,99.6,61.2,64,20.31,1.0196,12.51,-0.27,30,34,-1.6471,0.8558,99.94,5133,0.1638,87.43,True
M15,fft_cycle_only,128,0.05,10,0.08,20,1.5,4.0,newyork,5,40.0,2.6667,1.99,4.95,2,3,99.6,55.8,64,20.31,1.0196,12.51,-0.27,30,34,-1.6471,0.8558,99.94,5133,0.1638,87.43,True
M15,fft_cycle_only,128,0.08,10,0.08,20,1.5,4.0,newyork,5,40.0,2.6667,1.99,4.95,2,3,99.7,49.2,64,20.31,1.0196,12.51,-0.27,30,34,-1.6471,0.8558,99.94,5133,0.1638,87.43,True
M15,full_confluence,64,0.05,5,0.08,20,1.0,4.0,asian,131,23.66,1.24,12.68,23.47,65,66,89.8,45.4,704,20.31,1.0196,44.8,-2.92,363,341,-0.2204,1.0051,88.95,6185,0.0145,44.15,True
M15,full_confluence,128,0.03,10,0.0,10,1.5,4.0,all,272,25.74,1.3861,14.08,104.48,124,148,94.5,61.2,1363,20.18,1.0195,65.97,-5.69,661,702,-0.3666,0.958,100.0,23810,0.0615,34.03,True
M15,full_confluence,128,0.05,5,0.08,20,1.5,3.0,asian,22,13.64,0.4737,10.47,-9.72,10,12,98.0,55.8,138,25.36,1.0194,14.3,-0.06,74,64,0.5457,1.021,81.87,6185,-0.0016,67.57,True
M15,full_confluence,64,0.03,5,0.12,10,1.0,3.0,all,226,23.45,0.9191,25.77,-15.81,112,114,95.4,48.7,1246,25.36,1.0194,54.91,-0.62,625,621,0.1003,0.9882,99.88,23810,0.0312,44.97,True
M15,fft_cycle_only,128,0.03,3,0.08,20,1.5,4.0,asian,56,16.07,0.766,15.87,-11.25,27,29,96.4,61.2,326,20.25,1.0193,38.2,-1.44,160,166,0.2533,1.0252,87.45,6185,-0.0059,49.25,True
M15,fft_cycle_only,128,0.05,3,0.08,20,1.5,4.0,asian,56,16.07,0.766,15.87,-11.25,27,29,96.5,55.8,326,20.25,1.0193,38.2,-1.44,160,166,0.2533,1.0252,87.45,6185,-0.0059,49.25,True
M15,fft_cycle_only,128,0.08,3,0.08,20,1.5,4.0,asian,56,16.07,0.766,15.87,-11.25,27,29,96.8,49.2,326,20.25,1.0193,38.2,-1.44,160,166,0.2533,1.0252,87.45,6185,-0.0059,49.25,True
M15,fft_cycle_only,128,0.03,10,0.08,20,1.5,2.0,all,14,35.71,1.1111,3.0,0.86,7,7,99.6,61.2,157,33.76,1.0192,13.38,0.43,78,79,-0.0919,0.9732,99.69,16602,0.046,86.31,True
M15,fft_cycle_only,128,0.05,10,0.08,20,1.5,2.0,all,14,35.71,1.1111,3.0,0.86,7,7,99.6,55.8,157,33.76,1.0192,13.38,0.43,78,79,-0.0919,0.9732,99.69,16602,0.046,86.31,True
M15,fft_cycle_only,128,0.08,10,0.08,20,1.5,2.0,all,14,35.71,1.1111,3.0,0.86,7,7,99.7,49.2,157,33.76,1.0192,13.38,0.43,78,79,-0.0919,0.9732,99.69,16602,0.046,86.31,True
M15,full_confluence,128,0.08,5,0.08,20,1.0,2.0,london,35,20.0,0.5,14.15,-13.31,17,18,98.1,49.2,157,33.76,1.0192,19.29,0.43,79,78,0.5192,0.9816,88.14,5754,0.0376,68.85,True
M15,fft_cycle_only,64,0.03,10,0.08,20,1.5,4.0,asian,77,18.18,0.8889,20.07,-8.06,35,42,95.2,48.7,458,20.31,1.0192,32.23,-2.06,235,223,0.1303,1.0252,87.45,6185,-0.006,55.22,True
M15,fft_cycle_only,64,0.05,10,0.08,20,1.5,4.0,asian,77,18.18,0.8889,20.07,-8.06,35,42,95.5,45.4,458,20.31,1.0192,32.23,-2.06,235,223,0.1303,1.0252,87.45,6185,-0.006,55.22,True
M15,fft_cycle_only,64,0.08,10,0.08,20,1.5,4.0,asian,77,18.18,0.8889,20.07,-8.06,35,42,95.9,40.3,458,20.31,1.0192,32.23,-2.06,235,223,0.1303,1.0252,87.45,6185,-0.006,55.22,True
M15,full_confluence,128,0.05,5,0.0,10,1.0,3.0,all,689,23.22,0.9074,65.67,-44.41,333,356,86.0,55.8,3557,25.36,1.0192,72.9,-2.14,1762,1795,0.1118,0.9882,99.88,23810,0.031,26.98,True
M15,fft_cycle_only,128,0.03,10,0.0,20,1.0,2.0,asian,99,41.41,1.4138,7.73,25.73,46,53,94.7,61.2,474,33.76,1.0191,35.11,1.27,229,245,-0.3947,1.0119,76.51,6185,0.0072,41.4,True
M15,fft_cycle_only,128,0.05,10,0.0,20,1.0,2.0,asian,99,41.41,1.4138,7.73,25.73,46,53,95.3,55.8,474,33.76,1.0191,35.11,1.27,229,245,-0.3947,1.0119,76.51,6185,0.0072,41.4,True
M15,fft_cycle_only,128,0.08,10,0.0,20,1.0,2.0,asian,99,41.41,1.4138,7.73,25.73,46,53,95.9,49.2,474,33.76,1.0191,35.11,1.27,229,245,-0.3947,1.0119,76.51,6185,0.0072,41.4,True
M15,fft_cycle_only,64,0.03,5,0.12,10,1.5,2.0,london,112,31.25,0.9091,20.19,-7.76,52,60,95.4,48.7,558,33.69,1.019,24.47,1.44,275,283,0.1099,0.9784,92.22,8277,0.0406,67.75,True
M15,fft_cycle_only,64,0.05,5,0.12,10,1.5,2.0,london,112,31.25,0.9091,20.19,-7.76,52,60,95.5,45.4,558,33.69,1.019,24.47,1.44,275,283,0.1099,0.9784,92.22,8277,0.0406,67.75,True
M15,fft_cycle_only,64,0.08,5,0.12,10,1.5,2.0,london,112,31.25,0.9091,20.19,-7.76,52,60,95.6,40.3,558,33.69,1.019,24.47,1.44,275,283,0.1099,0.9784,92.22,8277,0.0406,67.75,True
M15,full_confluence,64,0.05,3,0.12,20,1.5,3.0,newyork,90,17.78,0.6486,26.55,-23.72,43,47,92.3,45.4,423,25.3,1.019,35.21,-0.31,212,211,0.3704,0.8609,99.88,5133,0.1581,64.67,True
M15,fft_cycle_only,128,0.03,5,0.0,10,1.0,2.0,all,1029,31.49,0.9191,61.82,-48.8,507,522,84.5,61.2,4963,33.75,1.0189,69.95,13.19,2474,2489,0.0998,0.9955,98.01,23810,0.0234,28.06,True
M15,fft_cycle_only,128,0.05,5,0.0,10,1.0,2.0,all,1029,31.49,0.9191,61.82,-48.8,507,522,86.0,55.8,4963,33.75,1.0189,69.95,13.19,2474,2489,0.0998,0.9955,98.01,23810,0.0234,28.06,True
M15,fft_cycle_only,128,0.08,5,0.0,10,1.0,2.0,all,1029,31.49,0.9191,61.82,-48.8,507,522,87.4,49.2,4963,33.75,1.0189,69.95,13.19,2474,2489,0.0998,0.9955,98.01,23810,0.0234,28.06,True
M15,full_confluence,128,0.05,3,0.0,20,1.5,3.0,asian,326,23.31,0.912,43.81,-23.36,167,159,75.9,55.8,1575,25.33,1.0187,70.66,-1.51,768,807,0.1067,1.021,81.87,6185,-0.0023,11.21,True
M15,fft_cycle_only,128,0.03,3,0.08,10,1.0,3.0,london,98,18.37,0.675,32.75,-23.81,47,51,96.3,61.2,509,25.34,1.0184,31.02,-0.6,250,259,0.3434,0.9817,93.32,8277,0.0367,62.3,True
M15,fft_cycle_only,128,0.05,3,0.08,10,1.0,3.0,london,98,18.37,0.675,32.75,-23.81,47,51,96.5,55.8,509,25.34,1.0184,31.02,-0.6,250,259,0.3434,0.9817,93.32,8277,0.0367,62.3,True
M15,fft_cycle_only,128,0.08,3,0.08,10,1.0,3.0,london,98,18.37,0.675,32.75,-23.81,47,51,96.7,49.2,509,25.34,1.0184,31.02,-0.6,250,259,0.3434,0.9817,93.32,8277,0.0367,62.3,True
M15,full_confluence,128,0.05,5,0.08,20,1.0,4.0,asian,22,9.09,0.4,13.13,-11.54,10,12,98.0,55.8,138,20.29,1.0182,22.29,-0.73,74,64,0.6182,1.0051,88.95,6185,0.0131,66.66,True
M15,full_confluence,64,0.05,3,0.08,10,1.0,4.0,newyork,348,17.82,0.8671,44.38,-35.77,167,181,80.3,45.4,1652,20.28,1.0182,61.6,-8.36,843,809,0.1511,0.9096,99.97,7977,0.1086,38.37,True
M15,full_confluence,64,0.03,10,0.08,20,1.0,4.0,all,167,22.75,1.1783,18.93,21.4,83,84,95.2,48.7,902,20.29,1.0181,37.66,-4.76,461,441,-0.1602,0.9571,100.0,16602,0.061,62.34,True
M15,full_confluence,64,0.03,3,0.0,20,1.5,4.0,asian,299,19.06,0.9421,36.48,-17.85,157,142,77.1,48.7,1407,20.26,1.0179,50.52,-7.55,707,700,0.0758,1.0252,87.45,6185,-0.0073,36.93,True
M15,full_confluence,128,0.03,5,0.08,20,1.5,4.0,asian,22,13.64,0.6316,10.47,-7.07,10,12,98.0,61.2,143,20.28,1.0175,19.66,-0.83,76,67,0.3859,1.0252,87.45,6185,-0.0077,67.79,True
M15,full_confluence,64,0.03,10,0.08,10,1.5,4.0,newyork,97,22.68,1.1733,13.3,11.53,45,52,95.1,48.7,429,20.28,1.0175,33.74,-2.47,217,212,-0.1558,0.8824,99.99,7977,0.1351,66.25,True
M15,fft_cycle_only,128,0.03,10,0.08,20,1.5,3.0,all,14,35.71,1.6667,2.97,5.9,7,7,99.6,61.2,157,24.84,1.0174,15.26,-0.3,78,79,-0.6493,0.9587,99.98,16602,0.0587,84.72,True
M15,fft_cycle_only,128,0.05,10,0.08,20,1.5,3.0,all,14,35.71,1.6667,2.97,5.9,7,7,99.6,55.8,157,24.84,1.0174,15.26,-0.3,78,79,-0.6493,0.9587,99.98,16602,0.0587,84.72,True
M15,fft_cycle_only,128,0.08,10,0.08,20,1.5,3.0,all,14,35.71,1.6667,2.97,5.9,7,7,99.7,49.2,157,24.84,1.0174,15.26,-0.3,78,79,-0.6493,0.9587,99.98,16602,0.0587,84.72,True
M15,full_confluence,64,0.05,10,0.08,20,1.0,3.0,all,158,26.58,1.0862,19.27,7.86,77,81,95.5,45.4,849,25.32,1.0174,35.59,-1.66,440,409,-0.0688,0.9663,99.93,16602,0.0511,64.34,True
M15,fft_cycle_only,64,0.03,10,0.08,10,1.5,4.0,newyork,147,23.81,1.25,16.71,28.03,73,74,95.1,48.7,656,20.27,1.0172,41.08,-3.92,336,320,-0.2328,0.8824,99.99,7977,0.1348,58.91,True
M15,fft_cycle_only,64,0.05,10,0.08,10,1.5,4.0,newyork,147,23.81,1.25,16.71,28.03,73,74,95.3,45.4,656,20.27,1.0172,41.08,-3.92,336,320,-0.2328,0.8824,99.99,7977,0.1348,58.91,True
M15,fft_cycle_only,64,0.08,10,0.08,10,1.5,4.0,newyork,147,23.81,1.25,16.71,28.03,73,74,95.7,40.3,656,20.27,1.0172,41.08,-3.92,336,320,-0.2328,0.8824,99.99,7977,0.1348,58.91,True
M15,full_confluence,64,0.03,5,0.12,10,1.5,4.0,all,226,20.8,1.0503,33.56,4.54,112,114,95.4,48.7,1246,20.14,1.0172,52.27,-7.25,625,621,-0.0331,0.958,100.0,23810,0.0592,47.73,True
M15,full_confluence,64,0.08,10,0.0,20,1.0,2.0,newyork,54,24.07,0.6341,14.33,-14.33,25,29,95.3,40.3,264,33.71,1.0171,25.13,0.36,137,127,0.383,0.8799,99.26,5133,0.1372,74.13,True
M15,full_confluence,64,0.08,3,0.08,10,1.0,4.0,newyork,315,17.78,0.8649,44.13,-33.41,150,165,82.0,40.3,1540,20.26,1.0171,57.11,-9.05,789,751,0.1522,0.9096,99.97,7977,0.1075,42.86,True
M15,fft_cycle_only,128,0.03,5,0.08,20,1.5,3.0,asian,24,16.67,0.6,11.36,-7.94,11,13,98.0,61.2,158,25.32,1.0169,13.54,-0.36,84,74,0.4169,1.021,81.87,6185,-0.0041,68.33,True
M15,fft_cycle_only,128,0.05,5,0.08,20,1.5,3.0,asian,24,16.67,0.6,11.36,-7.94,11,13,98.0,55.8,158,25.32,1.0169,13.54,-0.36,84,74,0.4169,1.021,81.87,6185,-0.0041,68.33,True
M15,fft_cycle_only,128,0.08,5,0.08,20,1.5,3.0,asian,24,16.67,0.6,11.36,-7.94,11,13,98.1,49.2,158,25.32,1.0169,13.54,-0.36,84,74,0.4169,1.021,81.87,6185,-0.0041,68.33,True
M15,fft_cycle_only,128,0.03,5,0.08,20,1.0,3.0,asian,24,16.67,0.6,13.99,-7.94,11,13,98.0,61.2,158,25.32,1.0169,22.36,-0.36,84,74,0.4169,1.0067,87.14,6185,0.0102,64.78,True
M15,fft_cycle_only,128,0.05,5,0.08,20,1.0,3.0,asian,24,16.67,0.6,13.99,-7.94,11,13,98.0,55.8,158,25.32,1.0169,22.36,-0.36,84,74,0.4169,1.0067,87.14,6185,0.0102,64.78,True
M15,fft_cycle_only,128,0.08,5,0.08,20,1.0,3.0,asian,24,16.67,0.6,13.99,-7.94,11,13,98.1,49.2,158,25.32,1.0169,22.36,-0.36,84,74,0.4169,1.0067,87.14,6185,0.0102,64.78,True
M15,full_confluence,128,0.08,10,0.0,20,1.5,2.0,london,41,43.9,1.5652,5.88,13.35,19,22,95.9,49.2,267,33.71,1.0169,27.28,0.33,128,139,-0.5483,0.9533,96.11,5754,0.0636,68.83,True
M15,full_confluence,128,0.03,10,0.0,20,1.0,3.0,london,51,27.45,1.1351,9.62,4.29,26,25,94.7,61.2,316,25.32,1.0169,31.26,-0.71,148,168,-0.1182,0.9653,95.57,5754,0.0516,64.31,True
M15,full_confluence,64,0.08,5,0.12,10,1.0,3.0,asian,78,26.92,1.1053,10.68,4.9,41,37,95.6,40.3,395,25.32,1.0169,43.04,-0.89,191,204,-0.0884,1.0319,88.16,8475,-0.015,45.12,True
M15,full_confluence,64,0.03,10,0.0,10,1.0,3.0,all,292,23.29,0.9107,35.86,-21.44,135,157,94.1,48.7,1501,25.32,1.0169,58.59,-3.35,765,736,0.1062,0.9882,99.88,23810,0.0287,41.29,True
M15,full_confluence,64,0.08,5,0.12,10,1.5,2.0,london,89,34.83,1.069,9.94,3.14,38,51,95.6,40.3,452,33.63,1.0167,28.57,0.5,223,229,-0.0523,0.9784,92.22,8277,0.0383,63.65,True
M15,fft_cycle_only,64,0.03,3,0.0,20,1.5,2.0,asian,516,34.11,1.0353,30.0,7.05,259,257,77.1,48.7,2457,33.7,1.0166,58.69,2.49,1244,1213,-0.0187,1.0208,73.32,6185,-0.0042,14.63,True
M15,fft_cycle_only,64,0.05,3,0.0,20,1.5,2.0,asian,516,34.11,1.0353,30.0,7.05,259,257,78.5,45.4,2457,33.7,1.0166,58.69,2.49,1244,1213,-0.0187,1.0208,73.32,6185,-0.0042,14.63,True
M15,fft_cycle_only,64,0.08,3,0.0,20,1.5,2.0,asian,516,34.11,1.0353,30.0,7.05,259,257,80.7,40.3,2457,33.7,1.0166,58.69,2.49,1244,1213,-0.0187,1.0208,73.32,6185,-0.0042,14.63,True
M15,full_confluence,64,0.05,3,0.08,20,1.5,2.0,all,666,32.43,0.96,42.01,-21.75,337,329,81.0,45.4,3387,33.69,1.0165,62.87,3.23,1700,1687,0.0565,0.9732,99.69,16602,0.0433,36.82,True
M15,full_confluence,128,0.03,5,0.0,20,1.0,4.0,london,167,14.37,0.6713,39.1,-39.1,83,84,85.8,61.2,847,20.19,1.0163,40.3,-5.55,423,424,0.345,0.9471,98.97,5754,0.0692,58.67,True
M15,fft_cycle_only,64,0.03,5,0.12,10,1.0,2.0,london,112,28.57,0.8,21.88,-15.66,52,60,95.4,48.7,558,33.69,1.0162,29.2,0.43,275,283,0.2162,0.9951,78.41,8277,0.0211,49.21,True
M15,fft_cycle_only,64,0.05,5,0.12,10,1.0,2.0,london,112,28.57,0.8,21.88,-15.66,52,60,95.5,45.4,558,33.69,1.0162,29.2,0.43,275,283,0.2162,0.9951,78.41,8277,0.0211,49.21,True
M15,fft_cycle_only,64,0.08,5,0.12,10,1.0,2.0,london,112,28.57,0.8,21.88,-15.66,52,60,95.6,40.3,558,33.69,1.0162,29.2,0.43,275,283,0.2162,0.9951,78.41,8277,0.0211,49.21,True
M15,fft_cycle_only,128,0.03,10,0.0,20,1.0,3.0,all,267,27.72,1.1503,17.38,28.1,120,147,94.7,61.2,1340,25.3,1.016,46.38,-3.92,652,688,-0.1343,0.9663,99.93,16602,0.0497,53.55,True
M15,fft_cycle_only,128,0.05,10,0.0,20,1.0,3.0,all,267,27.72,1.1503,17.38,28.1,120,147,95.3,55.8,1340,25.3,1.016,46.38,-3.92,652,688,-0.1343,0.9663,99.93,16602,0.0497,53.55,True
M15,fft_cycle_only,128,0.08,10,0.0,20,1.0,3.0,all,267,27.72,1.1503,17.38,28.1,120,147,95.9,49.2,1340,25.3,1.016,46.38,-3.92,652,688,-0.1343,0.9663,99.93,16602,0.0497,53.55,True
M15,full_confluence,64,0.03,5,0.0,10,1.0,2.0,all,651,29.8,0.849,57.42,-52.82,316,335,86.7,48.7,3399,33.69,1.016,67.09,2.08,1723,1676,0.167,0.9955,98.01,23810,0.0205,30.92,True
M15,fft_cycle_only,128,0.03,5,0.08,20,1.5,4.0,asian,24,16.67,0.8,11.36,-4.32,11,13,98.0,61.2,158,20.25,1.0159,21.26,-1.12,84,74,0.2159,1.0252,87.45,6185,-0.0093,66.19,True
M15,fft_cycle_only,128,0.05,5,0.08,20,1.5,4.0,asian,24,16.67,0.8,11.36,-4.32,11,13,98.0,55.8,158,20.25,1.0159,21.26,-1.12,84,74,0.2159,1.0252,87.45,6185,-0.0093,66.19,True
M15,fft_cycle_only,128,0.08,5,0.08,20,1.5,4.0,asian,24,16.67,0.8,11.36,-4.32,11,13,98.1,49.2,158,20.25,1.0159,21.26,-1.12,84,74,0.2159,1.0252,87.45,6185,-0.0093,66.19,True
M15,full_confluence,64,0.08,10,0.12,10,1.5,2.0,london,44,31.82,0.9333,6.93,-2.4,15,29,98.3,40.3,191,33.51,1.0159,21.85,0.1,92,99,0.0826,0.9784,92.22,8277,0.0375,70.37,True
M15,full_confluence,64,0.08,5,0.12,10,1.0,4.0,asian,78,21.79,1.1148,15.87,5.51,41,37,95.6,40.3,395,20.25,1.0159,47.41,-2.78,191,204,-0.0989,1.0215,93.35,8475,-0.0056,45.94,True
M15,fft_cycle_only,64,0.03,3,0.12,20,1.0,2.0,asian,135,36.3,1.1395,14.93,11.18,74,61,92.1,48.7,763,33.68,1.0158,39.1,0.38,377,386,-0.1237,1.0119,76.51,6185,0.0039,37.41,True
M15,fft_cycle_only,64,0.05,3,0.12,20,1.0,2.0,asian,135,36.3,1.1395,14.93,11.18,74,61,92.3,45.4,763,33.68,1.0158,39.1,0.38,377,386,-0.1237,1.0119,76.51,6185,0.0039,37.41,True
M15,fft_cycle_only,64,0.08,3,0.12,20,1.0,2.0,asian,135,36.3,1.1395,14.93,11.18,74,61,92.7,40.3,763,33.68,1.0158,39.1,0.38,377,386,-0.1237,1.0119,76.51,6185,0.0039,37.41,True
M15,full_confluence,128,0.08,5,0.0,20,1.5,2.0,asian,148,31.76,0.9307,21.9,-8.09,72,76,88.0,49.2,861,33.68,1.0158,48.63,0.4,418,443,0.0851,1.0208,73.32,6185,-0.005,24.69,True
M15,fft_cycle_only,64,0.03,10,0.0,20,1.5,4.0,asian,98,20.41,1.0256,15.79,0.05,47,51,94.3,48.7,558,20.25,1.0157,31.51,-3.97,287,271,-0.0099,1.0252,87.45,6185,-0.0095,55.94,True
M15,fft_cycle_only,64,0.05,10,0.0,20,1.5,4.0,asian,98,20.41,1.0256,15.79,0.05,47,51,94.6,45.4,558,20.25,1.0157,31.51,-3.97,287,271,-0.0099,1.0252,87.45,6185,-0.0095,55.94,True
M15,fft_cycle_only,64,0.08,10,0.0,20,1.5,4.0,asian,98,20.41,1.0256,15.79,0.05,47,51,95.3,40.3,558,20.25,1.0157,31.51,-3.97,287,271,-0.0099,1.0252,87.45,6185,-0.0095,55.94,True
M15,full_confluence,128,0.05,5,0.0,20,1.0,4.0,london,155,14.84,0.697,34.59,-34.59,77,78,87.0,55.8,808,20.17,1.0156,39.57,-5.76,407,401,0.3186,0.9471,98.97,5754,0.0685,59.4,True
M15,full_confluence,64,0.03,3,0.0,10,1.0,2.0,asian,378,32.01,0.9416,30.24,-17.04,196,182,76.7,48.7,1951,33.68,1.0155,53.27,0.52,967,984,0.0739,1.0268,79.36,8475,-0.0113,26.09,True
M15,full_confluence,64,0.03,10,0.12,10,1.5,2.0,asian,20,40.0,1.3333,5.85,3.85,10,10,98.1,48.7,196,33.67,1.0154,15.28,0.04,96,100,-0.3179,1.0262,73.52,8475,-0.0108,58.24,True
M15,fft_cycle_only,128,0.03,3,0.08,20,1.0,4.0,asian,56,14.29,0.6667,18.61,-15.52,27,29,96.4,61.2,326,20.25,1.0154,33.95,-2.42,160,166,0.3487,1.0051,88.95,6185,0.0103,55.0,True
M15,fft_cycle_only,128,0.05,3,0.08,20,1.0,4.0,asian,56,14.29,0.6667,18.61,-15.52,27,29,96.5,55.8,326,20.25,1.0154,33.95,-2.42,160,166,0.3487,1.0051,88.95,6185,0.0103,55.0,True
M15,fft_cycle_only,128,0.08,3,0.08,20,1.0,4.0,asian,56,14.29,0.6667,18.61,-15.52,27,29,96.8,49.2,326,20.25,1.0154,33.95,-2.42,160,166,0.3487,1.0051,88.95,6185,0.0103,55.0,True
M15,full_confluence,64,0.08,3,0.0,20,1.5,2.0,asian,244,31.15,0.9048,30.92,-16.76,129,115,80.7,40.3,1182,33.67,1.0153,38.59,0.2,589,593,0.1105,1.0208,73.32,6185,-0.0055,34.73,True
M15,full_confluence,128,0.05,10,0.08,10,1.5,2.0,all,18,33.33,1.0,5.85,-0.18,8,10,99.6,55.8,199,33.67,1.0152,20.17,0.01,94,105,0.0152,0.9831,99.82,23810,0.0321,79.65,True
M15,fft_cycle_only,64,0.03,3,0.08,10,1.0,2.0,all,1579,32.68,0.9708,60.21,-37.21,778,801,79.4,48.7,7948,33.67,1.0152,80.79,0.65,3983,3965,0.0444,0.9955,98.01,23810,0.0197,17.22,True
M15,fft_cycle_only,64,0.05,3,0.08,10,1.0,2.0,all,1579,32.68,0.9708,60.21,-37.21,778,801,80.3,45.4,7948,33.67,1.0152,80.79,0.65,3983,3965,0.0444,0.9955,98.01,23810,0.0197,17.22,True
M15,fft_cycle_only,64,0.08,3,0.08,10,1.0,2.0,all,1579,32.68,0.9708,60.21,-37.21,778,801,82.0,40.3,7948,33.67,1.0152,80.79,0.65,3983,3965,0.0444,0.9955,98.01,23810,0.0197,17.22,True
M15,full_confluence,64,0.03,10,0.0,10,1.5,2.0,asian,70,40.0,1.3333,10.79,14.15,32,38,94.1,48.7,499,33.67,1.0151,32.01,0.02,258,241,-0.3182,1.0262,73.52,8475,-0.0111,41.51,True
M15,full_confluence,64,0.05,3,0.0,10,1.0,2.0,all,1088,29.87,0.8519,72.76,-70.85,533,555,77.9,45.4,5445,33.66,1.015,72.59,-0.36,2743,2702,0.1631,0.9955,98.01,23810,0.0195,25.42,True
M15,fft_cycle_only,128,0.03,10,0.0,20,1.5,2.0,all,267,36.7,1.1598,15.34,27.4,120,147,94.7,61.2,1340,33.66,1.0146,46.13,-0.38,652,688,-0.1452,0.9732,99.69,16602,0.0414,53.56,True
M15,fft_cycle_only,128,0.05,10,0.0,20,1.5,2.0,all,267,36.7,1.1598,15.34,27.4,120,147,95.3,55.8,1340,33.66,1.0146,46.13,-0.38,652,688,-0.1452,0.9732,99.69,16602,0.0414,53.56,True
M15,fft_cycle_only,128,0.08,10,0.0,20,1.5,2.0,all,267,36.7,1.1598,15.34,27.4,120,147,95.9,49.2,1340,33.66,1.0146,46.13,-0.38,652,688,-0.1452,0.9732,99.69,16602,0.0414,53.56,True
M15,full_confluence,64,0.05,10,0.08,10,1.0,3.0,london,104,25.96,1.0519,11.41,2.45,48,56,95.3,45.4,463,25.27,1.0145,36.08,-1.89,220,243,-0.0374,0.9817,93.32,8277,0.0328,57.24,True
M15,full_confluence,64,0.03,10,0.08,20,1.0,4.0,newyork,61,18.03,0.88,15.02,-6.86,32,29,95.2,48.7,262,20.23,1.0144,37.33,-2.16,131,131,0.1344,0.843,99.97,5133,0.1714,62.64,True
M15,full_confluence,64,0.03,5,0.08,10,1.0,2.0,newyork,206,26.7,0.7285,37.65,-34.85,100,106,88.7,48.7,1046,33.65,1.0144,43.28,-0.44,534,512,0.2859,0.9108,99.74,7977,0.1036,56.46,True
M15,full_confluence,128,0.05,3,0.0,10,1.0,4.0,all,1250,18.64,0.9164,81.7,-66.13,610,640,74.6,55.8,6267,20.22,1.0144,77.41,-40.48,3107,3160,0.098,0.984,99.99,23810,0.0304,22.58,True
M15,fft_cycle_only,128,0.03,3,0.0,10,1.0,3.0,all,1888,24.84,0.9915,77.2,-32.86,932,956,72.2,61.2,9358,25.26,1.0143,88.31,-32.63,4631,4727,0.0228,0.9882,99.88,23810,0.0261,11.57,True
M15,fft_cycle_only,128,0.05,3,0.0,10,1.0,3.0,all,1888,24.84,0.9915,77.2,-32.86,932,956,74.6,55.8,9358,25.26,1.0143,88.31,-32.63,4631,4727,0.0228,0.9882,99.88,23810,0.0261,11.57,True
M15,fft_cycle_only,128,0.08,3,0.0,10,1.0,3.0,all,1888,24.84,0.9915,77.2,-32.86,932,956,77.2,49.2,9358,25.26,1.0143,88.31,-32.63,4631,4727,0.0228,0.9882,99.88,23810,0.0261,11.57,True
M15,fft_cycle_only,64,0.03,3,0.08,10,1.0,3.0,all,1579,24.26,0.9607,65.24,-50.3,778,801,79.4,48.7,7948,25.26,1.0143,90.28,-28.46,3983,3965,0.0536,0.9882,99.88,23810,0.0261,9.6,True
M15,fft_cycle_only,64,0.05,3,0.08,10,1.0,3.0,all,1579,24.26,0.9607,65.24,-50.3,778,801,80.3,45.4,7948,25.26,1.0143,90.28,-28.46,3983,3965,0.0536,0.9882,99.88,23810,0.0261,9.6,True
M15,fft_cycle_only,64,0.08,3,0.08,10,1.0,3.0,all,1579,24.26,0.9607,65.24,-50.3,778,801,82.0,40.3,7948,25.26,1.0143,90.28,-28.46,3983,3965,0.0536,0.9882,99.88,23810,0.0261,9.6,True
M15,full_confluence,64,0.03,3,0.08,20,1.0,2.0,asian,267,33.33,1.0,22.7,-2.62,140,127,79.9,48.7,1290,33.64,1.014,52.26,-0.87,647,643,0.014,1.0119,76.51,6185,0.0021,24.25,True
M15,fft_cycle_only,128,0.03,5,0.08,10,1.0,2.0,asian,32,31.25,0.9091,10.52,-2.28,15,17,97.8,61.2,217,33.64,1.0139,14.1,-0.17,105,112,0.1048,1.0268,79.36,8475,-0.0129,65.26,True
M15,fft_cycle_only,128,0.05,5,0.08,10,1.0,2.0,asian,32,31.25,0.9091,10.52,-2.28,15,17,97.9,55.8,217,33.64,1.0139,14.1,-0.17,105,112,0.1048,1.0268,79.36,8475,-0.0129,65.26,True
M15,fft_cycle_only,128,0.08,5,0.08,10,1.0,2.0,asian,32,31.25,0.9091,10.52,-2.28,15,17,98.0,49.2,217,33.64,1.0139,14.1,-0.17,105,112,0.1048,1.0268,79.36,8475,-0.0129,65.26,True
M15,full_confluence,64,0.03,3,0.12,10,1.0,3.0,newyork,147,23.13,0.9027,20.26,-12.25,67,80,91.5,48.7,685,25.26,1.0137,40.11,-3.16,348,337,0.111,0.8953,99.97,7977,0.1184,59.86,True
M15,full_confluence,64,0.03,3,0.08,10,1.0,4.0,newyork,365,17.53,0.8505,47.74,-40.25,175,190,79.4,48.7,1737,20.21,1.0137,62.43,-14.21,883,854,0.1632,0.9096,99.97,7977,0.1041,37.54,True
