tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,64,0.1,0.2,10,1.5,3.0,all,711,25.46,0.9628,30.1,-26.94,3976,24.37,0.9014,98.06,-97.55,4687,2349,2338,20.918561979944528
M15,64,0.1,0.2,5,1.0,4.0,london,1115,18.83,0.8529,82.45,-80.49,5450,19.8,0.9008,99.78,-99.68,6565,3279,3286,8.784920030464583
M15,128,0.05,0.2,10,1.0,2.0,london,236,35.17,0.975,20.84,-6.33,1123,33.39,0.9007,68.27,-59.68,1359,690,669,3.5173657100809423
M15,128,0.05,0.3,5,1.5,2.0,all,3257,32.67,0.8987,93.88,-92.99,16230,32.9,0.9005,100.0,-100.0,19487,9743,9744,15.183850772309745
M15,64,0.05,0.3,10,1.0,2.0,newyork,343,35.28,1.0003,26.7,-3.38,1724,33.06,0.9004,81.84,-75.16,2067,1040,1027,11.91528785679729
M15,64,0.1,0.2,5,1.0,2.0,london,1115,32.02,0.8503,75.39,-73.38,5450,33.49,0.9003,98.89,-98.81,6565,3279,3286,3.449047981721249
M15,128,0.05,0.2,5,1.5,3.0,asian,868,24.65,0.8959,65.77,-57.56,4583,24.9,0.9002,98.95,-98.75,5451,2750,2701,10.768152632544487
M15,64,0.05,0.3,10,1.5,4.0,newyork,343,23.03,1.1868,24.15,53.37,1724,18.27,0.9001,87.89,-82.8,2067,1040,1027,42.3803580067731
M15,128,0.1,0.3,10,1.0,2.0,all,673,31.35,0.8108,66.89,-63.6,3391,33.8,0.9001,94.73,-93.77,4064,2041,2023,7.550319881889764
M15,128,0.05,0.2,5,1.5,2.0,newyork,926,32.07,0.8954,56.02,-53.78,4431,32.34,0.9001,97.5,-97.13,5357,2691,2666,26.311144297181254
M15,256,0.1,0.3,10,1.5,3.0,all,595,25.21,0.9416,36.72,-30.41,3094,24.4,0.8999,95.64,-94.64,3689,1839,1850,20.599999999999998
M15,128,0.05,0.2,5,1.5,2.0,all,2674,32.31,0.8845,92.57,-91.47,13507,32.89,0.8999,100.0,-100.0,16181,8100,8081,15.348729991965886
M15,64,0.1,0.2,10,1.0,2.0,all,711,31.22,0.8102,67.83,-65.67,3976,33.78,0.8992,96.95,-96.24,4687,2349,2338,7.49101770855558
M15,64,0.05,0.2,5,1.0,2.0,london,1125,32.71,0.8771,69.54,-66.96,5453,33.45,0.8992,98.96,-98.87,6578,3283,3295,3.44869261173609
M15,64,0.05,0.3,5,1.5,4.0,all,3364,20.1,0.9529,88.71,-86.36,16739,19.12,0.8992,100.0,-100.0,20103,10066,10037,24.98366910411381
M15,64,0.05,0.2,5,1.5,3.0,all,2893,25.86,0.9757,70.1,-62.81,14441,24.34,0.8989,100.0,-100.0,17334,8659,8675,20.633517941617633
M15,64,0.05,0.3,10,1.0,3.0,newyork,343,25.36,0.9449,29.61,-18.19,1724,24.54,0.8987,87.75,-80.88,2067,1040,1027,17.698258345428158
M15,64,0.1,0.2,5,1.0,2.0,newyork,986,32.35,0.8779,63.34,-61.67,4860,33.0,0.8986,98.31,-98.15,5846,2919,2927,12.218063633253507
M15,128,0.05,0.3,5,1.5,2.0,newyork,1137,31.84,0.8851,66.5,-64.44,5293,32.27,0.8984,98.86,-98.65,6430,3215,3215,26.13597200622084
M15,128,0.05,0.2,5,1.5,4.0,newyork,926,18.9,0.9422,60.28,-46.07,4431,18.35,0.8984,99.16,-98.98,5357,2691,2666,42.52843009146911
M15,128,0.1,0.2,5,1.5,4.0,all,2663,19.41,0.9227,93.61,-89.42,13496,19.13,0.8984,100.0,-100.0,16159,8087,8072,25.11535986137756
M15,64,0.05,0.2,10,1.0,3.0,all,848,23.94,0.8543,73.54,-67.86,4546,25.08,0.8983,99.27,-98.82,5394,2700,2694,10.635817575083427
M15,64,0.05,0.2,5,1.5,4.0,all,2893,20.64,0.9847,68.05,-61.37,14441,19.07,0.8982,100.0,-100.0,17334,8659,8675,25.18358716972424
M15,64,0.05,0.3,5,1.5,3.0,all,3364,25.21,0.942,89.69,-87.0,16739,24.34,0.8981,100.0,-100.0,20103,10066,10037,20.46693528329105
M15,128,0.05,0.3,10,1.0,4.0,newyork,292,21.23,1.002,23.98,-5.36,1340,19.4,0.8979,80.08,-76.01,1632,824,808,20.977941176470587
M15,128,0.1,0.2,5,1.0,4.0,all,2663,18.89,0.8477,98.76,-98.26,13496,19.96,0.8979,100.0,-100.0,16159,8087,8072,13.065919920787179
M15,128,0.05,0.2,5,1.0,3.0,newyork,926,23.87,0.8754,73.22,-65.37,4431,24.49,0.8978,98.9,-98.62,5357,2691,2666,17.938286354302782
M15,64,0.05,0.2,10,1.5,2.0,asian,247,32.79,0.8824,23.07,-20.75,1480,33.38,0.8976,71.73,-70.88,1727,863,864,8.643022582513028
M15,128,0.05,0.2,5,1.0,4.0,all,2674,18.92,0.8495,98.71,-98.21,13507,19.95,0.8975,100.0,-100.0,16181,8100,8081,13.099153327977257
M15,64,0.1,0.2,10,1.0,4.0,asian,212,16.04,0.6763,50.25,-48.89,1293,20.42,0.8974,78.83,-76.13,1505,750,755,7.157740863787376
M15,256,0.05,0.3,10,1.0,4.0,all,679,19.29,0.8656,66.49,-60.39,3465,19.97,0.8973,97.81,-97.72,4144,2059,2085,12.901689189189188
M15,128,0.1,0.3,10,1.0,4.0,newyork,252,19.84,0.922,27.86,-19.44,1172,19.45,0.8971,76.56,-71.58,1424,720,704,21.586797752808987
M15,64,0.05,0.2,5,1.0,4.0,asian,936,18.8,0.8156,86.52,-82.22,4817,20.49,0.8971,99.64,-99.53,5753,2880,2873,7.134920910829133
M15,64,0.05,0.2,5,1.5,2.0,newyork,972,32.92,0.9265,48.37,-44.79,4799,32.24,0.897,98.42,-98.08,5771,2881,2890,26.521070871599377
M15,64,0.1,0.2,10,1.0,3.0,all,711,22.5,0.7879,76.05,-74.32,3976,25.05,0.897,98.49,-98.02,4687,2349,2338,10.706187326648177
M15,256,0.05,0.3,5,1.5,3.0,asian,1054,25.62,0.9446,70.19,-46.36,5152,24.84,0.8969,99.48,-99.37,6206,3092,3114,10.801901385755718
M15,64,0.1,0.2,10,1.0,2.0,newyork,259,32.82,0.8952,23.88,-19.64,1349,32.99,0.8967,73.34,-67.57,1608,811,797,11.925497512437811
M15,64,0.05,0.2,10,1.0,4.0,newyork,315,20.32,0.9495,30.29,-17.87,1508,19.36,0.8964,83.33,-80.33,1823,918,905,21.966538672517828
M15,128,0.1,0.2,5,1.5,3.0,newyork,915,23.83,0.9071,60.3,-55.04,4400,23.8,0.8963,98.71,-98.56,5315,2667,2648,35.4549388523048
M15,128,0.05,0.3,5,1.5,3.0,newyork,1137,23.48,0.8923,69.58,-67.64,5293,23.69,0.896,99.47,-99.39,6430,3215,3215,35.0006065318818
M15,128,0.1,0.2,10,1.5,2.0,newyork,196,33.67,0.9586,18.56,-7.28,948,32.28,0.8959,61.57,-54.6,1144,585,559,26.68006993006993
M15,256,0.05,0.2,10,1.5,3.0,london,229,25.33,0.9573,28.15,-10.46,1097,24.16,0.8956,70.3,-65.72,1326,659,667,16.148190045248867
M15,128,0.05,0.2,5,1.5,4.0,all,2674,19.6,0.933,91.65,-86.78,13507,19.09,0.8953,100.0,-100.0,16181,8100,8081,25.06525554662876
M15,64,0.1,0.2,5,1.0,3.0,newyork,986,22.72,0.8176,81.72,-80.01,4860,24.42,0.8951,99.33,-99.18,5846,2919,2927,18.068662333219294
M15,256,0.05,0.3,5,1.5,4.0,asian,1054,21.35,0.9984,53.86,-20.64,5152,19.72,0.8949,99.7,-99.66,6206,3092,3114,12.93586851434096
M15,128,0.1,0.2,5,1.0,2.0,newyork,915,33.01,0.9094,57.06,-49.11,4400,32.91,0.8947,97.88,-97.62,5315,2667,2648,12.520507996237065
M15,128,0.1,0.3,5,1.0,2.0,newyork,1146,32.46,0.8861,70.68,-64.74,5293,32.89,0.8945,99.01,-98.89,6439,3219,3220,12.48898897344308
M15,64,0.05,0.3,10,1.0,3.0,all,989,24.37,0.8721,75.18,-69.18,5274,25.01,0.8945,99.74,-99.51,6263,3136,3127,10.626329235190802
M15,64,0.1,0.3,5,1.5,2.0,asian,1148,32.32,0.8601,73.84,-72.08,5751,33.37,0.8941,99.42,-99.29,6899,3466,3433,8.266719814465866
M15,64,0.1,0.3,10,1.0,3.0,all,834,23.02,0.8092,78.3,-76.31,4667,25.01,0.8941,99.43,-99.11,5501,2765,2736,10.7
M15,128,0.1,0.3,5,1.5,3.0,newyork,1146,23.47,0.8897,71.0,-68.7,5293,23.65,0.8938,99.51,-99.45,6439,3219,3220,35.23137133095201
M15,128,0.1,0.3,5,1.0,3.0,newyork,1146,22.77,0.8234,87.1,-83.64,5293,24.39,0.8936,99.58,-99.5,6439,3219,3220,17.888988973443084
M15,64,0.1,0.2,5,1.5,4.0,all,2914,20.49,0.9765,70.66,-68.47,14563,19.01,0.8934,100.0,-100.0,17477,8726,8751,25.066733421067685
M15,64,0.1,0.3,5,1.5,4.0,all,3424,19.68,0.9293,93.78,-93.31,17039,19.03,0.8931,100.0,-100.0,20463,10246,10217,24.86693055759175
M15,64,0.1,0.3,5,1.0,3.0,newyork,1142,23.2,0.8401,82.16,-80.75,5631,24.38,0.8929,99.73,-99.65,6773,3381,3392,17.86744426398937
M15,64,0.05,0.2,10,1.0,4.0,asian,247,18.62,0.8096,41.32,-37.42,1480,20.34,0.8926,83.37,-81.81,1727,863,864,7.285813549507817
M15,64,0.05,0.3,5,1.5,2.0,newyork,1104,32.97,0.9285,51.61,-48.26,5517,32.14,0.8925,99.3,-99.11,6621,3305,3316,26.216764839148166
M15,256,0.1,0.3,5,1.5,3.0,asian,1097,25.16,0.9219,73.16,-57.21,5277,24.75,0.8925,99.58,-99.54,6374,3173,3201,10.88605271415124
M15,64,0.1,0.2,5,1.5,3.0,all,2914,25.43,0.9558,79.92,-76.53,14563,24.21,0.8925,100.0,-100.0,17477,8726,8751,20.550060078960918
M15,128,0.05,0.2,5,1.5,3.0,newyork,926,23.87,0.9114,59.28,-54.02,4431,23.7,0.892,98.95,-98.8,5357,2691,2666,35.15928691431771
M15,64,0.1,0.3,5,1.5,3.0,all,3424,24.47,0.9072,95.87,-95.17,17039,24.22,0.892,100.0,-100.0,20463,10246,10217,20.466930557591752
M15,64,0.1,0.3,10,1.0,3.0,asian,268,21.64,0.725,51.53,-48.99,1544,25.58,0.8918,83.24,-80.18,1812,914,898,6.211258278145695
M15,64,0.05,0.3,10,1.0,4.0,asian,310,18.71,0.8122,50.32,-44.07,1725,20.35,0.8918,89.42,-86.49,2035,1024,1011,7.3
M15,64,0.05,0.3,5,1.0,4.0,newyork,1104,20.11,0.9374,64.61,-55.18,5517,19.32,0.8918,99.82,-99.79,6621,3305,3316,22.133393747168103
M15,128,0.05,0.2,5,1.0,2.0,newyork,926,33.26,0.9192,56.93,-46.15,4431,32.84,0.8917,98.16,-97.9,5357,2691,2666,12.521000560014933
M15,128,0.05,0.3,5,1.0,3.0,newyork,1137,23.04,0.8356,85.34,-81.37,5293,24.35,0.8915,99.64,-99.54,6430,3215,3215,17.823779160186625
M15,64,0.1,0.3,10,1.0,2.0,asian,268,30.6,0.7576,45.83,-40.68,1544,34.46,0.8913,78.41,-74.89,1812,914,898,4.626048565121413
M15,128,0.1,0.3,10,1.5,4.0,asian,192,21.88,1.0212,15.05,-0.6,1133,19.59,0.8913,83.36,-72.26,1325,663,662,13.082641509433962
M15,64,0.05,0.3,5,1.5,2.0,all,3364,33.5,0.9301,88.16,-86.25,16739,32.68,0.8913,100.0,-100.0,20103,10066,10037,15.233467641645523
M15,128,0.1,0.3,5,1.0,4.0,all,3300,18.58,0.8303,99.71,-99.61,16372,19.83,0.8911,100.0,-100.0,19672,9835,9837,12.967100447336316
M15,64,0.05,0.3,10,1.5,3.0,newyork,343,29.74,1.2066,16.21,58.43,1724,23.61,0.8908,88.56,-82.36,2067,1040,1027,35.481664247701985
M15,256,0.05,0.2,10,1.5,4.0,all,591,21.66,1.0383,28.45,6.58,2892,18.98,0.8907,97.11,-96.08,3483,1731,1752,25.475796726959516
M15,128,0.05,0.3,5,1.0,4.0,all,3257,18.79,0.8419,99.56,-99.4,16230,19.82,0.8907,100.0,-100.0,19487,9743,9744,13.00028223944168
M15,128,0.05,0.3,5,1.0,2.0,newyork,1137,32.98,0.9068,66.57,-57.78,5293,32.8,0.8906,99.16,-99.05,6430,3215,3215,12.406096423017107
M15,128,0.1,0.3,10,1.0,3.0,newyork,252,21.83,0.7762,43.35,-39.43,1172,24.32,0.8905,72.79,-69.98,1424,720,704,17.175280898876405
M15,64,0.05,0.3,10,1.0,4.0,london,346,19.65,0.9047,42.2,-29.46,2019,19.61,0.8901,92.86,-90.09,2365,1187,1178,9.063340380549683
M15,128,0.1,0.3,10,1.0,2.0,asian,192,32.29,0.8078,27.91,-25.75,1133,34.33,0.89,67.78,-64.08,1325,663,662,4.513056603773585
M15,64,0.05,0.2,5,1.5,2.0,all,2893,33.56,0.9338,83.05,-80.4,14441,32.64,0.8896,100.0,-100.0,17334,8659,8675,15.416828198915429
M15,256,0.1,0.3,10,1.5,3.0,london,233,24.46,0.9137,28.56,-17.54,1207,24.03,0.8892,73.08,-71.09,1440,725,715,16.02652777777778
M15,64,0.1,0.3,10,1.0,3.0,newyork,283,23.67,0.8615,38.74,-30.07,1553,24.34,0.8892,84.64,-80.0,1836,926,910,17.684967320261435
M15,128,0.1,0.2,5,1.0,3.0,all,2663,24.22,0.8669,97.85,-96.25,13496,24.92,0.8892,100.0,-100.0,16159,8087,8072,10.482399900983973
M15,64,0.05,0.2,10,1.0,4.0,all,848,19.22,0.8669,74.41,-68.17,4546,19.73,0.8889,99.53,-99.49,5394,2700,2694,13.220096403411198
M15,128,0.05,0.2,5,1.0,3.0,all,2674,24.23,0.8673,97.85,-96.27,13507,24.9,0.8883,100.0,-100.0,16181,8100,8081,10.599153327977257
M15,128,0.1,0.2,5,1.5,2.0,asian,869,33.37,0.9036,54.25,-49.58,4566,33.2,0.8881,98.52,-98.39,5435,2731,2704,8.4
M15,128,0.05,0.3,5,1.5,2.0,asian,1057,33.49,0.9082,58.93,-54.93,5508,33.21,0.888,99.39,-99.32,6565,3318,3247,8.451698400609292
M15,64,0.1,0.2,10,1.0,3.0,newyork,259,22.39,0.8013,40.87,-36.81,1349,24.31,0.8873,80.0,-75.81,1608,811,797,17.538246268656717
M15,256,0.05,0.2,5,1.0,2.0,all,2542,33.08,0.8786,93.34,-91.67,12429,33.58,0.8873,100.0,-100.0,14971,7478,7493,7.5
M15,64,0.1,0.3,5,1.5,2.0,all,3424,32.77,0.9003,94.34,-93.65,17039,32.58,0.8872,100.0,-100.0,20463,10246,10217,15.233465278795874
M15,64,0.05,0.3,5,1.0,2.0,all,3364,32.46,0.8531,98.22,-98.06,16739,33.54,0.8871,100.0,-100.0,20103,10066,10037,7.4
M15,256,0.1,0.3,5,1.5,4.0,asian,1097,20.78,0.965,61.62,-42.13,5277,19.58,0.8869,99.81,-99.8,6374,3173,3201,13.003263256981487
M15,128,0.1,0.3,5,1.5,2.0,asian,1068,33.52,0.9098,57.59,-54.74,5573,33.16,0.8864,99.46,-99.4,6641,3344,3297,8.451754253877429
M15,128,0.1,0.2,10,1.0,2.0,all,534,32.58,0.8568,48.89,-45.75,2749,33.47,0.8863,92.74,-92.07,3283,1653,1630,7.816265610721902
M15,64,0.05,0.3,5,1.5,2.0,asian,1127,33.01,0.8866,66.97,-64.25,5607,33.17,0.886,99.51,-99.43,6734,3385,3349,8.249792099792101
M15,128,0.1,0.2,10,1.0,2.0,newyork,196,33.16,0.9106,21.92,-13.36,948,32.7,0.8858,60.09,-58.05,1144,585,559,12.545804195804195
M15,256,0.05,0.3,10,1.5,4.0,london,267,20.97,1.0121,26.3,-2.71,1336,18.86,0.8856,78.8,-78.72,1603,800,803,22.23356207111666
M15,64,0.1,0.2,5,1.5,2.0,all,2914,33.05,0.9128,88.86,-87.52,14563,32.53,0.8856,100.0,-100.0,17477,8726,8751,15.383366710533846
M15,64,0.05,0.2,5,1.0,4.0,newyork,972,19.24,0.8873,71.18,-67.46,4799,19.19,0.8854,99.7,-99.64,5771,2881,2890,22.385271183503725
M15,64,0.1,0.3,5,1.0,2.0,all,3424,31.92,0.8329,99.01,-98.94,17039,33.49,0.8853,100.0,-100.0,20463,10246,10217,7.4
M15,64,0.05,0.3,5,1.0,4.0,all,3364,19.26,0.8649,99.15,-99.01,16739,19.72,0.885,100.0,-100.0,20103,10066,10037,12.983266179177237
M15,128,0.05,0.2,5,1.5,2.0,asian,868,33.29,0.9002,55.29,-50.62,4583,33.12,0.8849,98.69,-98.58,5451,2750,2701,8.468152632544488
M15,256,0.05,0.3,5,1.5,2.0,asian,1054,34.35,0.9454,48.9,-39.98,5152,33.15,0.8849,99.21,-99.16,6206,3092,3114,8.3849178214631
M15,256,0.05,0.3,5,1.0,2.0,all,3012,33.2,0.8836,95.58,-94.11,14978,33.52,0.8849,100.0,-100.0,17990,8983,9007,7.48325736520289
M15,64,0.05,0.2,5,1.0,2.0,all,2893,32.46,0.8545,96.78,-96.51,14441,33.47,0.8845,100.0,-100.0,17334,8659,8675,7.433379485404409
M15,128,0.1,0.3,10,1.5,2.0,asian,192,33.33,0.8943,23.96,-15.2,1133,33.01,0.8843,70.75,-65.19,1325,663,662,8.511622641509433
M15,128,0.05,0.3,5,1.0,2.0,all,3257,32.76,0.8687,97.54,-96.74,16230,33.46,0.8843,100.0,-100.0,19487,9743,9744,7.483568532868065
M15,128,0.1,0.2,10,1.5,4.0,all,534,21.16,1.0152,34.27,-4.12,2749,18.88,0.8842,98.07,-96.04,3283,1653,1630,25.830124885775206
M15,256,0.1,0.2,5,1.0,2.0,all,2564,33.07,0.8789,92.88,-91.79,12515,33.5,0.884,100.0,-100.0,15079,7534,7545,7.4829962199084825
M15,256,0.05,0.2,5,1.5,3.0,asian,912,25.55,0.941,69.64,-43.19,4298,24.57,0.8839,99.25,-99.08,5210,2595,2615,10.905028790786949
M15,128,0.05,0.3,5,1.5,4.0,asian,1057,20.34,0.9377,63.12,-53.77,5508,19.52,0.8836,99.95,-99.87,6565,3318,3247,12.903396801218584
M15,64,0.05,0.2,5,1.0,4.0,all,2893,19.15,0.8599,98.56,-98.33,14441,19.69,0.8836,100.0,-100.0,17334,8659,8675,13.116689742702205
M15,256,0.1,0.2,5,1.5,3.0,asian,927,25.24,0.9267,70.49,-49.4,4350,24.55,0.8833,99.23,-99.15,5277,2629,2648,10.88783399658897
M15,128,0.05,0.3,5,1.0,3.0,all,3257,24.22,0.8666,98.98,-98.21,16230,24.79,0.8833,100.0,-100.0,19487,9743,9744,10.50028223944168
M15,128,0.1,0.3,5,1.0,2.0,all,3300,32.52,0.8593,97.99,-97.54,16372,33.43,0.8833,100.0,-100.0,19672,9835,9837,7.467100447336315
M15,256,0.1,0.3,5,1.5,2.0,asian,1097,34.18,0.9384,52.11,-44.34,5277,33.11,0.8832,99.33,-99.3,6374,3173,3201,8.451631628490745
M15,64,0.1,0.2,5,1.0,2.0,all,2914,31.88,0.8328,98.03,-97.91,14563,33.43,0.8832,100.0,-100.0,17477,8726,8751,7.41667334210677
M15,256,0.05,0.3,10,1.5,4.0,newyork,243,22.63,1.1151,27.8,18.83,1161,18.26,0.8831,80.9,-74.22,1404,707,697,41.23846153846154
M15,64,0.05,0.3,5,1.0,3.0,all,3364,24.35,0.8689,98.62,-98.34,16739,24.79,0.883,100.0,-100.0,20103,10066,10037,10.5
M15,64,0.1,0.2,5,1.5,2.0,asian,950,32.53,0.8699,65.21,-62.67,4867,33.08,0.8828,99.14,-98.99,5817,2908,2909,8.283668557675778
M15,64,0.05,0.2,5,1.5,3.0,newyork,972,27.26,1.0684,31.45,41.89,4799,23.46,0.8828,99.47,-99.41,5771,2881,2890,35.15369953214347
M15,128,0.1,0.3,5,1.0,3.0,all,3300,24.03,0.8577,99.22,-98.68,16372,24.78,0.8828,100.0,-100.0,19672,9835,9837,10.483875559170395
M15,256,0.1,0.3,10,1.5,4.0,all,595,21.68,1.0403,24.26,7.62,3094,18.88,0.8825,97.91,-97.49,3689,1839,1850,25.170967741935485
M15,128,0.1,0.2,5,1.0,2.0,all,2663,32.78,0.8701,94.96,-93.73,13496,33.4,0.8821,100.0,-100.0,16159,8087,8072,7.498879881180767
M15,64,0.1,0.3,10,1.5,4.0,newyork,283,21.91,1.1104,17.94,20.87,1553,18.16,0.882,88.45,-83.87,1836,926,910,40.808660130718955
M15,64,0.1,0.2,10,1.5,4.0,newyork,259,22.39,1.1467,18.4,27.77,1349,18.09,0.8818,85.68,-79.53,1608,811,797,40.96641791044776
M15,256,0.1,0.3,5,1.0,2.0,all,3113,33.09,0.879,96.15,-95.19,15278,33.43,0.8814,100.0,-100.0,18391,9184,9207,7.4661464846936
M15,128,0.05,0.2,5,1.0,2.0,all,2674,32.83,0.8719,95.09,-93.57,13507,33.38,0.881,100.0,-100.0,16181,8100,8081,7.582627773314381
M15,128,0.1,0.3,5,1.5,4.0,asian,1068,20.04,0.9206,66.55,-60.79,5573,19.45,0.8809,99.95,-99.89,6641,3344,3297,12.903508507754855
M15,64,0.1,0.2,5,1.0,4.0,all,2914,18.6,0.8301,99.3,-99.25,14563,19.65,0.8808,100.0,-100.0,17477,8726,8751,13.1
M15,256,0.1,0.2,10,1.5,3.0,london,199,24.12,0.8968,26.88,-17.45,981,23.85,0.8807,68.8,-65.94,1180,590,590,16.116864406779662
M15,64,0.05,0.3,10,1.0,4.0,all,989,19.31,0.8697,79.48,-73.08,5274,19.61,0.8807,99.88,-99.85,6263,3136,3127,13.142120389589655
M15,128,0.05,0.2,10,1.0,3.0,asian,195,22.05,0.7332,45.85,-38.1,1044,25.29,0.8805,76.27,-69.65,1239,621,618,6.189830508474576
M15,64,0.05,0.3,5,1.5,3.0,newyork,1104,26.45,1.0249,35.74,4.15,5517,23.44,0.8802,99.78,-99.76,6621,3305,3316,35.066787494336204
M15,64,0.1,0.3,5,1.0,3.0,all,3424,23.86,0.8467,99.24,-99.19,17039,24.73,0.88,100.0,-100.0,20463,10246,10217,10.583267360602061
M15,128,0.1,0.3,10,1.5,2.0,newyork,252,31.75,0.8781,26.7,-21.53,1172,31.83,0.8796,72.86,-67.23,1424,720,704,25.76994382022472
M15,256,0.05,0.3,10,1.0,4.0,newyork,243,18.11,0.8229,45.56,-34.12,1161,19.21,0.8796,82.04,-75.9,1404,707,697,21.63653846153846
M15,64,0.1,0.2,5,1.0,2.0,asian,950,31.05,0.7727,82.93,-82.36,4867,34.23,0.8795,99.29,-99.17,5817,2908,2909,4.367337115351556
M15,128,0.05,0.2,10,1.0,2.0,all,649,32.67,0.8599,53.86,-51.74,3142,33.26,0.8794,95.64,-95.3,3791,1906,1885,7.8
M15,64,0.05,0.3,10,1.0,4.0,newyork,343,21.87,1.0425,28.23,5.0,1724,19.08,0.8792,91.56,-87.96,2067,1040,1027,22.031446540880502
M15,128,0.05,0.2,10,1.5,4.0,all,649,21.73,1.0476,36.87,12.54,3142,18.78,0.8792,98.93,-97.82,3791,1906,1885,25.836955948298602
M15,64,0.05,0.2,5,1.0,3.0,all,2893,24.02,0.8551,98.26,-97.89,14441,24.71,0.8792,100.0,-100.0,17334,8659,8675,10.633379485404408
M15,64,0.1,0.2,5,1.0,3.0,all,2914,23.71,0.8411,98.64,-98.55,14563,24.71,0.8792,100.0,-100.0,17477,8726,8751,10.616673342106768
M15,64,0.1,0.3,5,1.0,4.0,all,3424,18.57,0.8275,99.73,-99.71,17039,19.63,0.8792,100.0,-100.0,20463,10246,10217,13.066534721204125
M15,64,0.1,0.3,10,1.5,2.0,newyork,283,33.22,0.9383,20.36,-13.88,1553,31.81,0.8791,79.77,-77.32,1836,926,910,25.792864923747274
M15,128,0.05,0.2,10,1.0,4.0,newyork,233,21.89,1.042,19.48,3.27,1096,19.07,0.8789,76.66,-74.05,1329,681,648,21.554552294958615
M15,256,0.1,0.2,10,1.5,4.0,all,514,21.79,1.0469,24.26,9.5,2549,18.79,0.8786,96.09,-95.6,3063,1523,1540,25.21403852432256
M15,128,0.05,0.2,10,1.0,3.0,newyork,233,24.03,0.8781,30.75,-23.1,1096,24.09,0.8782,73.22,-70.94,1329,681,648,17.58961625282167
M15,128,0.1,0.3,10,1.0,2.0,newyork,252,30.56,0.8074,39.85,-31.69,1172,32.51,0.8781,69.96,-68.07,1424,720,704,12.081460674157304
M15,64,0.1,0.2,5,1.5,2.0,newyork,986,32.25,0.8989,57.57,-54.97,4860,31.77,0.8781,99.2,-99.07,5846,2919,2927,26.286725966472805
M15,64,0.1,0.3,5,1.0,3.0,asian,1148,23.26,0.7926,89.09,-88.73,5751,25.35,0.8781,99.91,-99.88,6899,3466,3433,6.0334396289317285
M15,64,0.1,0.3,5,1.0,2.0,asian,1148,31.18,0.7755,87.9,-87.4,5751,34.2,0.878,99.73,-99.68,6899,3466,3433,4.366719814465864
M15,64,0.05,0.2,5,1.5,2.0,asian,936,33.33,0.9012,57.54,-52.92,4817,32.95,0.8771,99.25,-99.14,5753,2880,2873,8.283730227707284
M15,64,0.1,0.3,5,1.0,4.0,newyork,1142,18.83,0.864,82.65,-78.79,5631,19.07,0.8769,99.93,-99.91,6773,3381,3392,22.183138934002656
M15,64,0.1,0.3,5,1.5,2.0,newyork,1142,31.79,0.8797,67.81,-66.2,5631,31.72,0.8756,99.66,-99.6,6773,3381,3392,26.001166395984054
M15,128,0.05,0.2,10,1.5,2.0,newyork,233,32.62,0.9127,19.21,-15.26,1096,31.75,0.8754,68.44,-65.97,1329,681,648,26.224680210684724
M15,128,0.1,0.3,10,1.0,3.0,asian,192,23.44,0.7935,38.32,-30.67,1133,25.15,0.8747,78.11,-74.04,1325,663,662,6.169584905660377
M15,64,0.05,0.2,10,1.0,4.0,london,310,19.03,0.8709,41.79,-33.17,1744,19.32,0.8746,92.63,-89.27,2054,1036,1018,9.047127555988315
M15,128,0.1,0.2,10,1.0,4.0,newyork,196,21.43,1.016,19.72,-1.43,948,19.09,0.8743,74.56,-70.04,1144,585,559,22.20874125874126
M15,64,0.05,0.3,10,1.0,3.0,asian,310,23.87,0.8221,46.01,-39.8,1725,25.22,0.8743,88.98,-87.32,2035,1024,1011,6.1
M15,64,0.05,0.3,5,1.0,2.0,asian,1127,31.94,0.8019,83.99,-83.32,5607,34.12,0.8743,99.71,-99.68,6734,3385,3349,4.366528066528067
M15,256,0.05,0.2,5,1.5,4.0,asian,912,21.16,0.9873,58.14,-24.79,4298,19.33,0.8734,99.67,-99.61,5210,2595,2615,13.040038387715931
M15,128,0.05,0.2,10,1.0,2.0,asian,195,30.26,0.7348,36.05,-34.39,1044,33.91,0.8728,70.31,-66.08,1239,621,618,4.637046004842615
M15,128,0.1,0.2,5,1.5,4.0,asian,869,20.02,0.9196,64.54,-53.65,4566,19.32,0.8726,99.81,-99.73,5435,2731,2704,12.852033118675253
M15,64,0.05,0.2,5,1.0,2.0,asian,936,32.05,0.8079,77.12,-76.36,4817,34.07,0.8725,99.38,-99.33,5753,2880,2873,4.367460455414567
M15,64,0.1,0.2,10,1.0,4.0,all,711,17.58,0.7768,79.34,-78.52,3976,19.47,0.8724,99.5,-99.45,4687,2349,2338,13.260678472370385
M15,256,0.1,0.2,5,1.5,2.0,asian,927,34.09,0.9353,49.04,-40.31,4350,32.83,0.8723,98.88,-98.83,5277,2629,2648,8.487833996588972
M15,256,0.05,0.2,5,1.5,2.0,asian,912,34.32,0.9441,48.07,-36.25,4298,32.83,0.8721,98.84,-98.78,5210,2595,2615,8.487523992322458
