tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M1,64,0.05,0.3,5,1.0,4.0,asian,17716,21.76,0.6093,100.0,-100.0,87457,21.4,0.5856,100.0,-100.0,105173,52539,52634,7.867378509693552
M1,64,0.1,0.3,5,1.0,4.0,asian,17814,21.65,0.6059,100.0,-100.0,88186,21.39,0.5855,100.0,-100.0,106000,52941,53059,7.884028301886793
M1,64,0.1,0.3,10,1.0,4.0,asian,4948,21.56,0.6135,100.0,-100.0,24940,21.27,0.5853,100.0,-100.0,29888,14973,14915,7.949665417558887
M1,64,0.1,0.2,5,1.0,4.0,asian,15501,21.5,0.6019,100.0,-100.0,76721,21.35,0.585,100.0,-100.0,92222,46049,46173,7.867233415020276
M1,64,0.05,0.2,5,1.0,4.0,asian,15561,21.62,0.606,100.0,-100.0,76819,21.35,0.5848,100.0,-100.0,92380,46146,46234,7.8673782203940235
M1,64,0.1,0.2,10,1.0,2.0,all,12569,34.39,0.5999,100.0,-100.0,62641,34.7,0.569,100.0,-100.0,75210,37623,37587,4.416711873421088
M1,64,0.05,0.2,10,1.0,2.0,all,14586,34.4,0.5995,100.0,-100.0,73420,34.68,0.5689,100.0,-100.0,88006,44021,43985,4.483426130036588
M1,64,0.1,0.3,10,1.0,2.0,all,14450,34.24,0.5925,100.0,-100.0,71654,34.69,0.5665,100.0,-100.0,86104,43061,43043,4.48321796896776
M1,64,0.05,0.3,10,1.0,2.0,all,16590,34.12,0.5893,100.0,-100.0,83075,34.65,0.5664,100.0,-100.0,99665,49846,49819,4.4833542366929215
M1,64,0.1,0.2,5,1.0,2.0,all,45149,34.48,0.5885,100.0,-100.0,221979,34.58,0.5581,100.0,-100.0,267128,133513,133615,4.416901635171154
M1,64,0.05,0.2,5,1.0,2.0,all,45292,34.49,0.5881,100.0,-100.0,222240,34.59,0.5579,100.0,-100.0,267532,133729,133803,4.416929563566228
M1,64,0.1,0.3,5,1.0,2.0,all,51884,34.44,0.5847,100.0,-100.0,254908,34.58,0.5569,100.0,-100.0,306792,153385,153407,4.416911783879632
M1,64,0.05,0.3,5,1.0,2.0,all,51578,34.45,0.5843,100.0,-100.0,252645,34.58,0.5563,100.0,-100.0,304223,152107,152116,4.416954010709249
M1,64,0.05,0.2,10,1.0,3.0,asian,4969,26.75,0.5755,100.0,-100.0,25295,26.6,0.5555,100.0,-100.0,30264,15148,15116,6.0328376949510965
M1,64,0.05,0.3,10,1.0,3.0,asian,5623,26.75,0.5746,100.0,-100.0,28748,26.65,0.5555,100.0,-100.0,34371,17196,17175,6.016359721858543
M1,64,0.1,0.3,10,1.0,3.0,asian,4948,26.5,0.5672,100.0,-100.0,24940,26.63,0.5545,100.0,-100.0,29888,14973,14915,6.016555139186295
M1,64,0.1,0.2,10,1.0,3.0,asian,4298,26.34,0.5638,100.0,-100.0,21651,26.56,0.5538,100.0,-100.0,25949,12991,12958,6.0331265173995146
M1,64,0.05,0.2,5,1.0,3.0,asian,15561,26.68,0.5627,100.0,-100.0,76819,26.67,0.5525,100.0,-100.0,92380,46146,46234,5.867378220394025
M1,64,0.1,0.2,5,1.0,3.0,asian,15501,26.48,0.5581,100.0,-100.0,76721,26.66,0.5524,100.0,-100.0,92222,46049,46173,5.867233415020277
M1,64,0.05,0.3,5,1.0,3.0,asian,17716,26.75,0.5638,100.0,-100.0,87457,26.68,0.5519,100.0,-100.0,105173,52539,52634,5.867378509693552
M1,64,0.1,0.3,5,1.0,3.0,asian,17814,26.6,0.5603,100.0,-100.0,88186,26.68,0.5518,100.0,-100.0,106000,52941,53059,5.867222641509434
M1,64,0.05,0.2,10,1.0,2.0,asian,4969,34.47,0.4908,100.0,-100.0,25295,35.01,0.4847,100.0,-100.0,30264,15148,15116,3.932837694951097
M1,64,0.05,0.3,10,1.0,2.0,asian,5623,34.31,0.486,100.0,-100.0,28748,35.0,0.4831,100.0,-100.0,34371,17196,17175,3.916359721858544
M1,64,0.1,0.2,10,1.0,2.0,asian,4298,34.09,0.4835,100.0,-100.0,21651,34.88,0.4816,100.0,-100.0,25949,12991,12958,3.9496897760992717
M1,64,0.1,0.3,10,1.0,2.0,asian,4948,34.2,0.4841,100.0,-100.0,24940,34.91,0.4807,100.0,-100.0,29888,14973,14915,3.9331102783725913
M1,64,0.05,0.2,5,1.0,2.0,asian,15561,34.61,0.4815,100.0,-100.0,76819,34.89,0.477,100.0,-100.0,92380,46146,46234,3.916844555098506
M1,64,0.1,0.2,5,1.0,2.0,asian,15501,34.44,0.4791,100.0,-100.0,76721,34.89,0.477,100.0,-100.0,92222,46049,46173,3.933616707510138
M1,64,0.1,0.3,5,1.0,2.0,asian,17814,34.53,0.4796,100.0,-100.0,88186,34.87,0.4756,100.0,-100.0,106000,52941,53059,3.9336113207547165
M1,64,0.05,0.3,5,1.0,2.0,asian,17716,34.64,0.481,100.0,-100.0,87457,34.87,0.4755,100.0,-100.0,105173,52539,52634,3.916844627423388
