tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M5,64,0.1,0.2,5,1.0,3.0,asian,3004,25.9,1.0485,37.91,86.77,15170,25.09,1.0048,95.77,-81.94,18174,9092,9082,5.6
M5,64,0.05,0.2,10,1.5,3.0,all,2605,24.68,0.9837,72.67,-50.46,13694,25.05,1.0047,94.94,-78.75,16299,8190,8109,22.815982575618136
M5,64,0.1,0.2,5,1.0,4.0,london,3265,19.51,0.9714,92.08,-74.8,16760,20.07,1.0047,98.53,-93.04,20025,10019,10006,19.41847690387016
M5,64,0.1,0.2,10,1.5,3.0,all,2267,24.83,0.9918,60.77,-37.76,11737,25.05,1.0046,93.14,-73.79,14004,7007,6997,22.6485646958012
M5,128,0.1,0.2,5,1.5,4.0,asian,2790,20.5,1.0325,44.85,17.67,13844,20.04,1.0046,95.58,-89.02,16634,8338,8296,15.581952627149214
M5,64,0.1,0.2,5,1.0,2.0,all,8891,33.48,1.0071,86.5,-37.2,43893,33.43,1.0043,98.89,-95.53,52784,26407,26377,6.13368823886026
M5,128,0.05,0.2,5,1.0,3.0,all,8354,24.69,0.9843,93.74,-89.1,40102,25.08,1.0043,99.55,-99.04,48456,24250,24206,9.631038467888393
M5,64,0.05,0.2,5,1.0,2.0,newyork,2961,33.16,0.9934,67.11,-34.51,13993,33.42,1.0041,94.98,-63.65,16954,8465,8489,7.7301403798513615
M5,64,0.05,0.3,5,1.5,3.0,london,3814,24.7,0.986,84.82,-61.71,19161,25.02,1.0041,96.77,-89.42,22975,11512,11463,34.100792165397166
M5,64,0.05,0.2,10,1.0,2.0,newyork,722,32.13,0.9469,39.97,-28.14,4130,33.41,1.0036,59.53,-26.71,4852,2415,2437,8.051195383347073
M5,64,0.05,0.2,10,1.5,3.0,newyork,722,22.99,0.8957,59.51,-49.4,4130,25.06,1.0036,81.47,-39.49,4852,2415,2437,26.527988458367684
M5,64,0.05,0.3,10,1.0,2.0,newyork,871,33.07,0.988,38.74,-14.46,4777,33.41,1.0035,64.33,-30.59,5648,2806,2842,7.907471671388103
M5,64,0.05,0.3,10,1.5,3.0,newyork,871,23.42,0.9175,63.1,-49.01,4777,25.06,1.0034,86.13,-44.47,5648,2806,2842,26.422415014164304
M5,64,0.1,0.2,5,1.5,2.0,london,3265,33.08,0.9899,66.73,-41.9,16760,33.41,1.0034,87.83,-72.39,20025,10019,10006,21.748913857677902
M5,64,0.05,0.2,10,1.5,4.0,london,1014,18.74,0.9291,72.48,-53.66,5374,19.87,1.0033,84.1,-59.61,6388,3221,3167,45.08888541014403
M5,128,0.05,0.3,5,1.0,3.0,all,9956,24.73,0.986,95.32,-91.9,47410,25.06,1.0032,99.89,-99.72,57366,28724,28642,9.647934316494089
M5,128,0.1,0.2,10,1.0,2.0,asian,561,34.94,1.074,23.13,23.73,2940,33.4,1.0031,59.76,-20.74,3501,1750,1751,3.8320479862896315
M5,64,0.1,0.2,5,1.5,3.0,asian,3004,25.63,1.034,54.04,36.05,15170,25.05,1.003,94.79,-85.17,18174,9092,9082,11.966941784967537
M5,64,0.1,0.2,5,1.0,4.0,asian,3004,20.71,1.0445,50.03,57.68,15170,20.05,1.0029,98.97,-92.79,18174,9092,9082,7.300000000000001
M5,64,0.1,0.3,10,1.0,4.0,all,2644,19.36,0.9611,89.42,-73.72,13459,20.04,1.0028,98.6,-90.4,16103,8066,8037,13.249257902254238
M5,128,0.05,0.2,10,1.5,3.0,all,1817,25.48,1.0258,58.96,8.07,9944,25.0,1.0024,91.83,-72.51,11761,5898,5863,22.760955701045827
M5,128,0.1,0.2,5,1.0,2.0,london,2918,33.21,0.9944,60.38,-32.92,15187,33.38,1.002,90.23,-73.01,18105,9035,9070,7.854946147473073
M5,64,0.1,0.2,10,1.5,3.0,newyork,639,22.38,0.8649,64.45,-53.14,3528,25.03,1.0019,80.83,-37.67,4167,2069,2098,25.93196544276458
M5,128,0.1,0.2,5,1.0,4.0,all,8397,19.89,0.9936,93.82,-87.38,40280,20.01,1.0013,99.98,-99.94,48677,24339,24338,13.03099821270826
M5,128,0.05,0.3,10,1.5,3.0,all,2197,25.67,1.0361,66.42,29.56,11583,24.97,1.0007,95.7,-80.84,13780,6916,6864,22.520283018867925
M5,64,0.05,0.3,10,1.5,2.0,asian,1107,35.86,1.1183,34.01,106.66,5414,33.34,1.0003,67.4,-41.02,6521,3270,3251,8.433951847876092
M5,64,0.1,0.3,5,1.5,3.0,london,3805,24.84,0.9933,83.56,-52.79,19256,24.95,1.0001,98.44,-94.13,23061,11554,11507,34.06800225488921
M5,64,0.05,0.2,5,1.0,2.0,asian,3040,34.47,1.0522,35.77,108.11,15186,33.33,1.0,86.4,-77.88,18226,9132,9094,3.883320531109404
M5,64,0.05,0.3,5,1.0,3.0,all,10423,24.75,0.9876,96.7,-91.81,50349,25.0,0.9999,99.96,-99.94,60772,30414,30358,9.765698018824459
M5,128,0.1,0.3,5,1.0,4.0,all,10045,20.02,1.0017,95.74,-83.98,48061,19.99,0.9999,100.0,-99.99,58106,29070,29036,13.01356314322101
M5,128,0.1,0.3,5,1.0,3.0,all,10045,24.85,0.9923,94.04,-87.27,48061,24.98,0.9992,99.97,-99.94,58106,29070,29036,9.648137885932606
M5,64,0.1,0.2,10,1.0,4.0,all,2267,19.1,0.9449,89.68,-76.3,11737,19.98,0.9991,98.44,-90.74,14004,7007,6997,13.316188231933733
M5,128,0.05,0.3,5,1.5,4.0,asian,3333,20.94,1.0604,53.09,149.31,16264,19.96,0.999,99.26,-96.36,19597,9830,9767,15.729922947389905
M5,64,0.1,0.2,5,1.0,2.0,newyork,2970,33.3,0.9995,63.74,-26.27,13918,33.31,0.9989,94.95,-77.29,16888,8435,8453,7.729654192325912
M5,128,0.1,0.2,5,1.0,3.0,all,8397,24.81,0.9902,92.36,-84.38,40280,24.98,0.9989,99.9,-99.81,48677,24339,24338,9.648248659531195
M5,64,0.05,0.3,5,1.0,2.0,newyork,3518,33.12,0.9911,72.78,-42.78,16264,33.31,0.9988,95.86,-82.54,19782,9869,9913,7.6288646244060265
M5,64,0.05,0.2,5,1.0,3.0,all,8959,24.69,0.9844,97.31,-90.61,44032,24.97,0.9986,99.95,-99.91,52991,26532,26459,9.8
M5,128,0.05,0.2,5,1.5,2.0,all,8354,32.81,0.9777,88.91,-87.42,40102,33.29,0.9984,99.17,-98.79,48456,24250,24206,14.848278850916296
M5,128,0.05,0.3,5,1.5,2.0,all,9956,32.96,0.984,91.32,-87.17,47410,33.28,0.9981,99.63,-99.51,57366,28724,28642,14.913223860823484
M5,128,0.1,0.3,5,1.5,4.0,asian,3356,20.8,1.0512,50.84,97.86,16412,19.94,0.998,99.46,-96.89,19768,9916,9852,15.730230675839742
M5,64,0.05,0.2,5,1.5,2.0,asian,3040,34.01,1.0309,35.41,37.02,15186,33.29,0.9979,91.15,-82.05,18226,9132,9094,8.366641062218807
M5,64,0.05,0.3,10,1.0,4.0,asian,1107,21.23,1.078,36.35,57.3,5414,19.97,0.9979,96.18,-68.35,6521,3270,3251,7.416975923938046
M5,128,0.1,0.3,5,1.5,2.0,all,10045,32.84,0.9789,93.7,-91.02,48061,33.27,0.9976,99.72,-99.6,58106,29070,29036,14.99627577186521
M5,64,0.1,0.2,5,1.5,2.0,asian,3004,33.75,1.0191,36.49,8.3,15170,33.27,0.9971,91.94,-83.4,18174,9092,9082,8.366941784967535
M5,64,0.1,0.2,10,1.0,2.0,all,2267,32.95,0.9829,56.96,-38.37,11737,33.26,0.9968,92.98,-75.7,14004,7007,6997,6.164752927734932
M5,64,0.05,0.3,5,1.5,4.0,asian,3546,20.08,1.0053,84.34,-42.16,17222,19.92,0.9967,98.91,-97.82,20768,10390,10378,15.717074345146377
M5,64,0.1,0.2,5,1.0,3.0,all,8891,24.76,0.9877,96.92,-88.09,43893,24.93,0.9964,99.97,-99.95,52784,26407,26377,9.71684411943013
M5,64,0.05,0.2,5,1.5,3.0,london,3299,25.01,1.0028,76.76,-34.18,16837,24.87,0.9963,98.26,-94.78,20136,10083,10053,34.18531485895908
M5,64,0.05,0.3,5,1.5,2.0,all,10423,33.23,0.9964,92.07,-72.3,50349,33.25,0.9963,99.85,-99.8,60772,30414,30358,15.08284900941223
M5,64,0.1,0.3,10,1.0,3.0,all,2644,24.39,0.968,84.1,-64.13,13459,24.93,0.9961,97.29,-90.73,16103,8066,8037,9.749257902254238
M5,64,0.05,0.2,10,1.0,3.0,all,2605,23.84,0.939,89.58,-79.48,13694,24.92,0.996,97.64,-91.22,16299,8190,8109,9.931965151236273
M5,128,0.05,0.2,10,1.5,3.0,london,781,25.48,1.0258,33.97,3.35,3881,24.81,0.9959,82.43,-49.89,4662,2328,2334,34.614178464178465
M5,64,0.1,0.2,5,1.0,2.0,asian,3004,34.15,1.0374,32.48,54.95,15170,33.23,0.9954,87.93,-86.12,18174,9092,9082,3.8
M5,128,0.1,0.3,10,1.0,4.0,all,1973,20.12,1.0076,60.64,-23.56,10153,19.92,0.9953,96.48,-90.6,12126,6067,6059,13.53491670790038
M5,64,0.1,0.3,10,1.5,3.0,newyork,774,23.39,0.9157,63.49,-45.65,4120,24.9,0.9952,87.32,-53.16,4894,2427,2467,25.794401307723742
M5,64,0.1,0.3,5,1.0,2.0,newyork,3541,33.18,0.9941,71.12,-38.79,16351,33.23,0.9952,97.58,-88.26,19892,9930,9962,7.628795495676654
M5,64,0.1,0.3,5,1.5,4.0,asian,3519,20.15,1.0096,84.13,-34.55,17411,19.9,0.9952,99.02,-98.29,20930,10465,10465,15.616813186813186
M5,128,0.1,0.2,5,1.5,2.0,all,8397,32.71,0.9734,91.85,-90.23,40280,33.22,0.9951,99.65,-99.5,48677,24339,24338,14.930998212708259
M5,128,0.05,0.2,10,1.5,3.0,asian,618,24.6,0.9785,41.68,-17.35,3449,24.91,0.995,68.2,-47.24,4067,2039,2028,11.917654290631916
M5,64,0.1,0.3,5,1.0,3.0,all,10398,24.8,0.9901,97.0,-89.99,50722,24.89,0.9942,100.0,-99.99,61120,30582,30538,9.7
M5,128,0.1,0.3,10,1.5,3.0,london,837,24.97,0.9984,41.75,-12.53,3992,24.77,0.9936,83.57,-54.01,4829,2408,2421,34.59335266100642
M5,64,0.05,0.3,5,1.0,4.0,all,10423,19.62,0.9772,99.31,-98.03,50349,19.89,0.9931,100.0,-100.0,60772,30414,30358,13.148547028236688
M5,64,0.05,0.2,5,1.0,4.0,all,8959,19.57,0.974,99.26,-97.26,44032,19.88,0.9928,100.0,-100.0,52991,26532,26459,13.166186710950917
M5,128,0.05,0.2,10,1.0,2.0,newyork,581,32.7,0.9719,37.94,-15.4,3301,33.17,0.9927,52.0,-38.56,3882,1943,1939,7.590468830499742
M5,64,0.05,0.2,10,1.5,3.0,asian,928,27.59,1.1429,34.94,125.52,4815,24.86,0.9925,84.88,-62.48,5743,2891,2852,12.0323176040397
M5,128,0.1,0.3,10,1.0,4.0,asian,691,20.55,1.0346,31.51,5.31,3456,19.88,0.9924,88.95,-58.72,4147,2074,2073,7.233325295394262
M5,64,0.05,0.2,5,1.5,2.0,all,8959,33.17,0.9938,89.41,-71.57,44032,33.16,0.9922,99.9,-99.87,52991,26532,26459,15.116906644524542
M5,64,0.05,0.3,10,1.0,2.0,asian,1107,34.24,1.0412,40.96,20.75,5414,33.15,0.992,73.54,-56.24,6521,3270,3251,3.8169759239380463
M5,128,0.05,0.3,10,1.5,3.0,asian,755,25.7,1.0374,31.91,10.09,4001,24.84,0.9917,75.58,-56.83,4756,2380,2376,12.00475189234651
M5,128,0.1,0.3,10,1.5,3.0,all,1973,25.65,1.0348,54.14,23.73,10153,24.8,0.9917,95.14,-88.05,12126,6067,6059,22.653562592775852
M5,64,0.1,0.2,10,1.0,3.0,all,2267,23.91,0.9426,86.59,-73.18,11737,24.84,0.9917,97.09,-91.46,14004,7007,6997,9.832376463867467
M5,64,0.1,0.3,5,1.5,2.0,all,10398,33.1,0.9904,94.04,-81.72,50722,33.14,0.9913,99.97,-99.97,61120,30582,30538,15.1
M5,128,0.1,0.2,10,1.0,4.0,all,1628,19.66,0.9786,67.04,-44.86,8645,19.85,0.9912,95.03,-89.93,10273,5132,5141,13.652457899347805
M5,64,0.1,0.2,5,1.5,2.0,all,8891,33.09,0.9899,91.15,-77.23,43893,33.1,0.9896,99.95,-99.94,52784,26407,26377,15.01684411943013
M5,64,0.1,0.2,5,1.5,3.0,london,3265,25.15,1.0103,75.54,-20.94,16760,24.74,0.9893,99.41,-97.79,20025,10019,10006,34.11847690387016
M5,128,0.1,0.2,10,1.5,3.0,london,701,24.82,0.9905,37.8,-14.21,3455,24.69,0.9892,78.24,-54.46,4156,2071,2085,34.84217998075072
M5,128,0.1,0.2,10,1.0,3.0,asian,561,22.99,0.8958,42.78,-41.06,2940,24.8,0.9891,67.98,-48.98,3501,1750,1751,5.596143958868894
M5,128,0.1,0.2,10,1.5,3.0,all,1628,25.61,1.033,47.94,16.77,8645,24.74,0.9888,93.83,-86.47,10273,5132,5141,22.90983159739122
M5,64,0.05,0.3,5,1.5,3.0,all,10423,24.76,0.9884,97.69,-91.31,50349,24.77,0.9888,100.0,-100.0,60772,30414,30358,22.314245047061142
M5,64,0.05,0.3,10,1.0,3.0,asian,1107,26.2,1.0649,40.64,43.47,5414,24.79,0.9887,89.53,-71.55,6521,3270,3251,5.633951847876093
M5,64,0.1,0.2,5,1.0,4.0,all,8891,19.67,0.9805,98.91,-95.55,43893,19.81,0.9883,100.0,-100.0,52784,26407,26377,13.183155880569869
M5,64,0.1,0.3,10,1.5,3.0,asian,964,27.07,1.1138,34.94,91.45,4682,24.78,0.9881,84.58,-67.01,5646,2821,2825,12.085370173574212
M5,128,0.1,0.3,10,1.5,3.0,asian,691,25.9,1.0488,26.38,15.63,3456,24.77,0.9877,76.07,-56.33,4147,2074,2073,11.916686761514347
M5,128,0.05,0.2,10,1.0,4.0,asian,618,18.93,0.9341,40.98,-36.01,3449,19.8,0.9877,88.44,-63.63,4067,2039,2028,7.3848045242193265
M5,128,0.05,0.3,5,1.5,3.0,london,3465,24.99,1.0019,84.26,-37.04,17786,24.7,0.9875,99.22,-98.62,21251,10611,10640,33.93911815914546
M5,128,0.1,0.3,5,1.5,3.0,london,3508,24.86,0.9947,84.85,-48.17,18068,24.68,0.9867,99.33,-98.83,21576,10765,10811,34.15856507230256
M5,64,0.1,0.3,5,1.0,4.0,all,10398,19.73,0.9843,99.16,-96.42,50722,19.78,0.9866,100.0,-100.0,61120,30582,30538,13.16597513089005
M5,128,0.05,0.3,5,1.5,3.0,all,9956,25.0,1.0011,90.7,-75.18,47410,24.71,0.9861,100.0,-100.0,57366,28724,28642,22.043802949482274
M5,128,0.05,0.2,5,1.5,3.0,all,8354,24.74,0.9876,90.98,-86.57,40102,24.71,0.986,100.0,-100.0,48456,24250,24206,22.062076935776787
M5,64,0.1,0.2,5,1.5,4.0,asian,3004,20.47,1.0302,69.75,12.81,15170,19.74,0.9854,99.4,-99.1,18174,9092,9082,15.416529107516231
M5,64,0.05,0.2,10,1.5,2.0,asian,928,36.21,1.1351,28.43,102.16,4815,33.0,0.9851,71.28,-61.56,5743,2891,2852,8.41615880201985
M5,64,0.05,0.3,10,1.5,4.0,all,3038,19.29,0.9591,89.28,-79.4,15570,19.68,0.9851,99.79,-99.24,18608,9336,9272,29.283673688736027
M5,64,0.05,0.2,5,1.5,4.0,asian,3040,20.33,1.0211,73.27,-8.92,15186,19.73,0.9847,99.48,-99.18,18226,9132,9094,15.516679468890596
M5,128,0.05,0.3,10,1.0,2.0,newyork,689,33.09,0.9892,47.68,-11.15,3850,32.99,0.9845,61.22,-54.18,4539,2274,2265,7.433024895351399
M5,64,0.1,0.2,10,1.5,4.0,newyork,639,17.37,0.8409,67.69,-61.44,3528,19.73,0.9844,90.28,-67.53,4167,2069,2098,31.324622030237585
M5,128,0.1,0.3,5,1.5,3.0,all,10045,24.9,0.9956,91.48,-83.68,48061,24.67,0.9842,100.0,-100.0,58106,29070,29036,22.109838915086222
M5,64,0.05,0.2,5,1.5,3.0,all,8959,24.87,0.9942,94.21,-81.94,44032,24.68,0.9841,100.0,-100.0,52991,26532,26459,22.266186710950915
M5,64,0.1,0.3,5,1.5,3.0,all,10398,24.85,0.9931,97.42,-87.42,50722,24.68,0.984,100.0,-100.0,61120,30582,30538,22.231950261780106
M5,64,0.05,0.2,5,1.0,3.0,newyork,2961,23.51,0.9231,92.5,-88.48,13993,24.66,0.9821,99.02,-98.06,16954,8465,8489,11.63014037985136
M5,128,0.05,0.2,5,1.5,3.0,london,2906,25.09,1.0074,77.7,-23.73,15078,24.6,0.9821,99.02,-98.55,17984,8982,9002,33.98993549822064
M5,64,0.1,0.2,5,1.0,3.0,newyork,2970,23.7,0.9333,92.02,-85.55,13918,24.64,0.9811,99.1,-98.21,16888,8435,8453,11.62965419232591
M5,128,0.1,0.2,5,1.5,3.0,all,8397,24.66,0.9834,92.62,-89.79,40280,24.61,0.9807,100.0,-100.0,48677,24339,24338,22.04474597859359
M5,64,0.05,0.3,10,1.5,4.0,asian,1107,21.59,1.1027,54.22,93.5,5414,19.65,0.9804,92.35,-85.01,6521,3270,3251,15.854638859070693
M5,64,0.1,0.2,5,1.5,3.0,all,8891,24.92,0.9972,92.51,-77.76,43893,24.61,0.9804,100.0,-100.0,52784,26407,26377,22.249467641709607
M5,64,0.1,0.3,10,1.5,2.0,asian,964,34.65,1.0603,33.86,32.63,4682,32.87,0.9793,74.59,-67.11,5646,2821,2825,8.517074034714843
M5,64,0.05,0.2,5,1.5,2.0,newyork,2961,31.88,0.9374,83.29,-78.73,13993,32.85,0.9785,98.27,-96.66,16954,8465,8489,17.642815854665567
M5,128,0.1,0.2,10,1.0,2.0,newyork,518,33.98,1.0292,27.77,4.92,2898,32.85,0.9784,64.15,-50.63,3416,1709,1707,7.6786885245901635
M5,128,0.1,0.2,5,1.5,3.0,london,2918,24.88,0.9963,78.12,-39.97,15187,24.53,0.9782,99.3,-99.1,18105,9035,9070,34.042126484396576
M5,64,0.05,0.3,5,1.5,2.0,newyork,3518,32.06,0.9451,85.61,-80.85,16264,32.83,0.9777,98.63,-98.25,19782,9869,9913,17.622161561015066
M5,64,0.1,0.2,10,1.5,4.0,all,2267,19.36,0.9643,80.07,-66.17,11737,19.56,0.9775,99.66,-98.74,14004,7007,6997,28.83237646386747
M5,128,0.05,0.2,5,1.5,4.0,all,8354,19.62,0.9789,97.04,-95.14,40102,19.56,0.9767,100.0,-100.0,48456,24250,24206,27.97587502063728
M5,64,0.05,0.2,10,1.5,4.0,all,2605,19.19,0.9533,87.47,-77.13,13694,19.53,0.9759,99.86,-99.49,16299,8190,8109,29.115982575618137
M5,64,0.1,0.2,10,1.5,3.0,asian,809,27.69,1.1487,29.32,109.96,4124,24.54,0.9756,86.05,-74.41,4933,2468,2465,11.94919927022096
M5,128,0.05,0.2,10,1.0,3.0,newyork,581,22.72,0.882,57.07,-45.71,3301,24.54,0.9755,75.29,-66.47,3882,1943,1939,12.025167439464193
M5,128,0.05,0.3,5,1.5,4.0,all,9956,19.79,0.9891,95.48,-93.96,47410,19.54,0.9754,100.0,-100.0,57366,28724,28642,27.97438203814106
M5,64,0.05,0.3,5,1.0,3.0,newyork,3518,23.93,0.945,90.08,-86.14,16264,24.53,0.9749,99.69,-99.57,19782,9869,9913,11.611080780507532
M5,64,0.1,0.2,5,1.5,2.0,newyork,2970,31.82,0.9347,85.86,-79.98,13918,32.76,0.9746,98.82,-97.65,16888,8435,8453,17.5417219327333
M5,128,0.05,0.3,10,1.5,2.0,newyork,689,32.37,0.9571,45.82,-23.47,3850,32.75,0.9741,73.01,-64.98,4539,2274,2265,17.5
M5,128,0.05,0.2,10,1.5,2.0,newyork,581,32.36,0.9567,40.18,-20.3,3301,32.75,0.9739,64.66,-59.55,3882,1943,1939,17.685033487892838
M5,128,0.1,0.2,10,1.5,2.0,newyork,518,32.24,0.9516,38.54,-19.8,2898,32.75,0.9738,65.86,-54.86,3416,1709,1707,17.96065573770492
M5,128,0.05,0.2,10,1.5,4.0,all,1817,19.87,0.9924,75.75,-37.16,9944,19.5,0.9738,99.15,-98.17,11761,5898,5863,29.130056967944906
M5,128,0.1,0.3,5,1.5,4.0,all,10045,19.64,0.9801,97.73,-97.11,48061,19.5,0.9731,100.0,-100.0,58106,29070,29036,28.057976801018828
M5,64,0.05,0.2,10,1.5,4.0,newyork,722,17.73,0.862,66.37,-61.31,4130,19.54,0.9729,94.48,-81.66,4852,2415,2437,32.13870568837593
M5,64,0.05,0.2,10,1.0,4.0,asian,928,22.09,1.1342,32.14,116.81,4815,19.56,0.9729,96.83,-86.18,5743,2891,2852,7.3999999999999995
M5,64,0.1,0.3,10,1.5,4.0,all,2644,19.55,0.9759,80.29,-63.92,13459,19.48,0.9724,99.87,-99.62,16103,8066,8037,28.86567720300565
M5,128,0.1,0.2,5,1.5,4.0,all,8397,19.46,0.9692,98.35,-97.51,40280,19.49,0.972,100.0,-100.0,48677,24339,24338,27.975744191301846
M5,128,0.05,0.3,10,1.0,3.0,newyork,689,22.79,0.8853,64.17,-50.64,3850,24.47,0.9718,83.32,-74.89,4539,2274,2265,11.769640890063892
M5,64,0.1,0.3,5,1.5,2.0,newyork,3541,32.0,0.9422,87.52,-82.35,16351,32.7,0.9718,99.45,-99.1,19892,9930,9962,17.53978986527247
M5,128,0.1,0.3,10,1.0,2.0,newyork,611,34.37,1.0474,33.35,13.7,3417,32.69,0.9713,71.54,-63.07,4028,2016,2012,7.493818272095332
M5,64,0.1,0.2,10,1.5,2.0,asian,809,35.35,1.0937,27.49,50.26,4124,32.69,0.9712,73.2,-70.05,4933,2468,2465,8.43279951348064
M5,64,0.1,0.3,5,1.0,3.0,newyork,3541,24.03,0.9501,90.56,-84.29,16351,24.45,0.9709,99.83,-99.75,19892,9930,9962,11.610994369595815
M5,128,0.05,0.3,10,1.5,4.0,all,2197,19.8,0.9881,79.2,-47.15,11583,19.44,0.9704,99.7,-99.31,13780,6916,6864,28.856509433962266
M5,128,0.05,0.3,5,1.5,4.0,london,3465,19.22,0.9569,92.93,-84.42,17786,19.37,0.9701,99.98,-99.95,21251,10611,10640,44.10867723871818
M5,128,0.1,0.3,10,1.5,2.0,newyork,611,32.08,0.9446,42.21,-25.14,3417,32.66,0.97,72.93,-64.16,4028,2016,2012,17.64550645481629
M5,128,0.1,0.3,5,1.5,4.0,london,3508,19.04,0.9462,94.84,-88.73,18068,19.35,0.9685,99.99,-99.97,21576,10765,10811,44.29352984797924
M5,64,0.05,0.3,5,1.5,4.0,london,3814,18.98,0.9424,96.27,-91.7,19161,19.35,0.9683,99.99,-99.98,22975,11512,11463,44.31739281828074
M5,64,0.05,0.3,5,1.5,4.0,all,10423,19.58,0.9764,99.28,-98.13,50349,19.42,0.9682,100.0,-100.0,60772,30414,30358,28.331396037648915
M5,128,0.05,0.2,5,1.5,4.0,london,2906,19.2,0.9563,87.69,-79.24,15078,19.34,0.9679,99.95,-99.88,17984,8982,9002,44.160665035587186
M5,128,0.1,0.2,10,1.5,3.0,asian,561,24.96,0.9976,35.44,-8.88,2940,24.39,0.9676,75.59,-68.28,3501,1750,1751,11.739760068551842
M5,64,0.05,0.3,10,1.5,4.0,newyork,871,18.37,0.9001,67.23,-58.12,4777,19.45,0.967,97.04,-88.78,5648,2806,2842,32.060729461756374
M5,128,0.05,0.3,10,1.5,3.0,newyork,689,24.09,0.9522,57.12,-29.5,3850,24.36,0.9667,85.48,-78.35,4539,2274,2265,24.63035910993611
M5,64,0.1,0.3,10,1.5,4.0,newyork,774,18.48,0.9065,68.98,-51.96,4120,19.44,0.9665,96.34,-85.06,4894,2427,2467,31.394401307723747
M5,128,0.05,0.3,5,1.0,2.0,newyork,3390,33.22,0.9951,65.95,-35.99,15339,32.58,0.9664,99.64,-99.32,18729,9361,9368,7.337097549255166
M5,128,0.1,0.2,5,1.5,4.0,london,2918,19.02,0.9455,91.09,-83.97,15187,19.31,0.9659,99.96,-99.91,18105,9035,9070,44.22930682132008
M5,64,0.05,0.2,10,1.0,3.0,asian,928,27.05,1.1123,33.62,85.0,4815,24.34,0.9651,91.63,-86.06,5743,2891,2852,5.6323176040397005
M5,128,0.1,0.3,5,1.0,2.0,newyork,3432,33.42,1.0044,62.51,-21.44,15640,32.54,0.9649,99.72,-99.47,19072,9527,9545,7.3560402684563755
M5,64,0.05,0.2,10,1.5,4.0,asian,928,21.98,1.1286,52.2,108.47,4815,19.4,0.9644,93.04,-90.0,5743,2891,2852,15.793905624238201
M5,64,0.05,0.2,10,1.0,2.0,asian,928,35.02,1.0779,36.04,45.57,4815,32.52,0.964,84.23,-80.65,5743,2891,2852,3.8323176040397007
M5,64,0.05,0.2,5,1.0,4.0,newyork,2961,18.44,0.9055,96.93,-94.08,13993,19.42,0.9639,99.93,-99.88,16954,8465,8489,15.060280759702723
M5,128,0.05,0.3,10,1.5,4.0,london,930,19.03,0.9415,60.34,-45.98,4503,19.23,0.9638,96.01,-88.42,5433,2714,2719,44.88376587520707
M5,128,0.05,0.2,5,1.0,2.0,newyork,2861,32.89,0.9807,68.87,-47.92,13057,32.52,0.9638,99.2,-98.86,15918,7958,7960,7.374186455584873
M5,64,0.05,0.2,5,1.5,4.0,all,8959,19.52,0.973,98.91,-97.44,44032,19.35,0.9637,100.0,-100.0,52991,26532,26459,28.266186710950915
M5,64,0.1,0.3,5,1.5,4.0,all,10398,19.66,0.9812,99.11,-97.22,50722,19.35,0.9635,100.0,-100.0,61120,30582,30538,28.24896269633508
M5,64,0.1,0.2,5,1.0,4.0,newyork,2970,18.62,0.9163,95.77,-92.37,13918,19.41,0.9633,99.94,-99.89,16888,8435,8453,15.076894836570345
M5,64,0.05,0.2,5,1.5,4.0,london,3299,19.25,0.9592,93.66,-81.88,16837,19.27,0.9633,99.99,-99.97,20136,10083,10053,44.30169845053635
M5,64,0.1,0.3,5,1.5,4.0,london,3805,19.21,0.9565,94.97,-87.17,19256,19.27,0.9633,100.0,-99.99,23061,11554,11507,44.26800225488921
M5,64,0.1,0.3,10,1.5,4.0,asian,964,21.99,1.1292,46.88,115.33,4682,19.37,0.9621,92.82,-90.24,5646,2821,2825,15.624406659582007
M5,128,0.05,0.3,10,1.0,4.0,newyork,689,17.56,0.8521,70.47,-61.82,3850,19.38,0.9613,88.24,-85.59,4539,2274,2265,15.048204450319455
M5,64,0.1,0.2,5,1.5,4.0,all,8891,19.62,0.9788,98.39,-96.04,43893,19.31,0.9612,100.0,-100.0,52784,26407,26377,28.24946764170961
M5,128,0.1,0.3,10,1.0,3.0,newyork,611,24.06,0.9504,48.06,-27.26,3417,24.26,0.961,85.49,-77.82,4028,2016,2012,11.915168818272097
M5,128,0.1,0.2,5,1.0,2.0,newyork,2889,33.09,0.9896,68.73,-38.49,13175,32.44,0.9603,99.52,-99.19,16064,8024,8040,7.392094123505976
M5,64,0.05,0.2,5,1.5,3.0,newyork,2961,23.78,0.937,91.6,-84.18,13993,24.24,0.9603,99.92,-99.81,16954,8465,8489,24.82056151940545
M5,128,0.05,0.2,10,1.0,4.0,newyork,581,17.56,0.8518,66.23,-55.67,3301,19.36,0.9602,82.77,-81.58,3882,1943,1939,15.320401854714065
M5,128,0.05,0.2,10,1.5,3.0,newyork,581,24.1,0.9524,53.11,-25.47,3301,24.24,0.96,83.02,-77.21,3882,1943,1939,24.92993302421432
