tf,fast_ema,mid_ema,slow_ema,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,5,34,55,1.5,3.0,asian,267,25.47,0.9313,43.45,-17.05,1270,24.17,0.864,82.03,-79.76,1537,731,806,9.608458035133378
M15,13,34,55,1.5,2.0,all,544,35.85,1.0305,25.76,5.77,2648,31.99,0.8639,94.52,-94.22,3192,1552,1640,13.246616541353385
M15,8,21,55,1.5,2.0,all,820,34.88,0.9859,41.02,-15.05,4018,32.06,0.8638,98.99,-98.69,4838,2411,2427,12.633898305084745
M15,5,34,55,1.5,2.0,newyork,248,35.89,1.0583,21.97,7.32,1206,31.43,0.8632,77.41,-72.59,1454,714,740,22.970563961485556
M15,8,21,55,1.5,3.0,asian,289,26.3,0.9737,28.89,-9.94,1441,24.15,0.8626,88.36,-83.94,1730,830,900,9.53364161849711
M15,5,21,89,1.5,2.0,newyork,271,35.06,1.0196,20.81,0.82,1478,31.46,0.8625,82.93,-79.72,1749,862,887,22.769010863350488
M15,13,21,55,1.5,3.0,all,709,27.36,1.0508,35.49,17.94,3378,23.62,0.8607,98.88,-98.62,4087,2032,2055,17.56530462441889
M15,8,21,55,1.0,2.0,all,820,33.05,0.8724,62.79,-56.87,4018,32.93,0.8606,99.05,-98.89,4838,2411,2427,5.983050847457627
M15,13,34,89,1.5,2.0,asian,161,32.3,0.8514,28.72,-17.32,728,32.55,0.8605,63.75,-55.56,889,427,462,7.463779527559056
M15,13,34,55,1.0,3.0,all,544,26.65,0.9799,37.18,-15.71,2648,24.28,0.8602,97.1,-96.78,3192,1552,1640,8.697744360902256
M15,13,21,89,1.0,3.0,all,666,26.43,0.9679,35.48,-23.87,3135,24.31,0.8602,98.49,-98.29,3801,1858,1943,8.7
M15,13,21,55,1.5,2.0,all,709,34.84,0.9849,34.17,-13.56,3378,31.94,0.8601,97.94,-97.62,4087,2032,2055,12.7
M15,8,21,89,1.5,4.0,asian,270,22.22,1.045,29.54,4.52,1303,19.11,0.8599,90.15,-84.12,1573,753,820,11.35149396058487
M15,8,21,89,1.0,2.0,all,777,33.85,0.9049,51.02,-45.56,3775,32.87,0.8599,99.03,-98.56,4552,2232,2320,6.017069420035149
M15,8,34,55,1.0,2.0,newyork,218,32.11,0.8703,32.14,-20.06,1040,32.02,0.8597,71.97,-68.52,1258,604,654,9.655961844197138
M15,5,21,55,1.5,3.0,asian,335,27.76,1.05,27.86,7.96,1707,24.08,0.8594,91.16,-89.06,2042,992,1050,9.796865817825662
M15,8,34,55,1.0,4.0,all,644,20.81,0.9513,53.77,-32.93,3101,19.28,0.8594,99.11,-98.8,3745,1823,1922,11.07196261682243
M15,5,21,89,1.5,2.0,all,908,34.91,0.9882,27.69,-15.3,4547,31.91,0.8588,99.52,-99.38,5455,2663,2792,13.1
M15,8,34,89,1.0,3.0,all,604,26.16,0.9545,42.8,-26.86,2943,24.26,0.8582,98.27,-97.91,3547,1719,1828,8.6
M15,8,21,55,1.0,4.0,all,820,19.76,0.8894,68.52,-61.31,4018,19.26,0.8574,99.79,-99.7,4838,2411,2427,10.9
M15,8,34,55,1.0,3.0,newyork,218,26.61,1.0103,22.02,-1.61,1040,23.65,0.8573,74.96,-74.16,1258,604,654,14.625278219395865
M15,5,34,89,1.0,4.0,all,732,22.13,1.0265,40.81,0.89,3541,19.26,0.8573,99.67,-99.4,4273,2082,2191,10.768523285747717
M15,8,21,89,1.0,3.0,all,777,26.0,0.9455,43.41,-36.77,3775,24.26,0.8569,99.5,-99.33,4552,2232,2320,8.634138840070298
M15,5,34,89,1.0,3.0,all,732,26.91,0.9904,45.01,-15.65,3541,24.26,0.8568,99.45,-99.09,4273,2082,2191,8.434261642873858
M15,5,34,55,1.0,3.0,newyork,248,26.21,0.9893,25.36,-5.7,1206,23.63,0.8552,83.87,-79.61,1454,714,740,14.655845942228337
M15,13,34,55,1.5,2.0,newyork,186,33.33,0.9467,20.96,-8.33,909,31.24,0.8551,64.34,-64.34,1095,525,570,22.562191780821916
M15,5,34,55,1.0,4.0,newyork,248,20.56,0.966,29.79,-11.35,1206,18.74,0.8544,86.62,-82.51,1454,714,740,19.075240715268226
M15,5,21,89,1.5,2.0,asian,315,33.33,0.8987,33.75,-22.87,1575,32.38,0.8543,84.65,-83.94,1890,907,983,7.5
M15,8,21,89,1.0,2.0,newyork,238,31.93,0.8613,30.6,-22.96,1229,31.9,0.8535,77.85,-75.92,1467,738,729,9.864894342194956
M15,5,21,89,1.0,4.0,all,908,21.59,0.9954,38.33,-20.12,4547,19.2,0.8535,99.92,-99.88,5455,2663,2792,10.916516956920258
M15,13,21,89,1.0,4.0,newyork,206,18.93,0.8717,32.32,-23.29,1042,18.71,0.8534,81.33,-78.03,1248,612,636,18.39903846153846
M15,13,21,55,1.0,2.0,all,709,33.71,0.8997,51.77,-44.08,3378,32.71,0.8533,98.24,-98.11,4087,2032,2055,6.030609248837778
M15,13,21,55,1.5,4.0,asian,254,22.44,1.0598,31.4,7.48,1168,19.01,0.8529,88.16,-82.16,1422,681,741,11.30717299578059
M15,5,34,55,1.5,2.0,all,772,36.01,1.0365,35.12,11.7,3699,31.74,0.8528,98.9,-98.64,4471,2193,2278,12.951800492059942
M15,13,21,55,1.0,4.0,all,709,20.31,0.9215,60.96,-46.28,3378,19.15,0.8525,99.48,-99.35,4087,2032,2055,10.995913873256667
M15,13,34,55,1.0,3.0,newyork,186,24.19,0.8907,29.45,-17.29,909,23.54,0.8523,72.38,-70.48,1095,525,570,14.247123287671233
M15,8,34,89,1.5,2.0,asian,200,32.5,0.8614,35.22,-19.85,937,32.34,0.852,74.34,-66.88,1137,538,599,7.352770448548811
M15,13,21,55,1.0,3.0,all,709,25.25,0.9094,57.94,-46.55,3378,24.16,0.8516,99.12,-99.03,4087,2032,2055,8.630609248837779
M15,5,34,55,1.0,4.0,all,772,20.98,0.96,54.34,-34.42,3699,19.14,0.8505,99.73,-99.62,4471,2193,2278,10.838134645493177
M15,8,21,55,1.0,3.0,all,820,25.0,0.8966,63.4,-55.58,4018,24.14,0.8499,99.68,-99.62,4838,2411,2427,8.649152542372882
M15,8,34,55,1.0,3.0,all,644,26.86,0.9904,38.13,-13.86,3101,24.09,0.8498,98.87,-98.64,3745,1823,1922,8.685981308411215
M15,5,21,55,1.5,2.0,all,951,35.75,1.0249,44.08,6.46,4790,31.69,0.8494,99.72,-99.66,5741,2848,2893,12.94969517505661
M15,8,21,55,1.5,2.0,asian,289,33.91,0.9219,27.46,-17.26,1441,32.27,0.8491,84.61,-82.29,1730,830,900,7.366820809248554
M15,5,34,55,1.0,3.0,all,772,26.42,0.9668,48.17,-27.63,3699,24.09,0.8486,99.55,-99.43,4471,2193,2278,8.486334153433237
M15,5,21,55,1.0,2.0,all,951,34.81,0.9442,49.44,-37.56,4790,32.59,0.8475,99.73,-99.71,5741,2848,2893,6.1
M15,13,21,89,1.0,2.0,all,666,34.38,0.928,40.39,-33.47,3135,32.5,0.8472,98.14,-97.82,3801,1858,1943,6.047434885556433
M15,5,34,89,1.0,2.0,all,732,34.97,0.9504,39.95,-28.16,3541,32.53,0.8469,99.1,-98.69,4273,2082,2191,5.934261642873859
M15,5,34,55,1.0,2.0,all,772,34.59,0.9352,46.93,-35.13,3699,32.52,0.8462,99.1,-98.94,4471,2193,2278,6.069067322746589
M15,8,21,89,1.0,3.0,newyork,238,26.89,1.023,18.6,0.54,1229,23.43,0.8457,84.24,-82.07,1467,738,729,14.69734151329243
M15,13,21,55,1.5,2.0,asian,254,33.46,0.9044,26.87,-18.04,1168,32.19,0.8454,78.6,-76.24,1422,681,741,7.389310829817159
M15,5,34,55,1.0,2.0,newyork,248,32.66,0.8919,29.66,-19.36,1206,31.67,0.8451,79.25,-77.12,1454,714,740,9.921733149931223
M15,13,21,89,1.5,2.0,asian,234,31.62,0.8305,39.75,-26.93,1020,32.16,0.845,72.58,-71.57,1254,597,657,7.23732057416268
M15,13,34,89,1.0,2.0,asian,161,31.06,0.7606,34.81,-26.82,728,33.38,0.8445,66.45,-60.01,889,427,462,4.081889763779527
M15,8,21,89,1.0,2.0,asian,270,31.48,0.782,43.92,-37.75,1303,33.31,0.8427,83.96,-80.97,1573,753,820,3.902987921169739
M15,13,34,55,1.0,2.0,newyork,186,31.18,0.835,28.84,-21.4,909,31.57,0.8426,72.93,-67.65,1095,525,570,9.398082191780821
M15,5,34,89,1.0,3.0,asian,250,23.2,0.7848,46.11,-39.09,1174,24.62,0.8425,86.7,-82.31,1424,672,752,5.205337078651685
M15,13,21,89,1.0,3.0,newyork,206,24.27,0.8931,26.8,-18.64,1042,23.32,0.841,79.34,-77.65,1248,612,636,14.54951923076923
M15,5,21,55,1.0,4.0,all,951,20.61,0.9384,66.65,-50.13,4790,18.96,0.8403,99.97,-99.95,5741,2848,2893,11.016565058352203
M15,5,34,89,1.5,2.0,asian,250,32.8,0.8746,40.33,-22.24,1174,32.03,0.8399,81.52,-77.56,1424,672,752,7.405337078651685
M15,5,21,89,1.0,2.0,all,908,35.79,0.9864,35.64,-16.39,4547,32.35,0.8393,99.77,-99.71,5455,2663,2792,6.1332905591200735
M15,5,21,89,1.0,4.0,newyork,271,20.3,0.949,35.36,-15.65,1478,18.47,0.839,91.78,-90.35,1749,862,887,18.67186963979417
M15,5,34,89,1.5,4.0,asian,250,24.0,1.1531,29.42,29.3,1174,18.74,0.8388,88.26,-84.74,1424,672,752,11.245786516853933
M15,5,21,89,1.0,2.0,asian,315,33.97,0.8775,33.99,-26.96,1575,33.21,0.8388,88.39,-87.16,1890,907,983,3.9166666666666665
M15,13,34,89,1.5,3.0,asian,161,27.33,1.0204,21.74,0.04,728,23.63,0.8384,73.64,-65.82,889,427,462,9.691338582677165
M15,5,34,55,1.0,3.0,asian,267,22.47,0.7541,52.66,-45.26,1270,24.49,0.8369,87.93,-85.57,1537,731,806,5.138972023422252
M15,5,34,89,1.5,3.0,asian,250,27.6,1.0376,26.42,3.43,1174,23.59,0.8368,84.97,-82.58,1424,672,752,9.57556179775281
M15,8,34,55,1.0,2.0,all,644,34.78,0.9452,38.9,-26.98,3101,32.22,0.8358,98.57,-98.28,3745,1823,1922,6.017196261682243
M15,5,34,89,1.0,2.0,asian,250,32.0,0.799,41.07,-33.28,1174,33.13,0.8349,81.96,-79.11,1424,672,752,3.9053370786516854
M15,8,34,89,1.0,2.0,all,604,34.11,0.9165,46.05,-34.38,2943,32.18,0.8348,98.38,-97.93,3547,1719,1828,5.982971525232591
M15,5,34,55,1.5,2.0,asian,267,32.96,0.882,41.41,-22.38,1270,31.89,0.8347,84.19,-81.12,1537,731,806,7.321600520494469
M15,13,21,89,1.0,2.0,newyork,206,29.13,0.7558,38.44,-32.67,1042,31.38,0.8341,75.69,-74.37,1248,612,636,9.76698717948718
M15,5,21,55,1.5,2.0,asian,335,34.93,0.9658,27.93,-10.8,1707,31.87,0.8339,90.73,-89.48,2042,992,1050,7.631243878550441
M15,8,34,55,1.0,3.0,asian,215,22.79,0.767,43.73,-36.89,1037,24.4,0.8331,82.6,-80.14,1252,596,656,5.2515175718849845
M15,5,34,55,1.0,2.0,asian,267,33.33,0.8507,34.7,-27.53,1270,33.07,0.8328,83.66,-82.02,1537,731,806,3.886857514638907
M15,5,21,55,1.0,2.0,asian,335,34.03,0.8815,36.77,-27.68,1707,33.04,0.8317,91.28,-90.21,2042,992,1050,3.9148383937316353
M15,5,21,55,1.0,3.0,all,951,25.87,0.9392,61.08,-45.6,4790,23.72,0.8303,99.95,-99.94,5741,2848,2893,8.766869883295593
M15,13,21,89,1.5,3.0,asian,234,24.79,0.899,40.91,-20.2,1020,23.43,0.8293,82.72,-79.46,1254,597,657,9.33732057416268
M15,5,21,89,1.0,3.0,all,908,26.87,0.9895,31.66,-19.5,4547,23.62,0.8268,99.94,-99.93,5455,2663,2792,8.733290559120071
M15,8,34,89,1.5,3.0,asian,200,28.0,1.0571,22.93,5.82,937,23.37,0.8266,81.74,-77.15,1137,538,599,9.535180299032541
M15,5,21,89,1.0,2.0,newyork,271,33.58,0.9283,22.91,-15.08,1478,31.19,0.8259,87.7,-86.82,1749,862,887,10.023956546598058
M15,13,21,55,1.5,3.0,asian,254,25.98,0.9586,34.13,-11.51,1168,23.37,0.8259,87.72,-84.26,1422,681,741,9.525035161744023
M15,8,21,55,1.0,2.0,asian,289,32.18,0.8091,43.06,-35.86,1441,32.89,0.8259,88.5,-86.84,1730,830,900,3.8336416184971096
M15,5,21,89,1.0,3.0,newyork,271,28.04,1.0842,17.01,13.92,1478,23.0,0.8254,90.81,-90.19,1749,862,887,14.823956546598055
M15,8,34,89,1.0,3.0,asian,200,22.5,0.7527,43.73,-36.57,937,24.23,0.8252,79.75,-78.27,1137,538,599,5.2351802990325425
M15,13,21,55,1.0,3.0,asian,254,23.23,0.7894,44.54,-38.83,1168,24.23,0.824,86.17,-85.25,1422,681,741,5.371448663853727
M15,5,34,55,1.0,4.0,asian,267,17.6,0.7484,57.94,-48.5,1270,19.13,0.8224,90.56,-89.79,1537,731,806,6.23897202342225
M15,13,34,89,1.5,4.0,asian,161,22.98,1.0866,17.96,8.4,728,18.41,0.8207,79.14,-72.31,889,427,462,11.263779527559056
M15,8,34,55,1.0,4.0,asian,215,17.21,0.7271,53.71,-43.91,1037,19.09,0.8205,86.53,-84.78,1252,596,656,6.220207667731629
M15,13,21,89,1.0,3.0,asian,234,23.93,0.8194,42.26,-32.32,1020,24.12,0.8202,82.26,-81.82,1254,597,657,5.337320574162679
M15,5,34,89,1.0,4.0,asian,250,19.2,0.8311,44.47,-34.83,1174,19.08,0.8193,91.41,-88.27,1424,672,752,6.258005617977528
M15,5,21,89,1.0,4.0,asian,315,20.0,0.8778,43.17,-33.29,1575,19.05,0.8184,94.66,-94.42,1890,907,983,6.316666666666666
M15,8,34,89,1.5,4.0,asian,200,23.5,1.1204,25.2,16.68,937,18.36,0.818,85.44,-81.3,1137,538,599,11.205540897097624
M15,13,21,89,1.0,2.0,asian,234,33.33,0.8515,34.49,-24.4,1020,32.55,0.8134,78.8,-78.51,1254,597,657,3.9559808612440195
M15,13,21,89,1.0,4.0,asian,234,17.95,0.7671,49.73,-41.69,1020,18.92,0.811,86.35,-85.62,1254,597,657,6.38133971291866
M15,8,21,89,1.0,3.0,asian,270,23.7,0.8087,48.96,-37.91,1303,23.87,0.8097,90.53,-89.95,1573,753,820,5.26865861411316
M15,13,21,55,1.0,2.0,asian,254,34.25,0.889,30.84,-20.62,1168,32.45,0.8084,84.32,-83.62,1422,681,741,3.989310829817159
M15,8,34,55,1.0,2.0,asian,215,33.49,0.8557,29.83,-22.24,1037,32.4,0.8082,81.49,-79.95,1252,596,656,3.9171725239616606
M15,8,21,55,1.0,3.0,asian,289,23.18,0.7869,48.44,-43.27,1441,23.8,0.8058,93.41,-92.52,1730,830,900,5.2169364161849705
M15,8,34,89,1.0,4.0,asian,200,18.5,0.7922,45.23,-33.94,937,18.78,0.8039,87.79,-84.22,1137,538,599,6.252770448548813
M15,5,21,89,1.0,3.0,asian,315,24.13,0.8295,46.26,-39.25,1575,23.68,0.8015,94.81,-94.46,1890,907,983,5.3
M15,13,21,55,1.0,4.0,asian,254,17.72,0.7561,52.56,-45.74,1168,18.75,0.801,91.24,-90.31,1422,681,741,6.371448663853727
M15,8,21,89,1.0,4.0,asian,270,18.52,0.7966,53.27,-42.21,1303,18.65,0.7974,93.5,-92.89,1573,753,820,6.368658614113159
M15,8,34,89,1.0,2.0,asian,200,31.0,0.7612,41.0,-32.07,937,32.02,0.7938,81.12,-79.02,1137,538,599,4.0
M15,5,21,55,1.0,3.0,asian,335,23.28,0.7929,52.4,-47.18,1707,23.49,0.7924,96.66,-96.23,2042,992,1050,5.29843290891283
M15,13,21,89,1.5,4.0,asian,234,21.37,0.9945,35.86,-5.76,1020,17.84,0.7901,90.09,-87.54,1254,597,657,11.3
M15,5,21,55,1.0,4.0,asian,335,18.81,0.8143,53.96,-46.41,1707,18.51,0.7896,97.7,-97.25,2042,992,1050,6.3476493633692455
M15,8,21,55,1.0,4.0,asian,289,17.65,0.752,56.43,-50.74,1441,18.32,0.7793,96.41,-95.81,1730,830,900,6.350346820809249
